accession	monosaccharide
G00504PZ	Hex
G00504PZ	HexNAc
G00504PZ	HexNAc+aldi
G00504PZ	Man
G00504PZ	aldi
G00506NQ	Fuc
G00506NQ	Gal
G00506NQ	Glc
G00506NQ	GlcNAc
G00506NQ	Hex
G00506NQ	HexNAc
G00506NQ	dHex
G00510MX	Glc
G00510MX	Hex
G00511LE	GalNAc
G00511LE	GlcNAc
G00511LE	Hex
G00511LE	HexNAc
G00511LE	Man
G00514XC	Fuc
G00514XC	Gal
G00514XC	GlcNAc
G00514XC	Hex
G00514XC	HexNAc
G00514XC	Man
G00514XC	NeuAc
G00514XC	Sia
G00514XC	dHex
G00520NI	Gal
G00520NI	GalNAc
G00520NI	GlcNAc
G00520NI	Hex
G00520NI	HexNAc
G00520NI	NeuAc
G00520NI	Sia
G00523PT	Fuc
G00523PT	Gal
G00523PT	GalNAc
G00523PT	GalNAc+aldi
G00523PT	GlcNAc
G00523PT	Hex
G00523PT	HexNAc
G00523PT	HexNAc+aldi
G00523PT	aldi
G00523PT	dHex
G00523YW	Gal
G00523YW	GlcNAc
G00523YW	Hex
G00523YW	HexNAc
G00523YW	Man
G00523YW	NeuAc
G00523YW	Sia
G00527ZE	GlcNAc
G00527ZE	Hex
G00527ZE	HexNAc
G00527ZE	Man
G00531DC	Gal
G00531DC	Glc
G00531DC	GlcNAc
G00531DC	Hex
G00531DC	HexNAc
G00531DC	Man
G00531DC	NeuAc
G00531DC	Sia
G00531ZU	Fuc
G00531ZU	Gal
G00531ZU	GalNAc
G00531ZU	GlcNAc
G00531ZU	Hex
G00531ZU	HexNAc
G00531ZU	Man
G00531ZU	NeuAc
G00531ZU	Sia
G00531ZU	dHex
G00536FZ	Fuc
G00536FZ	Gal
G00536FZ	GlcNAc
G00536FZ	Hex
G00536FZ	HexNAc
G00536FZ	Man
G00536FZ	dHex
G00542QA	Fuc
G00542QA	Gal
G00542QA	GalNAc
G00542QA	GlcNAc
G00542QA	Hex
G00542QA	HexNAc
G00542QA	dHex
G00544JF	Gal
G00544JF	GlcNAc
G00544JF	Hex
G00544JF	HexNAc
G00544JF	Man
G00545NQ	Fuc
G00545NQ	Gal
G00545NQ	GlcNAc
G00545NQ	Hex
G00545NQ	HexNAc
G00545NQ	Man
G00545NQ	dHex
G00547ZN	GalNAc
G00547ZN	GlcNAc
G00547ZN	Hex
G00547ZN	HexNAc
G00547ZN	Man
G00547ZN	S
G00550RP	Fuc
G00550RP	Gal
G00550RP	GlcNAc
G00550RP	Hex
G00550RP	HexNAc
G00550RP	Man
G00550RP	dHex
G00551JZ	Fuc
G00551JZ	Gal
G00551JZ	GlcNAc
G00551JZ	Hex
G00551JZ	HexNAc
G00551JZ	Man
G00551JZ	dHex
G00552RX	Gal
G00552RX	GalNAc
G00552RX	Glc
G00552RX	Hex
G00552RX	HexNAc
G00552RX	NeuAc
G00552RX	Sia
G00553AN	Fuc
G00553AN	Gal
G00553AN	GlcNAc
G00553AN	Hex
G00553AN	HexNAc
G00553AN	Man
G00553AN	NeuAc
G00553AN	Sia
G00553AN	dHex
G00557UC	Gal
G00557UC	Glc
G00557UC	Hex
G00557UC	S
G00558IW	Gal
G00558IW	GalNAc
G00558IW	GlcNAc
G00558IW	Hex
G00558IW	HexNAc
G00560KG	Fuc
G00560KG	Gal
G00560KG	GalNAc
G00560KG	GalNAc+aldi
G00560KG	GlcNAc
G00560KG	Hex
G00560KG	HexNAc
G00560KG	HexNAc+aldi
G00560KG	aldi
G00560KG	dHex
G00565QJ	GlcNAc
G00565QJ	Hex
G00565QJ	HexNAc
G00565QJ	Man
G00568LN	GlcNAc
G00568LN	HexNAc
G00580CJ	Hex
G00580CJ	HexNAc
G00580CJ	NeuAc
G00580CJ	Sia
G00580CJ	dHex
G00582VL	Fuc
G00582VL	GalNAc
G00582VL	GlcNAc
G00582VL	Hex
G00582VL	HexNAc
G00582VL	Man
G00582VL	S
G00582VL	dHex
G00586TU	GalNAc
G00586TU	GlcNAc
G00586TU	Hex
G00586TU	HexNAc
G00586TU	Man
G00586UK	Glc
G00586UK	Hex
G00588HO	Glc
G00588HO	GlcNAc
G00588HO	Hex
G00588HO	HexNAc
G00588HO	Man
G00591PZ	Fuc
G00591PZ	Gal
G00591PZ	GlcNAc
G00591PZ	Hex
G00591PZ	HexNAc
G00591PZ	Man
G00591PZ	dHex
G00594AV	Fuc
G00594AV	Gal
G00594AV	GlcNAc
G00594AV	Hex
G00594AV	HexNAc
G00594AV	Man
G00594AV	dHex
G00594CD	Gal
G00594CD	GlcNAc
G00594CD	Hex
G00594CD	HexNAc
G00598SQ	Gal
G00598SQ	GlcNAc
G00598SQ	Hex
G00598SQ	HexNAc
G00598SQ	Man
G00598SQ	NeuAc
G00598SQ	Sia
G00601UG	Gal
G00601UG	Glc
G00601UG	GlcNAc
G00601UG	Hex
G00601UG	HexNAc
G00601UG	NeuAc
G00601UG	Sia
G00601VC	GlcNAc
G00601VC	Hex
G00601VC	HexNAc
G00601VC	Man
G00606LX	Fuc
G00606LX	Gal
G00606LX	GlcNAc
G00606LX	Hex
G00606LX	HexNAc
G00606LX	Man
G00606LX	dHex
G00619DD	Hex
G00619DD	Man
G00628MV	Fuc
G00628MV	Gal
G00628MV	GlcNAc
G00628MV	Hex
G00628MV	HexNAc
G00628MV	Man
G00628MV	dHex
G00629YK	GlcNAc
G00629YK	Hex
G00629YK	HexNAc
G00629YK	Man
G00631XZ	Gal
G00631XZ	GlcNAc
G00631XZ	Hex
G00631XZ	HexNAc
G00633GI	Gal
G00633GI	GlcNAc
G00633GI	Hex
G00633GI	HexNAc
G00633GI	Man
G00633PX	Hex
G00633PX	HexNAc
G00633PX	NeuAc
G00633PX	NeuGc
G00633PX	Sia
G00633PX	dHex
G00641XC	Gal
G00641XC	GalNAc
G00641XC	GalNAc+aldi
G00641XC	GlcNAc
G00641XC	Hex
G00641XC	HexNAc
G00641XC	HexNAc+aldi
G00641XC	NeuAc
G00641XC	S
G00641XC	Sia
G00641XC	aldi
G00644ZZ	Glc
G00644ZZ	GlcNAc
G00644ZZ	Hex
G00644ZZ	HexNAc
G00644ZZ	Man
G00646SN	Gal
G00646SN	GlcNAc
G00646SN	GlcNAc+aldi
G00646SN	Hex
G00646SN	HexNAc
G00646SN	HexNAc+aldi
G00646SN	Man
G00646SN	NeuAc
G00646SN	Sia
G00646SN	aldi
G00647RA	Fuc
G00647RA	Gal
G00647RA	GalNAc
G00647RA	Glc
G00647RA	Hex
G00647RA	HexNAc
G00647RA	NeuGc
G00647RA	Sia
G00647RA	dHex
G00650AC	Fuc
G00650AC	Gal
G00650AC	GlcNAc
G00650AC	Hex
G00650AC	HexNAc
G00650AC	Man
G00650AC	dHex
G00653TI	Fuc
G00653TI	Gal
G00653TI	GalNAc
G00653TI	GalNAc+aldi
G00653TI	GlcNAc
G00653TI	Hex
G00653TI	HexNAc
G00653TI	HexNAc+aldi
G00653TI	aldi
G00653TI	dHex
G00657YY	Gal
G00657YY	Gal+aldi
G00657YY	GlcNAc
G00657YY	Hex
G00657YY	Hex+aldi
G00657YY	HexNAc
G00657YY	aldi
G00659GQ	Fuc
G00659GQ	Gal
G00659GQ	GlcNAc
G00659GQ	Hex
G00659GQ	HexNAc
G00659GQ	NeuAc
G00659GQ	S
G00659GQ	Sia
G00659GQ	dHex
G00662IB	Gal
G00662IB	GlcNAc
G00662IB	Hex
G00662IB	HexNAc
G00662IB	Man
G00662IB	NeuAc
G00662IB	Sia
G00662UH	Fuc
G00662UH	Gal
G00662UH	GlcNAc
G00662UH	Hex
G00662UH	HexNAc
G00662UH	Man
G00662UH	NeuAc
G00662UH	Sia
G00662UH	dHex
G00665JQ	Fuc
G00665JQ	Hex
G00665JQ	HexNAc
G00665JQ	NeuAc
G00665JQ	Sia
G00665JQ	dHex
G00666EC	Fuc
G00666EC	Gal
G00666EC	GlcNAc
G00666EC	Hex
G00666EC	HexNAc
G00666EC	Man
G00666EC	NeuAc
G00666EC	Sia
G00666EC	dHex
G00667RI	Glc
G00667RI	Hex
G00670OT	Gal
G00670OT	GlcNAc
G00670OT	Hex
G00670OT	HexNAc
G00670OT	Man
G00672PE	Fuc
G00672PE	Gal
G00672PE	GlcNAc
G00672PE	Hex
G00672PE	HexNAc
G00672PE	NeuAc
G00672PE	S
G00672PE	Sia
G00672PE	dHex
G00673KJ	Gal
G00673KJ	GalNAc
G00673KJ	Glc
G00673KJ	GlcNAc
G00673KJ	Hex
G00673KJ	HexNAc
G00673KJ	NeuGc
G00673KJ	Sia
G00674TY	Glc
G00674TY	Hex
G00674TY	HexNAc
G00674TY	ManNAc
G00675GF	Fuc
G00675GF	Gal
G00675GF	GalNAc
G00675GF	GlcNAc
G00675GF	Hex
G00675GF	HexNAc
G00675GF	dHex
G00682IE	Gal
G00682IE	GalNAc
G00682IE	Hex
G00682IE	HexNAc
G00688TE	Xxx
G00688XN	Fuc
G00688XN	Gal
G00688XN	Glc
G00688XN	GlcNAc
G00688XN	Hex
G00688XN	HexNAc
G00688XN	dHex
G00691LW	Fuc
G00691LW	Gal
G00691LW	Hex
G00691LW	dHex
G00691NS	Fuc
G00691NS	Gal
G00691NS	GlcNAc
G00691NS	Hex
G00691NS	HexNAc
G00691NS	Man
G00691NS	dHex
G00692HC	Fuc
G00692HC	GlcNAc
G00692HC	GlcNAc+aldi
G00692HC	Hex
G00692HC	HexNAc
G00692HC	HexNAc+aldi
G00692HC	Man
G00692HC	aldi
G00692HC	dHex
G00695FC	GlcNAc
G00695FC	Hex
G00695FC	HexNAc
G00695FC	Man
G00695FC	dHex
G00695JO	Fuc
G00695JO	GlcNAc
G00695JO	Hex
G00695JO	HexNAc
G00695JO	Man
G00695JO	dHex
G00702NP	GlcNAc
G00702NP	Hex
G00702NP	HexNAc
G00702NP	Man
G00705GA	GlcNAc
G00705GA	Hex
G00705GA	HexNAc
G00705GA	Man
G00705GA	Pent
G00705GA	Xyl
G00705XW	Fuc
G00705XW	Gal
G00705XW	GlcNAc
G00705XW	Hex
G00705XW	HexNAc
G00705XW	S
G00705XW	aldi
G00705XW	dHex
G00706AL	Gal
G00706AL	GlcNAc
G00706AL	GlcNAc+aldi
G00706AL	Hex
G00706AL	HexNAc
G00706AL	HexNAc+aldi
G00706AL	Man
G00706AL	NeuAc
G00706AL	Sia
G00706AL	aldi
G00706QN	Fuc
G00706QN	GlcNAc
G00706QN	Hex
G00706QN	HexNAc
G00706QN	Man
G00706QN	dHex
G00709CF	Fuc
G00709CF	Gal
G00709CF	GlcNAc
G00709CF	Hex
G00709CF	HexNAc
G00709CF	Man
G00709CF	NeuAc
G00709CF	Sia
G00709CF	dHex
G00709ZM	Gal
G00709ZM	Glc
G00709ZM	Hex
G00711NG	Hex
G00711NG	Man
G00711QT	GalNAc
G00711QT	HexNAc
G00711QT	S
G00711QT	Xxx
G00717KJ	Gal
G00717KJ	GlcNAc
G00717KJ	GlcNAc+aldi
G00717KJ	Hex
G00717KJ	HexNAc
G00717KJ	HexNAc+aldi
G00717KJ	Man
G00717KJ	aldi
G00727XI	Gal
G00727XI	Glc
G00727XI	Hex
G00727XI	Xxx
G00728IS	Gal
G00728IS	GalNAc
G00728IS	GlcA
G00728IS	Hex
G00728IS	HexA
G00728IS	HexNAc
G00728IS	P
G00728IS	Pent
G00728IS	S
G00728IS	Xxx
G00728IS	Xyl
G00728IS	aldi
G00728SN	Fuc
G00728SN	Gal
G00728SN	GalNAc
G00728SN	GlcNAc
G00728SN	Hex
G00728SN	HexNAc
G00728SN	NeuAc
G00728SN	Sia
G00728SN	dHex
G00729SA	Fuc
G00729SA	Gal
G00729SA	GalNAc
G00729SA	GlcNAc
G00729SA	Hex
G00729SA	HexNAc
G00729SA	dHex
G00736XN	Glc
G00736XN	Hex
G00736YF	Fuc
G00736YF	Gal
G00736YF	GlcNAc
G00736YF	GlcNAc+aldi
G00736YF	Hex
G00736YF	HexNAc
G00736YF	HexNAc+aldi
G00736YF	Man
G00736YF	aldi
G00736YF	dHex
G00738BQ	Fuc
G00738BQ	Gal
G00738BQ	GlcNAc
G00738BQ	Hex
G00738BQ	HexNAc
G00738BQ	Man
G00738BQ	NeuAc
G00738BQ	Sia
G00738BQ	dHex
G00741NZ	Gal
G00741NZ	GlcNAc
G00741NZ	Hex
G00741NZ	HexNAc
G00741NZ	Man
G00743WU	Fuc
G00743WU	GalNAc
G00743WU	GlcNAc
G00743WU	Hex
G00743WU	HexNAc
G00743WU	Man
G00743WU	NeuAc
G00743WU	Sia
G00743WU	dHex
G00745GK	Gal
G00745GK	GalNAc
G00745GK	GlcNAc
G00745GK	Hex
G00745GK	HexNAc
G00747UC	Gal
G00747UC	GlcNAc
G00747UC	Hex
G00747UC	HexNAc
G00747UC	Man
G00754TS	Fuc
G00754TS	Gal
G00754TS	GalNAc
G00754TS	GlcNAc
G00754TS	Hex
G00754TS	HexNAc
G00754TS	S
G00754TS	dHex
G00757LJ	Gal
G00757LJ	GlcNAc
G00757LJ	Hex
G00757LJ	HexNAc
G00757LJ	Man
G00757LJ	NeuGc
G00757LJ	Sia
G00760ZJ	Glc
G00760ZJ	Hex
G00761OX	Glc
G00761OX	Hex
G00761TV	Hex
G00761TV	HexNAc
G00763JM	Hex
G00763JM	HexNAc
G00763JM	dHex
G00774OZ	Gal
G00774OZ	Glc
G00774OZ	GlcNAc
G00774OZ	Hex
G00774OZ	HexNAc
G00774OZ	NeuAc
G00774OZ	Sia
G00774WE	Hex
G00774WE	HexNAc
G00776MW	Hex
G00776MW	HexNAc
G00776MW	NeuAc
G00776MW	Sia
G00783PW	Fuc
G00783PW	Gal
G00783PW	GlcNAc
G00783PW	Hex
G00783PW	HexNAc
G00783PW	Man
G00783PW	dHex
G00784PW	GlcNAc
G00784PW	Hex
G00784PW	HexNAc
G00784PW	Man
G00786XQ	Gal
G00786XQ	Glc
G00786XQ	GlcNAc
G00786XQ	Hex
G00786XQ	HexNAc
G00794UV	Gal
G00794UV	Glc
G00794UV	GlcNAc
G00794UV	Hex
G00794UV	HexNAc
G00794UV	NeuAc
G00794UV	NeuGc
G00794UV	Sia
G00797ZX	Fuc
G00797ZX	Gal
G00797ZX	GlcNAc
G00797ZX	Hex
G00797ZX	HexNAc
G00797ZX	Man
G00797ZX	dHex
G00798PL	GlcNAc
G00798PL	Hex
G00798PL	HexNAc
G00798PL	Man
G00800WJ	Fuc
G00800WJ	Gal
G00800WJ	GlcNAc
G00800WJ	Hex
G00800WJ	HexNAc
G00800WJ	Man
G00800WJ	NeuAc
G00800WJ	Sia
G00800WJ	dHex
G00803PJ	Glc
G00803PJ	Hex
G00805TZ	Fuc
G00805TZ	Gal
G00805TZ	GalNAc
G00805TZ	GlcNAc
G00805TZ	Hex
G00805TZ	HexNAc
G00805TZ	Man
G00805TZ	dHex
G00814BW	Fuc
G00814BW	Gal
G00814BW	GlcNAc
G00814BW	Hex
G00814BW	HexNAc
G00814BW	Man
G00814BW	NeuAc
G00814BW	Sia
G00814BW	dHex
G00824LK	Gal
G00824LK	GalNAc
G00824LK	Glc
G00824LK	Hex
G00824LK	HexNAc
G00824LK	NeuGc
G00824LK	Sia
G00826SV	Fuc
G00826SV	Gal
G00826SV	GlcNAc
G00826SV	Hex
G00826SV	HexNAc
G00826SV	Man
G00826SV	dHex
G00828QE	Fuc
G00828QE	Hex
G00828QE	HexNAc
G00828QE	NeuAc
G00828QE	Sia
G00828QE	dHex
G00830CM	Gal
G00830CM	GlcNAc
G00830CM	Hex
G00830CM	HexNAc
G00830CM	Man
G00830CM	NeuAc
G00830CM	Sia
G00835TJ	Fuc
G00835TJ	Gal
G00835TJ	GlcNAc
G00835TJ	Hex
G00835TJ	HexNAc
G00835TJ	Man
G00835TJ	NeuAc
G00835TJ	Sia
G00835TJ	dHex
G00839XF	Fuc
G00839XF	Gal
G00839XF	GlcNAc
G00839XF	Hex
G00839XF	HexNAc
G00839XF	dHex
G00841YH	Hex
G00841YH	HexNAc
G00841YH	NeuAc
G00841YH	Sia
G00842OY	Fuc
G00842OY	Gal
G00842OY	GlcNAc
G00842OY	Hex
G00842OY	HexNAc
G00842OY	Man
G00842OY	dHex
G00845KS	Gal
G00845KS	Glc
G00845KS	GlcNAc
G00845KS	Hex
G00845KS	HexNAc
G00845KS	NeuAc
G00845KS	Sia
G00850LT	GlcNAc
G00850LT	Hex
G00850LT	HexNAc
G00850LT	Man
G00851XQ	Fuc
G00851XQ	Gal
G00851XQ	Glc
G00851XQ	GlcNAc
G00851XQ	Hex
G00851XQ	HexNAc
G00851XQ	dHex
G00852WL	Hex
G00852WL	Pent
G00852XI	Fuc
G00852XI	Gal
G00852XI	GalNAc
G00852XI	GalNAc+aldi
G00852XI	GlcNAc
G00852XI	Hex
G00852XI	HexNAc
G00852XI	HexNAc+aldi
G00852XI	aldi
G00852XI	dHex
G00862WE	Xxx
G00864TV	Fuc
G00864TV	Gal
G00864TV	GlcNAc
G00864TV	Hex
G00864TV	HexNAc
G00864TV	Man
G00864TV	dHex
G00866EV	Gal
G00866EV	GalNAc
G00866EV	Glc
G00866EV	GlcNAc
G00866EV	Hex
G00866EV	HexNAc
G00868ZN	Gal
G00868ZN	GlcNAc
G00868ZN	Hex
G00868ZN	HexNAc
G00868ZN	Man
G00868ZT	Gal
G00868ZT	GlcNAc
G00868ZT	Hex
G00868ZT	HexNAc
G00875VP	Gal
G00875VP	GlcNAc
G00875VP	Hex
G00875VP	HexNAc
G00875VP	Man
G00875VP	NeuAc
G00875VP	Sia
G00876GU	Glc
G00876GU	GlcNAc
G00876GU	Hex
G00876GU	HexNAc
G00876GU	Man
G00883DO	Gal
G00883DO	GlcNAc
G00883DO	Hex
G00883DO	HexNAc
G00883DO	Man
G00883ZT	GlcNAc
G00883ZT	Hex
G00883ZT	HexNAc
G00883ZT	Man
G00887EN	Gal
G00887EN	GlcNAc
G00887EN	Hex
G00887EN	HexNAc
G00887EN	Man
G00888JR	Fuc
G00888JR	GlcNAc
G00888JR	GlcNAc+aldi
G00888JR	Hex
G00888JR	HexNAc
G00888JR	HexNAc+aldi
G00888JR	Man
G00888JR	aldi
G00888JR	dHex
G00891GP	Gal
G00891GP	GalNAc
G00891GP	GalNAc+aldi
G00891GP	GlcNAc
G00891GP	Hex
G00891GP	HexNAc
G00891GP	HexNAc+aldi
G00891GP	NeuAc
G00891GP	Sia
G00891GP	aldi
G00891MP	Hex
G00891MP	Man
G00893FE	Gal
G00893FE	GlcNAc
G00893FE	GlcNAc+aldi
G00893FE	Hex
G00893FE	HexNAc
G00893FE	HexNAc+aldi
G00893FE	Man
G00893FE	NeuAc
G00893FE	Sia
G00893FE	aldi
G00895OR	Fuc
G00895OR	Gal
G00895OR	GlcNAc
G00895OR	Hex
G00895OR	HexNAc
G00895OR	Man
G00895OR	dHex
G00897BY	Gal
G00897BY	GalNAc
G00897BY	GlcNAc
G00897BY	Hex
G00897BY	HexNAc
G00899CT	Glc
G00899CT	Hex
G00900AZ	Fuc
G00900AZ	GlcNAc
G00900AZ	Hex
G00900AZ	HexNAc
G00900AZ	Man
G00900AZ	dHex
G00901NZ	Fuc
G00901NZ	Gal
G00901NZ	GalNAc
G00901NZ	GlcNAc
G00901NZ	Hex
G00901NZ	HexNAc
G00901NZ	dHex
G00903RX	GalNAc
G00903RX	HexA
G00903RX	HexNAc
G00903RX	IdoA
G00903RX	S
G00908JO	Fuc
G00908JO	Gal
G00908JO	GlcNAc
G00908JO	Hex
G00908JO	HexNAc
G00908JO	Man
G00908JO	NeuGc
G00908JO	Sia
G00908JO	dHex
G00909GK	GlcNAc
G00909GK	Hex
G00909GK	HexNAc
G00909GK	Man
G00909PI	Gal
G00909PI	GlcNAc
G00909PI	Hex
G00909PI	HexNAc
G00909PI	Man
G00909PI	NeuAc
G00909PI	Sia
G00910WD	Fuc
G00910WD	Gal
G00910WD	GlcNAc
G00910WD	GlcNAc+aldi
G00910WD	Hex
G00910WD	HexNAc
G00910WD	HexNAc+aldi
G00910WD	Man
G00910WD	NeuAc
G00910WD	Sia
G00910WD	aldi
G00910WD	dHex
G00912UN	Hex
G00912UN	HexNAc
G00912UN	NeuAc
G00912UN	Sia
G00915DI	Gal
G00915DI	GlcNAc
G00915DI	Hex
G00915DI	HexNAc
G00915DI	Man
G00915DI	NeuAc
G00915DI	Sia
G00917AF	Gal
G00917AF	Glc
G00917AF	GlcNAc
G00917AF	Hex
G00917AF	HexNAc
G00923KH	Fuc
G00923KH	Gal
G00923KH	GlcNAc
G00923KH	Hex
G00923KH	HexNAc
G00923KH	Man
G00923KH	NeuAc
G00923KH	NeuGc
G00923KH	Sia
G00923KH	dHex
G00924FH	Fuc
G00924FH	Gal
G00924FH	GalNAc
G00924FH	GlcNAc
G00924FH	Hex
G00924FH	HexNAc
G00924FH	dHex
G00925PQ	Fuc
G00925PQ	GlcNAc
G00925PQ	Hex
G00925PQ	HexNAc
G00925PQ	Man
G00925PQ	Pent
G00925PQ	Xyl
G00925PQ	dHex
G00926LC	Fuc
G00926LC	GlcNAc
G00926LC	Hex
G00926LC	HexNAc
G00926LC	Man
G00926LC	dHex
G00927ER	Hex
G00927ER	HexNAc
G00927ER	NeuAc
G00927ER	Sia
G00927ER	Xxx
G00936LV	Glc
G00936LV	Hex
G00936NZ	Gal
G00936NZ	GalNAc
G00936NZ	GalNAc+aldi
G00936NZ	GlcNAc
G00936NZ	Hex
G00936NZ	HexNAc
G00936NZ	HexNAc+aldi
G00936NZ	S
G00936NZ	aldi
G00940RO	Fuc
G00940RO	Gal
G00940RO	GalNAc
G00940RO	GlcNAc
G00940RO	GlcNAc+aldi
G00940RO	Hex
G00940RO	HexNAc
G00940RO	HexNAc+aldi
G00940RO	Man
G00940RO	aldi
G00940RO	dHex
G00944OL	Fuc
G00944OL	Gal
G00944OL	GalNAc
G00944OL	GlcNAc
G00944OL	Hex
G00944OL	HexNAc
G00944OL	NeuAc
G00944OL	Sia
G00944OL	dHex
G00945TF	Fuc
G00945TF	Gal
G00945TF	GlcNAc
G00945TF	Hex
G00945TF	HexNAc
G00945TF	Man
G00945TF	NeuAc
G00945TF	NeuGc
G00945TF	Sia
G00945TF	dHex
G00948WV	Fuc
G00948WV	Gal
G00948WV	GlcNAc
G00948WV	Hex
G00948WV	HexNAc
G00948WV	Man
G00948WV	NeuAc
G00948WV	Sia
G00948WV	dHex
G00950FJ	Gal
G00950FJ	GalNAc
G00950FJ	GlcNAc
G00950FJ	Hex
G00950FJ	HexNAc
G00951UF	GlcNAc
G00951UF	Hex
G00951UF	HexNAc
G00951UF	Man
G00955WX	Gal
G00955WX	GlcNAc
G00955WX	Hex
G00955WX	HexNAc
G00955WX	Man
G00955WX	NeuAc
G00955WX	Sia
G00966RI	Gal
G00966RI	GlcNAc
G00966RI	Hex
G00966RI	HexNAc
G00966RI	Man
G00969CV	Fuc
G00969CV	Gal
G00969CV	GalNAc
G00969CV	Glc
G00969CV	GlcNAc
G00969CV	Hex
G00969CV	HexNAc
G00969CV	dHex
G00970CP	Hex
G00970CP	HexNAc
G00970CP	NeuAc
G00970CP	Sia
G00970XH	Fuc
G00970XH	Gal
G00970XH	GlcNAc
G00970XH	Hex
G00970XH	HexNAc
G00970XH	Man
G00970XH	NeuAc
G00970XH	NeuGc
G00970XH	Sia
G00970XH	dHex
G00972DY	GlcNAc
G00972DY	Hex
G00972DY	HexNAc
G00972DY	Man
G00975ZH	Gal
G00975ZH	GlcNAc
G00975ZH	Hex
G00975ZH	HexNAc
G00975ZH	Man
G00975ZH	NeuAc
G00975ZH	Sia
G00977CB	Glc
G00977CB	Hex
G00977CB	Pent
G00977CB	Xyl
G00978GW	Fuc
G00978GW	Gal
G00978GW	GalNAc
G00978GW	GlcNAc
G00978GW	Hex
G00978GW	HexNAc
G00978GW	NeuAc
G00978GW	Sia
G00978GW	dHex
G00978TF	Gal
G00978TF	GlcNAc
G00978TF	Hex
G00978TF	HexNAc
G00978TF	Man
G00979XR	Gal
G00979XR	GalNAc
G00979XR	GlcNAc
G00979XR	Hex
G00979XR	HexNAc
G00980BQ	Hex
G00980BQ	HexNAc
G00980BQ	NeuAc
G00980BQ	Sia
G00980BQ	dHex
G00982CE	Fuc
G00982CE	Gal
G00982CE	GalNAc
G00982CE	GlcNAc
G00982CE	Hex
G00982CE	HexNAc
G00982CE	Man
G00982CE	dHex
G00982QD	Gal
G00982QD	GlcNAc
G00982QD	Hex
G00982QD	HexNAc
G00982QD	Man
G00983HB	Fuc
G00983HB	Gal
G00983HB	Glc
G00983HB	Glc+aldi
G00983HB	GlcNAc
G00983HB	Hex
G00983HB	Hex+aldi
G00983HB	HexNAc
G00983HB	aldi
G00983HB	dHex
G00986YT	Gal
G00986YT	GlcNAc
G00986YT	Hex
G00986YT	HexNAc
G00986YT	Man
G00987AB	Gal
G00987AB	GalNAc
G00987AB	GalNAc+aldi
G00987AB	Hex
G00987AB	HexNAc
G00987AB	HexNAc+aldi
G00987AB	NeuAc
G00987AB	S
G00987AB	Sia
G00987AB	aldi
G00992PS	Gal
G00992PS	Hex
G00992PS	Pent
G00992PS	Xyl
G00994CC	Fuc
G00994CC	Gal
G00994CC	GlcNAc
G00994CC	Hex
G00994CC	HexNAc
G00994CC	Man
G00994CC	NeuAc
G00994CC	Sia
G00994CC	dHex
G00995HW	Fuc
G00995HW	Gal
G00995HW	GlcNAc
G00995HW	Hex
G00995HW	HexNAc
G00995HW	Man
G00995HW	dHex
G00996DG	Fuc
G00996DG	Gal
G00996DG	GalNAc
G00996DG	GlcNAc
G00996DG	Hex
G00996DG	HexNAc
G00996DG	Man
G00996DG	dHex
G00996YC	Gal
G00996YC	GlcNAc
G00996YC	Hex
G00996YC	HexNAc
G00996YC	Xxx
G00997UP	Gal
G00997UP	GalNAc
G00997UP	GlcNAc
G00997UP	Hex
G00997UP	HexNAc
G00997UP	NeuGc
G00997UP	Sia
G00998NI	Fuc
G00998NI	Gal
G00998NI	GlcNAc
G00998NI	Hex
G00998NI	HexNAc
G00998NI	Man
G00998NI	dHex
G01001RL	Fuc
G01001RL	Gal
G01001RL	GlcNAc
G01001RL	Hex
G01001RL	HexNAc
G01001RL	Man
G01001RL	dHex
G01010HI	Fuc
G01010HI	Gal
G01010HI	GlcNAc
G01010HI	Hex
G01010HI	HexNAc
G01010HI	NeuAc
G01010HI	Sia
G01010HI	dHex
G01010HW	Fuc
G01010HW	GalNAc
G01010HW	GlcNAc
G01010HW	Hex
G01010HW	HexNAc
G01010HW	Man
G01010HW	dHex
G01028CW	Fuc
G01028CW	Gal
G01028CW	GlcNAc
G01028CW	GlcNAc+aldi
G01028CW	Hex
G01028CW	HexNAc
G01028CW	HexNAc+aldi
G01028CW	Man
G01028CW	aldi
G01028CW	dHex
G01028FJ	Gal
G01028FJ	GlcNAc
G01028FJ	Hex
G01028FJ	HexNAc
G01028FJ	Man
G01028VL	Fuc
G01028VL	GlcNAc
G01028VL	GlcNAc+aldi
G01028VL	Hex
G01028VL	HexNAc
G01028VL	HexNAc+aldi
G01028VL	Man
G01028VL	aldi
G01028VL	dHex
G01031EZ	Fuc
G01031EZ	Gal
G01031EZ	GlcNAc
G01031EZ	GlcNAc+aldi
G01031EZ	Hex
G01031EZ	HexNAc
G01031EZ	HexNAc+aldi
G01031EZ	Man
G01031EZ	NeuAc
G01031EZ	Sia
G01031EZ	aldi
G01031EZ	dHex
G01034MJ	Gal
G01034MJ	GlcNAc
G01034MJ	Hex
G01034MJ	HexNAc
G01034MJ	Man
G01034MJ	NeuAc
G01034MJ	Sia
G01040ZV	Gal
G01040ZV	GalNAc
G01040ZV	Hex
G01040ZV	HexNAc
G01040ZV	NeuAc
G01040ZV	Sia
G01044ZK	Fuc
G01044ZK	Gal
G01044ZK	GalNAc
G01044ZK	GlcNAc
