accession	monosaccharide	count
G83048DI	S	2
G83048DI	Sia	1
G83048DI	dHex	1
G83049TZ	*	3
G83049TZ	GalNAc	1
G83049TZ	GlcNAc	1
G83049TZ	HexNAc	2
G83049TZ	NeuAc	1
G83049TZ	Sia	1
G83051OF	*	12
G83051OF	Fuc	1
G83051OF	Gal	1
G83051OF	GlcNAc	4
G83051OF	Hex	5
G83051OF	HexNAc	4
G83051OF	Man	4
G83051OF	NeuGc	2
G83051OF	Sia	2
G83051OF	dHex	1
G83059BZ	*	6
G83059BZ	GlcNAc	6
G83059BZ	HexNAc	6
G83062JW	*	9
G83062JW	GalNAc	2
G83062JW	GlcNAc	4
G83062JW	Hex	3
G83062JW	HexNAc	6
G83062JW	Man	3
G83066HZ	*	20
G83066HZ	Hex	9
G83066HZ	HexNAc	8
G83066HZ	NeuAc	2
G83066HZ	Sia	2
G83066HZ	dHex	1
G83074ZL	*	4
G83074ZL	Gal	2
G83074ZL	GlcNAc	2
G83074ZL	Hex	2
G83074ZL	HexNAc	2
G83078TI	*	6
G83078TI	GalNAc	1
G83078TI	Hex	4
G83078TI	HexNAc	1
G83078TI	Man	4
G83078TI	Xxx	1
G83080UH	*	11
G83080UH	Fuc	1
G83080UH	Gal	1
G83080UH	GlcNAc	4
G83080UH	Hex	5
G83080UH	HexNAc	4
G83080UH	Man	4
G83080UH	NeuGc	1
G83080UH	Sia	1
G83080UH	dHex	1
G83082ZQ	*	4
G83082ZQ	Gal	1
G83082ZQ	Glc	1
G83082ZQ	GlcNAc	1
G83082ZQ	Hex	2
G83082ZQ	HexNAc	1
G83082ZQ	NeuAc	1
G83082ZQ	Sia	1
G83088MZ	*	3
G83088MZ	Gal	2
G83088MZ	GlcNAc	1
G83088MZ	Hex	2
G83088MZ	HexNAc	1
G83089UA	*	12
G83089UA	Gal	4
G83089UA	GlcNAc	5
G83089UA	Hex	7
G83089UA	HexNAc	5
G83089UA	Man	3
G83090ZI	*	11
G83090ZI	GalNAc	2
G83090ZI	GlcNAc	6
G83090ZI	Hex	3
G83090ZI	HexNAc	8
G83090ZI	Man	3
G83092KI	*	3
G83092KI	Hex	3
G83092KI	Man	3
G83092KU	*	6
G83092KU	Gal	3
G83092KU	GalNAc	1
G83092KU	GlcNAc	2
G83092KU	Hex	3
G83092KU	HexNAc	3
G83099NF	*	4
G83099NF	Glc	4
G83099NF	Hex	4
G83101KA	*	15
G83101KA	Fuc	1
G83101KA	Gal	3
G83101KA	GlcNAc	5
G83101KA	Hex	6
G83101KA	HexNAc	5
G83101KA	Man	3
G83101KA	NeuAc	3
G83101KA	Sia	3
G83101KA	dHex	1
G83104JJ	*	5
G83104JJ	Gal	1
G83104JJ	GalNAc	2
G83104JJ	Hex	1
G83104JJ	HexNAc	2
G83104JJ	NeuAc	2
G83104JJ	Sia	2
G83105ZP	*	13
G83105ZP	Fuc	1
G83105ZP	Gal	2
G83105ZP	GlcNAc	6
G83105ZP	Hex	5
G83105ZP	HexNAc	6
G83105ZP	Man	3
G83105ZP	NeuAc	1
G83105ZP	Sia	1
G83105ZP	dHex	1
G83106XM	*	15
G83106XM	Fuc	1
G83106XM	Gal	3
G83106XM	GlcNAc	5
G83106XM	Hex	6
G83106XM	HexNAc	5
G83106XM	Man	3
G83106XM	NeuAc	3
G83106XM	Sia	3
G83106XM	dHex	1
G83108TD	*	20
G83108TD	Fuc	2
G83108TD	Gal	6
G83108TD	GlcNAc	9
G83108TD	Hex	9
G83108TD	HexNAc	9
G83108TD	Man	3
G83108TD	dHex	2
G83119OD	*	1
G83119OD	Hex	1
G83120BG	*	3
G83120BG	Hex	1
G83120BG	Pent	2
G83120FP	*	6
G83120FP	Fuc	1
G83120FP	Gal	3
G83120FP	GalNAc	1
G83120FP	Glc	1
G83120FP	Hex	4
G83120FP	HexNAc	1
G83120FP	dHex	1
G83121BR	*	17
G83121BR	Fuc	1
G83121BR	Gal	5
G83121BR	GlcNAc	8
G83121BR	Hex	8
G83121BR	HexNAc	8
G83121BR	Man	3
G83121BR	dHex	1
G83127FN	*	13
G83127FN	Hex	6
G83127FN	HexNAc	4
G83127FN	NeuAc	1
G83127FN	Sia	1
G83127FN	dHex	2
G83131MU	*	7
G83131MU	Gal	1
G83131MU	GlcNAc	3
G83131MU	GlcNAc+aldi	1
G83131MU	Hex	4
G83131MU	HexNAc	3
G83131MU	HexNAc+aldi	1
G83131MU	Man	3
G83131MU	aldi	1
G83131MV	*	12
G83131MV	Hex	4
G83131MV	HexNAc	6
G83131MV	NeuAc	1
G83131MV	S	1
G83131MV	Sia	1
G83131MV	dHex	1
G83133WF	*	15
G83133WF	Fuc	1
G83133WF	Gal	4
G83133WF	GlcNAc	7
G83133WF	Hex	7
G83133WF	HexNAc	7
G83133WF	Man	3
G83133WF	dHex	1
G83134ZR	*	7
G83134ZR	Fuc	2
G83134ZR	Gal	2
G83134ZR	GalNAc	1
G83134ZR	GlcNAc	1
G83134ZR	Hex	2
G83134ZR	HexNAc	2
G83134ZR	NeuAc	1
G83134ZR	Sia	1
G83134ZR	dHex	2
G83138EG	*	7
G83138EG	Gal	1
G83138EG	GlcNAc	2
G83138EG	Hex	5
G83138EG	HexNAc	2
G83138EG	Man	4
G83140GU	*	9
G83140GU	Gal	2
G83140GU	GalNAc	1
G83140GU	GalNAc+aldi	1
G83140GU	GlcNAc	3
G83140GU	Hex	2
G83140GU	HexNAc	4
G83140GU	HexNAc+aldi	1
G83140GU	NeuAc	3
G83140GU	Sia	3
G83140GU	aldi	1
G83141DC	*	17
G83141DC	Hex	7
G83141DC	HexNAc	7
G83141DC	NeuAc	2
G83141DC	Sia	2
G83141DC	dHex	1
G83141ZA	*	16
G83141ZA	Hex	8
G83141ZA	HexNAc	5
G83141ZA	NeuAc	1
G83141ZA	Sia	1
G83141ZA	dHex	2
G83152ZM	*	13
G83152ZM	Fuc	3
G83152ZM	Gal	5
G83152ZM	GalNAc	1
G83152ZM	GlcNAc	4
G83152ZM	Hex	5
G83152ZM	HexNAc	5
G83152ZM	dHex	3
G83154XN	*	8
G83154XN	Fuc	1
G83154XN	Gal	2
G83154XN	Glc	1
G83154XN	GlcNAc	2
G83154XN	Hex	4
G83154XN	HexNAc	2
G83154XN	Man	1
G83154XN	NeuAc	1
G83154XN	Sia	1
G83154XN	dHex	1
G83155JS	*	5
G83155JS	Gal	2
G83155JS	Gal+aldi	1
G83155JS	GalNAc	1
G83155JS	GlcNAc	1
G83155JS	Hex	2
G83155JS	Hex+aldi	1
G83155JS	HexNAc	2
G83155JS	NeuAc	1
G83155JS	Sia	1
G83155JS	aldi	1
G83155KW	*	4
G83155KW	Gal	1
G83155KW	GalNAc	1
G83155KW	GalNAc+aldi	1
G83155KW	GlcNAc	1
G83155KW	Hex	1
G83155KW	HexNAc	2
G83155KW	HexNAc+aldi	1
G83155KW	NeuAc	1
G83155KW	Sia	1
G83155KW	aldi	1
G83155SV	*	7
G83155SV	Gal	1
G83155SV	GlcNAc	3
G83155SV	Hex	4
G83155SV	HexNAc	3
G83155SV	Man	3
G83159ZN	*	11
G83159ZN	Fuc	1
G83159ZN	Gal	1
G83159ZN	GlcNAc	5
G83159ZN	Hex	4
G83159ZN	HexNAc	5
G83159ZN	Man	3
G83159ZN	NeuAc	1
G83159ZN	Sia	1
G83159ZN	dHex	1
G83161QT	*	9
G83161QT	GlcNAc	2
G83161QT	Hex	7
G83161QT	HexNAc	2
G83161QT	Man	7
G83162QK	*	7
G83162QK	GalNAc	2
G83162QK	GlcNAc	2
G83162QK	Hex	3
G83162QK	HexNAc	4
G83162QK	Man	3
G83163SN	*	8
G83163SN	Fuc	2
G83163SN	Gal	2
G83163SN	GalNAc	1
G83163SN	GlcNAc	3
G83163SN	Hex	2
G83163SN	HexNAc	4
G83163SN	dHex	2
G83165OA	*	14
G83165OA	Fuc	1
G83165OA	Gal	3
G83165OA	GlcNAc	5
G83165OA	Hex	6
G83165OA	HexNAc	5
G83165OA	Man	3
G83165OA	NeuAc	2
G83165OA	Sia	2
G83165OA	dHex	1
G83167TN	*	7
G83167TN	GalNAc	1
G83167TN	GlcNAc	3
G83167TN	Hex	3
G83167TN	HexNAc	4
G83167TN	Man	3
G83169UB	*	3
G83169UB	Fuc	1
G83169UB	Gal	1
G83169UB	Glc	1
G83169UB	Hex	2
G83169UB	dHex	1
G83173HC	*	6
G83173HC	Gal	3
G83173HC	Glc	1
G83173HC	Glc+aldi	1
G83173HC	GlcNAc	2
G83173HC	Hex	4
G83173HC	Hex+aldi	1
G83173HC	HexNAc	2
G83173HC	aldi	1
G83187XN	*	5
G83187XN	Gal	3
G83187XN	GlcNAc	1
G83187XN	Hex	3
G83187XN	HexNAc	1
G83187XN	NeuAc	1
G83187XN	Sia	1
G83188HN	*	3
G83188HN	Gal	1
G83188HN	GlcNAc	1
G83188HN	Hex	1
G83188HN	HexNAc	1
G83188HN	NeuAc	1
G83188HN	S	1
G83188HN	Sia	1
G83192EO	*	12
G83192EO	Fuc	2
G83192EO	Gal	4
G83192EO	GalNAc	1
G83192EO	GlcNAc	4
G83192EO	Hex	4
G83192EO	HexNAc	5
G83192EO	NeuAc	1
G83192EO	Sia	1
G83192EO	dHex	2
G83192FQ	*	13
G83192FQ	Gal	3
G83192FQ	GlcNAc	5
G83192FQ	Hex	6
G83192FQ	HexNAc	5
G83192FQ	Man	3
G83192FQ	NeuAc	2
G83192FQ	Sia	2
G83193OB	*	3
G83193OB	GalNAc	1
G83193OB	Glc	1
G83193OB	Hex	2
G83193OB	HexNAc	1
G83193OB	Man	1
G83199QW	*	8
G83199QW	Gal	1
G83199QW	GlcNAc	1
G83199QW	Hex	7
G83199QW	HexNAc	1
G83199QW	Man	6
G83200RP	*	14
G83200RP	Fuc	2
G83200RP	Gal	3
G83200RP	GlcNAc	5
G83200RP	Hex	6
G83200RP	HexNAc	5
G83200RP	Man	3
G83200RP	NeuAc	1
G83200RP	Sia	1
G83200RP	dHex	2
G83204BU	*	9
G83204BU	Gal	1
G83204BU	GlcNAc	4
G83204BU	Hex	4
G83204BU	HexNAc	4
G83204BU	Man	3
G83204BU	NeuAc	1
G83204BU	Sia	1
G83205DW	*	3
G83205DW	Glc	3
G83205DW	Hex	3
G83205TN	*	6
G83205TN	Fuc	1
G83205TN	Gal	2
G83205TN	GlcNAc	2
G83205TN	Hex	2
G83205TN	HexNAc	2
G83205TN	NeuAc	1
G83205TN	Sia	1
G83205TN	dHex	1
G83206VX	*	18
G83206VX	Fuc	1
G83206VX	Gal	4
G83206VX	GlcNAc	6
G83206VX	Hex	7
G83206VX	HexNAc	6
G83206VX	Man	3
G83206VX	NeuAc	4
G83206VX	Sia	4
G83206VX	dHex	1
G83208TE	*	16
G83208TE	Fuc	3
G83208TE	Gal	4
G83208TE	GlcNAc	6
G83208TE	Hex	7
G83208TE	HexNAc	6
G83208TE	Man	3
G83208TE	dHex	3
G83209DI	*	13
G83209DI	Gal	4
G83209DI	GlcNAc	6
G83209DI	Hex	7
G83209DI	HexNAc	6
G83209DI	Man	3
G83209GQ	*	4
G83209GQ	Glc	4
G83209GQ	Hex	4
G83211YC	*	13
G83211YC	Fuc	2
G83211YC	Gal	3
G83211YC	GlcNAc	5
G83211YC	Hex	6
G83211YC	HexNAc	5
G83211YC	Man	3
G83211YC	dHex	2
G83213GG	*	16
G83213GG	Gal	4
G83213GG	GlcNAc	6
G83213GG	Hex	7
G83213GG	HexNAc	6
G83213GG	Man	3
G83213GG	NeuAc	3
G83213GG	Sia	3
G83216FM	*	16
G83216FM	Fuc	1
G83216FM	Gal	3
G83216FM	GlcNAc	6
G83216FM	Hex	6
G83216FM	HexNAc	6
G83216FM	Man	3
G83216FM	NeuAc	3
G83216FM	Sia	3
G83216FM	dHex	1
G83218BR	*	3
G83218BR	Fuc	1
G83218BR	Gal	1
G83218BR	Hex	1
G83218BR	Xxx	1
G83218BR	dHex	1
G83220EJ	*	5
G83220EJ	Fuc	1
G83220EJ	Gal	2
G83220EJ	GalNAc	1
G83220EJ	Glc	1
G83220EJ	Hex	3
G83220EJ	HexNAc	1
G83220EJ	dHex	1
G83222IG	*	3
G83222IG	Gal	2
G83222IG	Glc	1
G83222IG	Hex	3
G83223NT	*	2
G83223NT	Glc	1
G83223NT	GlcNAc	1
G83223NT	Hex	1
G83223NT	HexNAc	1
G83224HD	*	10
G83224HD	Fuc	1
G83224HD	GalNAc	2
G83224HD	GlcNAc	4
G83224HD	Hex	3
G83224HD	HexNAc	6
G83224HD	Man	3
G83224HD	dHex	1
G83229XP	*	13
G83229XP	Hex	5
G83229XP	HexNAc	4
G83229XP	dHex	4
G83232VZ	*	11
G83232VZ	Gal	2
G83232VZ	GlcNAc	4
G83232VZ	Hex	5
G83232VZ	HexNAc	4
G83232VZ	Man	3
G83232VZ	NeuAc	2
G83232VZ	Sia	2
G83234OM	*	14
G83234OM	Glc	3
G83234OM	GlcNAc	2
G83234OM	Hex	12
G83234OM	HexNAc	2
G83234OM	Man	9
G83234UJ	*	2
G83234UJ	GlcN	2
G83234UJ	HexN	2
G83236KK	*	11
G83236KK	Fuc	1
G83236KK	Gal	2
G83236KK	GlcNAc	4
G83236KK	Hex	5
G83236KK	HexNAc	4
G83236KK	Man	3
G83236KK	NeuAc	1
G83236KK	Sia	1
G83236KK	dHex	1
G83236NT	*	2
G83236NT	Fuc	1
G83236NT	Gal	1
G83236NT	Hex	1
G83236NT	dHex	1
G83238IZ	*	4
G83238IZ	Gal	2
G83238IZ	GalNAc	1
G83238IZ	GlcNAc	1
G83238IZ	Hex	2
G83238IZ	HexNAc	2
G83238IZ	S	1
G83239YN	*	1
G83239YN	HexN	1
G83241PZ	*	9
G83241PZ	Fuc	1
G83241PZ	Gal	2
G83241PZ	GalNAc	2
G83241PZ	GlcNAc	2
G83241PZ	Hex	2
G83241PZ	HexNAc	4
G83241PZ	NeuAc	2
G83241PZ	Sia	2
G83241PZ	dHex	1
G83248UL	*	16
G83248UL	Gal	6
G83248UL	GlcNAc	7
G83248UL	Hex	9
G83248UL	HexNAc	7
G83248UL	Man	3
G83251DV	*	3
G83251DV	Gal	1
G83251DV	GalNAc	1
G83251DV	GalNAc+aldi	1
G83251DV	Hex	1
G83251DV	HexNAc	1
G83251DV	HexNAc+aldi	1
G83251DV	NeuAc	1
G83251DV	Sia	1
G83251DV	aldi	1
G83252PW	*	14
G83252PW	Gal	4
G83252PW	GlcNAc	6
G83252PW	Hex	7
G83252PW	HexNAc	6
G83252PW	Man	3
G83252PW	NeuAc	1
G83252PW	Sia	1
G83254ME	*	3
G83254ME	Glc	1
G83254ME	GlcNAc	1
G83254ME	Hex	2
G83254ME	HexNAc	1
G83254ME	Man	1
G83257QY	*	10
G83257QY	Fuc	1
G83257QY	GalNAc	1
G83257QY	GlcNAc	4
G83257QY	Hex	3
G83257QY	HexNAc	5
G83257QY	Man	3
G83257QY	NeuAc	1
G83257QY	Sia	1
G83257QY	dHex	1
G83258AP	*	10
G83258AP	Fuc	1
G83258AP	Gal	1
G83258AP	GlcNAc	3
G83258AP	Hex	5
G83258AP	HexNAc	3
G83258AP	Man	4
G83258AP	NeuAc	1
G83258AP	Sia	1
G83258AP	dHex	1
G83267FK	*	6
G83267FK	Gal	1
G83267FK	GalNAc	1
G83267FK	GalNAc+aldi	1
G83267FK	GlcNAc	1
G83267FK	Hex	1
G83267FK	HexNAc	3
G83267FK	HexNAc+aldi	1
G83267FK	NeuAc	2
G83267FK	Sia	2
G83267FK	aldi	1
G83269DZ	*	11
G83269DZ	Fuc	1
G83269DZ	Gal	1
G83269DZ	GalNAc	1
G83269DZ	GlcNAc	4
G83269DZ	Hex	4
G83269DZ	HexNAc	5
G83269DZ	Man	3
G83269DZ	NeuAc	1
G83269DZ	S	1
G83269DZ	Sia	1
G83269DZ	dHex	1
G83269PQ	*	15
G83269PQ	Fuc	1
G83269PQ	Gal	3
G83269PQ	GlcNAc	5
G83269PQ	Hex	6
G83269PQ	HexNAc	5
G83269PQ	Man	3
G83269PQ	NeuAc	3
G83269PQ	Sia	3
G83269PQ	dHex	1
G83273JI	*	6
G83273JI	GlcNAc	2
G83273JI	Hex	4
G83273JI	HexNAc	2
G83273JI	Man	4
G83273WX	*	9
G83273WX	Gal	2
G83273WX	GlcNAc	4
G83273WX	Hex	5
G83273WX	HexNAc	4
G83273WX	Man	3
G83275YO	*	7
G83275YO	Fuc	1
G83275YO	Gal	2
G83275YO	Glc	1
G83275YO	GlcNAc	1
G83275YO	Hex	3
G83275YO	HexNAc	1
G83275YO	NeuAc	2
G83275YO	Sia	2
G83275YO	dHex	1
G83276OP	*	4
G83276OP	Gal	1
G83276OP	GalNAc	1
G83276OP	Glc	1
G83276OP	Hex	2
G83276OP	HexNAc	1
G83276OP	NeuAc	1
G83276OP	Sia	1
G83282IU	*	12
G83282IU	Hex	5
G83282IU	HexNAc	4
G83282IU	NeuAc	1
G83282IU	Sia	1
G83282IU	dHex	2
G83283YA	*	3
G83283YA	Fuc	1
G83283YA	GlcNAc	1
G83283YA	HexNAc	1
G83283YA	Pent	1
G83283YA	dHex	1
G83293MB	*	12
G83293MB	Hex	5
G83293MB	HexNAc	4
G83293MB	dHex	3
G83295QG	*	16
G83295QG	Fuc	1
G83295QG	Gal	4
G83295QG	GlcNAc	6
G83295QG	Hex	7
G83295QG	HexNAc	6
G83295QG	Man	3
G83295QG	NeuAc	2
G83295QG	Sia	2
G83295QG	dHex	1
G83308JB	*	2
G83308JB	Glc	2
G83308JB	Glc+aldi	1
G83308JB	Hex	2
G83308JB	Hex+aldi	1
G83308JB	aldi	1
G83311LS	*	1
G83311LS	Pent	1
G83312LA	*	10
G83312LA	Hex	4
G83312LA	HexNAc	6
G83312UD	*	8
G83312UD	Gal	1
G83312UD	GlcNAc	2
G83312UD	Hex	6
G83312UD	HexNAc	2
G83312UD	Man	5
G83313BI	*	17
G83313BI	Fuc	1
G83313BI	Gal	4
G83313BI	GlcNAc	6
G83313BI	Hex	7
G83313BI	HexNAc	6
G83313BI	Man	3
G83313BI	NeuAc	3
G83313BI	Sia	3
G83313BI	dHex	1
G83314WY	*	8
G83314WY	GlcNAc	2
G83314WY	Hex	6
G83314WY	HexNAc	2
G83314WY	Man	6
G83318BI	*	4
G83318BI	GlcNAc	2
G83318BI	Hex	2
G83318BI	HexNAc	2
G83318BI	Man	2
G83323GC	*	9
G83323GC	Glc	1
G83323GC	GlcNAc	1
G83323GC	Hex	8
G83323GC	HexNAc	1
G83323GC	Man	7
G83344UL	*	12
G83344UL	Gal	3
G83344UL	GalNAc	1
G83344UL	GlcNAc	4
G83344UL	Hex	3
G83344UL	HexNAc	5
G83344UL	NeuAc	4
G83344UL	Sia	4
G83351GP	*	5
G83351GP	GlcNAc	1
G83351GP	Hex	4
G83351GP	HexNAc	1
G83351GP	Man	4
G83352GY	*	12
G83352GY	Fuc	1
G83352GY	Gal	3
G83352GY	GlcNAc	4
G83352GY	Hex	6
G83352GY	HexNAc	4
G83352GY	Man	3
G83352GY	NeuGc	1
G83352GY	Sia	1
G83352GY	dHex	1
G83354SY	*	8
G83354SY	GlcNAc	2
G83354SY	Hex	6
G83354SY	HexNAc	2
G83354SY	Man	6
G83355KE	*	8
G83355KE	Fuc	1
G83355KE	GlcNAc	4
G83355KE	Hex	3
G83355KE	HexNAc	4
G83355KE	Man	3
G83355KE	dHex	1
G83357AF	*	3
G83357AF	Gal	1
G83357AF	Glc	2
G83357AF	Hex	3
G83357TS	*	2
G83357TS	GalNAc	1
G83357TS	HexNAc	1
G83357TS	S	1
G83357TS	Xxx	1
G83360VI	*	13
G83360VI	GlcNAc	1
G83360VI	Hex	12
G83360VI	HexNAc	1
G83360VI	Man	12
G83362WE	*	3
G83362WE	Gal	1
G83362WE	GalNAc	2
G83362WE	Hex	1
G83362WE	HexNAc	2
G83367MW	*	6
G83367MW	GlcNAc	3
G83367MW	Hex	3
G83367MW	HexNAc	3
G83367MW	Man	3
G83367XX	*	2
G83367XX	Hex	1
G83367XX	NeuGc	1
G83367XX	Sia	1
G83375TD	*	13
G83375TD	Hex	6
G83375TD	HexNAc	5
G83375TD	NeuAc	2
G83375TD	Sia	2
G83377MZ	*	11
G83377MZ	Fuc	1
G83377MZ	Gal	2
G83377MZ	GlcNAc	5
G83377MZ	Hex	5
G83377MZ	HexNAc	5
G83377MZ	Man	3
G83377MZ	dHex	1
G83378RR	*	2
G83378RR	Gal	1
G83378RR	GlcNAc	1
G83378RR	Hex	1
G83378RR	HexNAc	1
G83378RR	S	1
G83379RQ	*	13
G83379RQ	Fuc	3
G83379RQ	Gal	2
G83379RQ	GlcNAc	4
G83379RQ	Hex	5
G83379RQ	HexNAc	4
G83379RQ	Man	3
G83379RQ	NeuAc	1
G83379RQ	Sia	1
G83379RQ	dHex	3
G83382OZ	*	12
G83382OZ	Gal	3
G83382OZ	GlcNAc	5
G83382OZ	Hex	6
G83382OZ	HexNAc	5
G83382OZ	Man	3
G83382OZ	NeuAc	1
G83382OZ	Sia	1
G83385WA	*	12
G83385WA	Fuc	1
G83385WA	Gal	2
G83385WA	GlcNAc	4
G83385WA	Hex	5
G83385WA	HexNAc	4
G83385WA	Man	3
G83385WA	NeuAc	2
G83385WA	Sia	2
G83385WA	dHex	1
G83386PJ	*	14
G83386PJ	Fuc	1
G83386PJ	Gal	4
G83386PJ	GlcNAc	5
G83386PJ	Hex	7
G83386PJ	HexNAc	5
G83386PJ	Man	3
G83386PJ	NeuAc	1
G83386PJ	Sia	1
G83386PJ	dHex	1
G83390KL	*	9
G83390KL	GalNAc	1
G83390KL	GlcNAc	5
G83390KL	Hex	3
G83390KL	HexNAc	6
G83390KL	Man	3
G83393GK	*	9
G83393GK	Gal	1
G83393GK	GlcNAc	3
G83393GK	Hex	5
G83393GK	HexNAc	3
G83393GK	Man	4
G83393GK	NeuAc	1
G83393GK	Sia	1
G83393QM	*	13
G83393QM	Fuc	1
G83393QM	Gal	3
G83393QM	GlcNAc	5
G83393QM	Hex	6
G83393QM	HexNAc	5
G83393QM	Man	3
G83393QM	NeuAc	1
G83393QM	Sia	1
G83393QM	dHex	1
G83399WQ	*	5
G83399WQ	Fuc	1
G83399WQ	Gal	2
G83399WQ	Gal+aldi	1
G83399WQ	GlcNAc	2
G83399WQ	Hex	2
G83399WQ	Hex+aldi	1
G83399WQ	HexNAc	2
G83399WQ	aldi	1
G83399WQ	dHex	1
G83400DU	*	10
G83400DU	Hex	7
G83400DU	HexNAc	2
G83400DU	dHex	1
G83402YY	*	15
G83402YY	Gal	5
G83402YY	GlcNAc	7
G83402YY	Hex	8
G83402YY	HexNAc	7
G83402YY	Man	3
G83404RQ	*	3
G83404RQ	Fuc	1
G83404RQ	Gal	1
G83404RQ	Glc	1
G83404RQ	Hex	2
G83404RQ	dHex	1
G83412BV	*	3
G83412BV	Gal	1
G83412BV	GalNAc	1
G83412BV	GlcNAc	1
G83412BV	Hex	1
G83412BV	HexNAc	2
G83412BV	S	1
G83412LT	*	5
G83412LT	Fuc	1
G83412LT	Gal	2
G83412LT	GalNAc	1
G83412LT	GalNAc+aldi	1
G83412LT	GlcNAc	1
G83412LT	Hex	2
G83412LT	HexNAc	2
G83412LT	HexNAc+aldi	1
G83412LT	aldi	1
G83412LT	dHex	1
G83415JW	*	15
G83415JW	Hex	8
G83415JW	HexNAc	5
G83415JW	dHex	2
G83415OS	*	7
G83415OS	Fuc	1
G83415OS	Gal	2
G83415OS	GalNAc	1
G83415OS	GlcNAc	1
G83415OS	Hex	2
G83415OS	HexNAc	2
G83415OS	NeuAc	2
G83415OS	Sia	2
G83415OS	dHex	1
G83416YQ	*	6
G83416YQ	Gal	3
G83416YQ	Glc	1
G83416YQ	Glc+aldi	1
G83416YQ	GlcNAc	2
G83416YQ	Hex	4
G83416YQ	Hex+aldi	1
G83416YQ	HexNAc	2
G83416YQ	aldi	1
G83417AE	*	4
G83417AE	Hex	3
G83417AE	Hex+aldi	1
G83417AE	HexNAc	1
G83417AE	aldi	1
G83417GO	*	14
G83417GO	Glc	3
G83417GO	GlcNAc	2
G83417GO	Hex	12
G83417GO	HexNAc	2
G83417GO	Man	9
G83421XZ	*	7
G83421XZ	Fuc	3
G83421XZ	Gal	2
G83421XZ	GlcNAc	2
G83421XZ	Hex	2
G83421XZ	HexNAc	2
G83421XZ	dHex	3
G83423JP	*	16
G83423JP	Fuc	1
G83423JP	Gal	3
G83423JP	GlcNAc	6
G83423JP	Hex	6
G83423JP	HexNAc	6
G83423JP	Man	3
G83423JP	NeuAc	3
G83423JP	Sia	3
G83423JP	dHex	1
G83423NX	*	6
G83423NX	Fuc	2
G83423NX	Gal	2
G83423NX	GalNAc	1
G83423NX	GalNAc+aldi	1
G83423NX	GlcNAc	1
G83423NX	Hex	2
G83423NX	HexNAc	2
G83423NX	HexNAc+aldi	1
G83423NX	S	1
G83423NX	aldi	1
G83423NX	dHex	2
G83425EJ	*	15
G83425EJ	Fuc	1
G83425EJ	Gal	3
G83425EJ	GlcNAc	5
G83425EJ	Hex	6
G83425EJ	HexNAc	5
G83425EJ	Man	3
G83425EJ	NeuAc	3
G83425EJ	Sia	3
G83425EJ	dHex	1
G83429VA	*	10
G83429VA	Fuc	2
G83429VA	Gal	4
G83429VA	Glc	1
G83429VA	GlcNAc	3
G83429VA	Hex	5
G83429VA	HexNAc	3
G83429VA	dHex	2
G83432YR	*	4
G83432YR	Fuc	1
G83432YR	Gal	1
G83432YR	GalNAc	1
G83432YR	GlcNAc	1
G83432YR	Hex	1
G83432YR	HexNAc	2
G83432YR	S	1
G83432YR	dHex	1
G83433HW	*	13
G83433HW	Fuc	1
G83433HW	Gal	3
G83433HW	GlcNAc	6
G83433HW	GlcNAc+aldi	1
G83433HW	Hex	6
G83433HW	HexNAc	6
G83433HW	HexNAc+aldi	1
G83433HW	Man	3
G83433HW	aldi	1
G83433HW	dHex	1
G83435CV	*	2
G83435CV	GlcNAc	1
G83435CV	HexNAc	1
G83435CV	Xxx	1
G83435FE	*	2
G83435FE	HexA	1
G83435FE	Xxx	1
G83439SR	*	15
G83439SR	Fuc	1
G83439SR	Gal	3
G83439SR	GlcNAc	5
G83439SR	Hex	6
G83439SR	HexNAc	5
G83439SR	Man	3
G83439SR	NeuAc	2
G83439SR	NeuGc	1
G83439SR	Sia	3
G83439SR	dHex	1
G83442GS	*	12
G83442GS	Fuc	1
G83442GS	Gal	2
G83442GS	GlcNAc	4
G83442GS	Hex	5
G83442GS	HexNAc	4
G83442GS	Man	3
G83442GS	NeuAc	2
G83442GS	Sia	2
G83442GS	dHex	1
G83446JH	*	8
G83446JH	GlcA	4
G83446JH	GlcNAc	4
G83446JH	HexA	4
G83446JH	HexNAc	4
G83447AF	*	4
G83447AF	Fuc	1
G83447AF	Gal	2
G83447AF	GalNAc	1
G83447AF	Hex	2
G83447AF	HexNAc	1
G83447AF	dHex	1
G83448VJ	*	3
G83448VJ	Gal	3
G83448VJ	Hex	3
G83451BF	*	3
G83451BF	Hex	2
G83451BF	Xxx	1
G83455BB	*	9
G83455BB	Fuc	2
G83455BB	GlcNAc	4
G83455BB	Hex	3
G83455BB	HexNAc	4
G83455BB	Man	3
G83455BB	dHex	2
G83455QZ	*	18
G83455QZ	Fuc	1
G83455QZ	Gal	6
G83455QZ	GlcNAc	8
G83455QZ	Hex	9
G83455QZ	HexNAc	8
G83455QZ	Man	3
G83455QZ	dHex	1
G83460ZZ	*	12
G83460ZZ	Hex	10
G83460ZZ	HexNAc	2
G83461WR	*	11
G83461WR	Fuc	1
G83461WR	Gal	2
G83461WR	GlcNAc	4
G83461WR	Hex	5
G83461WR	HexNAc	4
G83461WR	Man	3
G83461WR	NeuAc	1
G83461WR	Sia	1
G83461WR	dHex	1
G83466CO	*	11
G83466CO	Hex	6
