GlyTouCanAccession	ChEBIAccession
G61416CS	CHEBI:152339
G61418DU	CHEBI:28497
G61418DU	CHEBI:38406
G61418DU	CHEBI:55405
G61418DU	CHEBI:60314
G61420QM	CHEBI:152341
G61428QW	CHEBI:152344
G61429CU	CHEBI:152346
G61431WM	CHEBI:152347
G61435KZ	CHEBI:72008
G61449JV	CHEBI:152350
G61456PF	CHEBI:152352
G61459JW	CHEBI:42088
G61491DK	CHEBI:132493
G61491DK	CHEBI:18205
G61491DK	CHEBI:27535
G61491DK	CHEBI:28729
G61491DK	CHEBI:34995
G61491DK	CHEBI:34996
G61491DK	CHEBI:34997
G61491DK	CHEBI:34998
G61491DK	CHEBI:34999
G61491DK	CHEBI:37556
G61491DK	CHEBI:37557
G61491DK	CHEBI:43943
G61491DK	CHEBI:58409
G61491DK	CHEBI:63030
G61491DK	CHEBI:64679
G61491DK	CHEBI:68085
G61491DK	CHEBI:75501
G61491DK	CHEBI:77478
G61491DK	CHEBI:77480
G61491DK	CHEBI:82721
G61491DK	CHEBI:85251
G61501FW	CHEBI:156972
G61539GW	CHEBI:152357
G61548EV	CHEBI:152359
G61550NK	CHEBI:152361
G61553DD	CHEBI:152363
G61556JM	CHEBI:152364
G61575RT	CHEBI:152367
G61582HZ	CHEBI:156761
G61593AU	CHEBI:152368
G61601ZZ	CHEBI:152370
G61624LR	CHEBI:152373
G61664CH	CHEBI:152378
G61681XZ	CHEBI:152379
G61684ET	CHEBI:156895
G61702UX	CHEBI:152381
G61717JN	CHEBI:152390
G61730RY	CHEBI:71206
G61751GZ	CHEBI:152391
G61758TU	CHEBI:77192
G61766BT	CHEBI:93861
G61776FU	CHEBI:152395
G61780GR	CHEBI:152397
G61785RY	CHEBI:152399
G61819UR	CHEBI:152403
G61833XV	CHEBI:152405
G61842MB	CHEBI:152407
G61843VN	CHEBI:152409
G61846BY	CHEBI:152410
G61848LC	CHEBI:157546
G61849OD	CHEBI:152412
G61878VZ	CHEBI:152415
G61887VA	CHEBI:156887
G61903HE	CHEBI:152417
G61905WR	CHEBI:49542
G61908AD	CHEBI:152419
G61927HW	CHEBI:152421
G61941WO	CHEBI:152422
G61956VN	CHEBI:152424
G61966PH	CHEBI:152426
G61970XW	CHEBI:157123
G61972DW	CHEBI:62187
G61979BR	CHEBI:152428
G61988IY	CHEBI:152430
G62014YU	CHEBI:152436
G62015ZM	CHEBI:152438
G62056VT	CHEBI:60171
G62097SF	CHEBI:152440
G62103QF	CHEBI:152442
G62108IQ	CHEBI:61804
G62112AO	CHEBI:71994
G62117RR	CHEBI:65178
G62119KK	CHEBI:152444
G62121FH	CHEBI:152446
G62165LJ	CHEBI:152449
G62167DK	CHEBI:152451
G62182OO	CHEBI:152453
G62196IB	CHEBI:152456
G62199WN	CHEBI:152457
G62200YG	CHEBI:152459
G62205NF	CHEBI:152461
G62217NB	CHEBI:152463
G62221RF	CHEBI:152465
G62274IX	CHEBI:157055
G62278MB	CHEBI:152468
G62300KZ	CHEBI:152469
G62300UR	CHEBI:152471
G62311FX	CHEBI:152473
G62333MG	CHEBI:152477
G62342QZ	CHEBI:152479
G62349ZP	CHEBI:157275
G62364JZ	CHEBI:152483
G62369YQ	CHEBI:152485
G62377BH	CHEBI:152486
G62380XZ	CHEBI:152489
G62389NM	CHEBI:152491
G62407IF	CHEBI:157205
G62433MP	CHEBI:152496
G62446JD	CHEBI:152501
G62462YC	CHEBI:152502
G62464EH	CHEBI:152504
G62488UG	CHEBI:152506
G62504BU	CHEBI:152509
G62515QP	CHEBI:152511
G62517DC	CHEBI:152513
G62527ZD	CHEBI:152517
G62553AU	CHEBI:152519
G62554JH	CHEBI:152521
G62571UK	CHEBI:152523
G62574BY	CHEBI:152525
G62631WH	CHEBI:152533
G62672CD	CHEBI:152536
G62676CG	CHEBI:152539
G62732AB	CHEBI:152541
G62732ZA	CHEBI:140839
G62735WZ	CHEBI:152543
G62735WZ	CHEBI:232503
G62741IO	CHEBI:152545
G62745YK	CHEBI:152547
G62746IY	CHEBI:152549
G62759AF	CHEBI:152551
G62763GO	CHEBI:546808
G62765JV	CHEBI:152552
G62776HF	CHEBI:157378
G62779OI	CHEBI:152554
G62781GE	CHEBI:152571
G62785KV	CHEBI:65598
G62785KV	CHEBI:66257
G62785KV	CHEBI:81266
G62807LP	CHEBI:152573
G62808KR	CHEBI:152574
G62826CL	CHEBI:152575
G62836JK	CHEBI:152576
G62864QE	CHEBI:152577
G62880PC	CHEBI:152579
G62881MD	CHEBI:152580
G62881NU	CHEBI:156775
G62883YA	CHEBI:152581
G62900WG	CHEBI:152582
G62902QW	CHEBI:152583
G62922ZN	CHEBI:152585
G62933FW	CHEBI:152586
G62942HO	CHEBI:62994
G62989ND	CHEBI:156846
G63021RS	CHEBI:152594
G63024BG	CHEBI:61906
G63024BG	CHEBI:61943
G63024BG	CHEBI:82676
G63035DM	CHEBI:61919
G63035DM	CHEBI:61945
G63035DM	CHEBI:64052
G63053GR	CHEBI:152597
G63059VZ	CHEBI:152599
G63069TR	CHEBI:71696
G63072RV	CHEBI:152604
G63075AF	CHEBI:152607
G63078AB	CHEBI:152608
G63078SM	CHEBI:152610
G63099PM	CHEBI:152612
G63103GD	CHEBI:152617
G63114QE	CHEBI:62184
G63125IE	CHEBI:152619
G63142AA	CHEBI:152621
G63150NE	CHEBI:152623
G63160NR	CHEBI:152625
G63166WT	CHEBI:152626
G63179CS	CHEBI:152629
G63185HW	CHEBI:152630
G63193FF	CHEBI:152632
G63194GH	CHEBI:152634
G63238VS	CHEBI:152638
G63240YA	CHEBI:152641
G63242HY	CHEBI:152643
G63286MF	CHEBI:152645
G63302YP	CHEBI:152647
G63317CA	CHEBI:152650
G63329SO	CHEBI:152653
G63333DU	CHEBI:152654
G63336AX	CHEBI:59563
G63337DU	CHEBI:152656
G63337SS	CHEBI:71497
G63342TJ	CHEBI:152658
G63348GG	CHEBI:152660
G63363XX	CHEBI:60187
G63380ES	CHEBI:152661
G63383QX	CHEBI:152663
G63389VQ	CHEBI:152666
G63411NB	CHEBI:152668
G63413QV	CHEBI:152670
G63427CD	CHEBI:152672
G63438EB	CHEBI:152676
G63443GA	CHEBI:152678
G63444WV	CHEBI:152680
G63459ER	CHEBI:156777
G63466HH	CHEBI:152682
G63473GZ	CHEBI:152684
G63474NY	CHEBI:152686
G63477YX	CHEBI:152688
G63496FG	CHEBI:152692
G63498YL	CHEBI:152693
G63505TP	CHEBI:152695
G63536HB	CHEBI:152697
G63564LA	CHEBI:62379
G63564XP	CHEBI:152700
G63565MO	CHEBI:152701
G63565UY	CHEBI:152703
G63585HN	CHEBI:152705
G63597ZG	CHEBI:152707
G63610QZ	CHEBI:152709
G63611ZF	CHEBI:152710
G63622FJ	CHEBI:152715
G63629SO	CHEBI:132154
G63629SO	CHEBI:145624
G63660JP	CHEBI:156903
G63664GB	CHEBI:152719
G63665MU	CHEBI:152721
G63677TI	CHEBI:152723
G63679ZU	CHEBI:152725
G63683AB	CHEBI:152726
G63708BZ	CHEBI:152728
G63717BV	CHEBI:152732
G63717SU	CHEBI:152734
G63721FF	CHEBI:152736
G63727WO	CHEBI:152738
G63748AU	CHEBI:152740
G63754TT	CHEBI:152742
G63774AQ	CHEBI:152744
G63787FE	CHEBI:152748
G63792JF	CHEBI:152749
G63802EG	CHEBI:152751
G63813EJ	CHEBI:152754
G63820GM	CHEBI:152756
G63851XY	CHEBI:152763
G63872CO	CHEBI:152771
G63902JF	CHEBI:152775
G63966LT	CHEBI:152779
G63981YU	CHEBI:152781
G63992GH	CHEBI:152783
G64002SF	CHEBI:152785
G64003EJ	CHEBI:152788
G64020XR	CHEBI:152789
G64029DP	CHEBI:157029
G64048GU	CHEBI:152792
G64050LH	CHEBI:67002
G64079RT	CHEBI:152793
G64087OP	CHEBI:152795
G64092PM	CHEBI:156963
G64098LT	CHEBI:152797
G64102JR	CHEBI:152801
G64123CD	CHEBI:152803
G64152OT	CHEBI:152805
G64161DQ	CHEBI:152807
G64164CA	CHEBI:156630
G64165TJ	CHEBI:152809
G64168EM	CHEBI:152811
G64183CB	CHEBI:152815
G64189GC	CHEBI:152818
G64206XB	CHEBI:152819
G64208CW	CHEBI:152821
G64223CQ	CHEBI:152824
G64227KZ	CHEBI:152827
G64239KZ	CHEBI:152829
G64262FG	CHEBI:152833
G64263HW	CHEBI:152835
G64271BN	CHEBI:147299
G64272SY	CHEBI:152839
G64282SO	CHEBI:152841
G64285PF	CHEBI:152843
G64311TT	CHEBI:152844
G64315VC	CHEBI:152847
G64330NA	CHEBI:152848
G64334QQ	CHEBI:152850
G64345WG	CHEBI:152854
G64351DA	CHEBI:152856
G64389UN	CHEBI:152860
G64398GR	CHEBI:152862
G64400CB	CHEBI:152864
G64402PV	CHEBI:152866
G64404PV	CHEBI:152867
G64418SR	CHEBI:152870
G64460FJ	CHEBI:152872
G64466WK	CHEBI:152873
G64468KS	CHEBI:152875
G64481DJ	CHEBI:152877
G64482PB	CHEBI:157232
G64485VT	CHEBI:152879
G64500KY	CHEBI:152881
G64547NU	CHEBI:152889
G64548HA	CHEBI:152891
G64553RA	CHEBI:152893
G64566OC	CHEBI:152897
G64570KJ	CHEBI:152899
G64581RP	CHEBI:16129
G64581RP	CHEBI:16511
G64581RP	CHEBI:21977
G64581RP	CHEBI:506227
G64581RP	CHEBI:57650
G64581RP	CHEBI:60047
G64581RP	CHEBI:67036
G64581RP	CHEBI:7125
G64586PM	CHEBI:90448
G64604UL	CHEBI:152903
G64615DY	CHEBI:152905
G64623GC	CHEBI:152908
G64633BH	CHEBI:68816
G64642LS	CHEBI:152910
G64661YG	CHEBI:152912
G64662SH	CHEBI:152914
G64665SI	CHEBI:152916
G64669AQ	CHEBI:152918
G64696WA	CHEBI:152924
G64712UU	CHEBI:156723
G64713KE	CHEBI:152929
G64714RC	CHEBI:65759
G64714RC	CHEBI:65761
G64783LH	CHEBI:152934
G64799PD	CHEBI:53469
G64803AP	CHEBI:152937
G64803HZ	CHEBI:152939
G64810SW	CHEBI:152941
G64813IY	CHEBI:152943
G64823DM	CHEBI:152946
G64826XB	CHEBI:152947
G64827NU	CHEBI:152949
G64849QZ	CHEBI:152951
G64851ON	CHEBI:152953
G64854QG	CHEBI:152955
G64856PW	CHEBI:152958
G64857YA	CHEBI:152962
G64860JV	CHEBI:152963
G64861UO	CHEBI:152965
G64870DN	CHEBI:152967
G64878VD	CHEBI:152969
G64885AH	CHEBI:152971
G64899EB	CHEBI:157575
G64904QS	CHEBI:152975
G64919UI	CHEBI:145625
G64919UI	CHEBI:79101
G64943CI	CHEBI:152978
G64950NP	CHEBI:87540
G64963HC	CHEBI:152980
G64968QT	CHEBI:152982
G64973KT	CHEBI:62185
G64996BH	CHEBI:156861
G65002PM	CHEBI:152983
G65009JH	CHEBI:152985
G65020KU	CHEBI:156625
G65030HB	CHEBI:152988
G65044JI	CHEBI:152989
G65070LF	CHEBI:152991
G65070VQ	CHEBI:62355
G65070VQ	CHEBI:66497
G65070VQ	CHEBI:67888
G65070VQ	CHEBI:80528
G65085HC	CHEBI:152993
G65085NL	CHEBI:152995
G65087VI	CHEBI:152997
G65101VB	CHEBI:152999
G65103XZ	CHEBI:153001
G65112QB	CHEBI:156804
G65117HG	CHEBI:153003
G65135MY	CHEBI:153005
G65156DS	CHEBI:153007
G65162CH	CHEBI:153009
G65165RH	CHEBI:153011
G65166VR	CHEBI:153013
G65169LC	CHEBI:153015
G65191ST	CHEBI:71600
G65192DL	CHEBI:153017
G65223RT	CHEBI:153019
G65226QM	CHEBI:153021
G65236OQ	CHEBI:153023
G65255ZQ	CHEBI:156596
G65258XP	CHEBI:174993
G65285QO	CHEBI:153029
G65291BW	CHEBI:153031
G65303YU	CHEBI:136728
G65311MC	CHEBI:153036
G65340BF	CHEBI:153038
G65351EL	CHEBI:153040
G65356DX	CHEBI:153043
G65364FS	CHEBI:152578
G65365ZJ	CHEBI:156867
G65370RS	CHEBI:152584
G65372SM	CHEBI:152587
G65376QI	CHEBI:62160
G65414VM	CHEBI:152591
G65432MI	CHEBI:152595
G65438SS	CHEBI:152598
G65447BW	CHEBI:152600
G65449BO	CHEBI:157489
G65460ES	CHEBI:157214
G65467NS	CHEBI:152605
G65475CX	CHEBI:152606
G65484DP	CHEBI:152611
G65508FE	CHEBI:152615
G65508OC	CHEBI:152616
G65525UV	CHEBI:152620
G65562ZE	CHEBI:65257
G65600KO	CHEBI:152624
G65602FX	CHEBI:152627
G65609XC	CHEBI:152628
G65624ZE	CHEBI:152635
G65628OM	CHEBI:152637
G65644CC	CHEBI:152639
G65667PE	CHEBI:152640
G65669BM	CHEBI:156982
G65675XT	CHEBI:152642
G65695UT	CHEBI:157327
G65697SK	CHEBI:152649
G65703ID	CHEBI:152651
G65704VY	CHEBI:152652
G65718MY	CHEBI:62974
G65721TS	CHEBI:152655
G65744QH	CHEBI:152657
G65760UO	CHEBI:152659
G65773ZP	CHEBI:152662
G65774LN	CHEBI:156914
G65790DQ	CHEBI:152664
G65799WV	CHEBI:152667
G65805JY	CHEBI:157435
G65806CM	CHEBI:152669
G65806TH	CHEBI:60930
G65825CX	CHEBI:152671
G65832SQ	CHEBI:72468
G65847KE	CHEBI:168914
G65855MN	CHEBI:152677
G65860IT	CHEBI:152679
G65867II	CHEBI:152681
G65882DG	CHEBI:152683
G65889KE	CHEBI:132453
G65889KE	CHEBI:132455
G65889KE	CHEBI:132457
G65889KE	CHEBI:132459
G65889KE	CHEBI:16874
G65889KE	CHEBI:17540
G65889KE	CHEBI:2513
G65889KE	CHEBI:27475
G65889KE	CHEBI:27667
G65889KE	CHEBI:31742
G65889KE	CHEBI:355715
G65889KE	CHEBI:37564
G65889KE	CHEBI:37664
G65889KE	CHEBI:57934
G65889KE	CHEBI:61594
G65889KE	CHEBI:62385
G65889KE	CHEBI:62386
G65889KE	CHEBI:62387
G65889KE	CHEBI:62388
G65889KE	CHEBI:62389
G65889KE	CHEBI:62390
G65889KE	CHEBI:62391
G65889KE	CHEBI:62392
G65889KE	CHEBI:62393
G65889KE	CHEBI:62394
G65889KE	CHEBI:62395
G65889KE	CHEBI:62396
G65889KE	CHEBI:62397
G65889KE	CHEBI:62398
G65889KE	CHEBI:62399
G65889KE	CHEBI:62400
G65889KE	CHEBI:62401
G65889KE	CHEBI:62402
G65889KE	CHEBI:62403
G65889KE	CHEBI:62404
G65889KE	CHEBI:62405
G65889KE	CHEBI:63126
G65889KE	CHEBI:63128
G65889KE	CHEBI:63129
G65889KE	CHEBI:63130
G65889KE	CHEBI:63132
G65889KE	CHEBI:63133
G65889KE	CHEBI:64109
G65889KE	CHEBI:64309
G65889KE	CHEBI:65361
G65889KE	CHEBI:66720
G65889KE	CHEBI:66806
G65889KE	CHEBI:67486
G65889KE	CHEBI:68881
G65889KE	CHEBI:69149
G65889KE	CHEBI:69151
G65889KE	CHEBI:69152
G65889KE	CHEBI:69156
G65889KE	CHEBI:69158
G65889KE	CHEBI:69160
G65889KE	CHEBI:71515
G65889KE	CHEBI:73432
G65889KE	CHEBI:75055
G65889KE	CHEBI:75186
G65889KE	CHEBI:75751
G65889KE	CHEBI:75794
G65889KE	CHEBI:75815
G65889KE	CHEBI:75965
G65889KE	CHEBI:75966
G65889KE	CHEBI:75976
G65889KE	CHEBI:76104
G65889KE	CHEBI:76991
G65889KE	CHEBI:77935
G65889KE	CHEBI:80868
G65889KE	CHEBI:80909
G65889KE	CHEBI:8098
G65889KE	CHEBI:83234
G65889KE	CHEBI:83235
G65889KE	CHEBI:83246
G65889KE	CHEBI:83251
G65889KE	CHEBI:83257
G65889KE	CHEBI:83259
G65889KE	CHEBI:84704
G65889KE	CHEBI:84706
G65889KE	CHEBI:84708
G65889KE	CHEBI:84712
G65889KE	CHEBI:84715
G65889KE	CHEBI:84720
G65889KE	CHEBI:84722
G65889KE	CHEBI:84742
G65889KE	CHEBI:84747
G65889KE	CHEBI:84749
G65889KE	CHEBI:84751
G65889KE	CHEBI:84783
G65889KE	CHEBI:88463
G65889KE	CHEBI:90137
G65889KE	CHEBI:90140
G65889KE	CHEBI:90144
G65889KE	CHEBI:90498
G65889KE	CHEBI:90500
G65889KE	CHEBI:91116
G65890UA	CHEBI:152685
G65893EZ	CHEBI:152687
G65910BL	CHEBI:152689
G65918MZ	CHEBI:152691
G65956MW	CHEBI:152696
G65962DP	CHEBI:157390
G65981EG	CHEBI:152698
G65982DP	CHEBI:152699
G65984FE	CHEBI:152702
G65996GC	CHEBI:145626
G65996GC	CHEBI:18396
G65996GC	CHEBI:58472
G66008TU	CHEBI:152704
G66019PC	CHEBI:152708
G66021ZE	CHEBI:152711
G66037DT	CHEBI:152712
G66037WR	CHEBI:152714
G66040YD	CHEBI:152716
G66053JC	CHEBI:152718
G66080XQ	CHEBI:152720
G66086EX	CHEBI:62857
G66093JS	CHEBI:152722
G66106WQ	CHEBI:152724
G66107SR	CHEBI:152727
G66111ZR	CHEBI:152729
G66129DI	CHEBI:157380
G66131WK	CHEBI:152733
G66162WI	CHEBI:152737
G66163TI	CHEBI:233961
G66163TI	CHEBI:62485
G66166BF	CHEBI:152739
G66184ZO	CHEBI:152741
G66188DL	CHEBI:152743
G66191UP	CHEBI:152745
G66193EV	CHEBI:152747
G66204OA	CHEBI:157136
G66205CG	CHEBI:152750
G66213IY	CHEBI:152752
G66222CN	CHEBI:152753
G66228VC	CHEBI:152755
G66257KQ	CHEBI:152757
G66263GG	CHEBI:152760
G66265KN	CHEBI:157033
G66271TT	CHEBI:87603
G66282NU	CHEBI:152762
G66284CX	CHEBI:152764
G66294YM	CHEBI:152766
G66296ET	CHEBI:152768
G66298ZJ	CHEBI:152770
G66301VC	CHEBI:152772
G66332LU	CHEBI:152776
G66367EU	CHEBI:85788
G66375NT	CHEBI:152778
G66387RK	CHEBI:152782
G66391HI	CHEBI:152784
G66399CG	CHEBI:152786
G66403NT	CHEBI:152787
G66418NO	CHEBI:152791
G66419SM	CHEBI:157524
G66420YU	CHEBI:152794
G66422NV	CHEBI:157062
G66427ZQ	CHEBI:152796
G66454JJ	CHEBI:152798
G66489LJ	CHEBI:71595
G66512FS	CHEBI:152804
G66513RC	CHEBI:152806
G66542WL	CHEBI:156953
G66544RE	CHEBI:152808
G66552NS	CHEBI:157048
G66554NB	CHEBI:152810
G66576RC	CHEBI:152812
G66590TO	CHEBI:152814
G66595IQ	CHEBI:152816
G66650NK	CHEBI:152820
G66655HQ	CHEBI:152823
G66658UG	CHEBI:152826
G66661ZY	CHEBI:152828
G66665YI	CHEBI:152830
G66674JW	CHEBI:152832
G66679EK	CHEBI:152834
G66685CE	CHEBI:157242
G66691IW	CHEBI:152836
G66741YQ	CHEBI:152845
G66752MK	CHEBI:175876
G66753FB	CHEBI:152846
G66765ZA	CHEBI:152849
G66787RA	CHEBI:152853
G66788KX	CHEBI:152855
G66830UP	CHEBI:152857
G66846ML	CHEBI:152859
G66866LE	CHEBI:152863
G66867PA	CHEBI:152865
G66870FO	CHEBI:90766
G66870FO	CHEBI:90816
G66874OD	CHEBI:157089
G66892DM	CHEBI:62694
G66900FH	CHEBI:152869
G66916RU	CHEBI:71269
G66932MV	CHEBI:152874
G66937TJ	CHEBI:152876
G66964CR	CHEBI:152880
G66977DX	CHEBI:152883
G66986MB	CHEBI:152885
G66991YE	CHEBI:152888
G66992XO	CHEBI:152890
G66995VS	CHEBI:152892
G67019RY	CHEBI:152894
G67036DM	CHEBI:152898
G67045LB	CHEBI:152902
G67046QM	CHEBI:152904
G67053LB	CHEBI:152909
G67059BJ	CHEBI:152911
G67076OP	CHEBI:152915
G67079AO	CHEBI:152917
G67083FT	CHEBI:152919
G67087ZJ	CHEBI:152921
G67116TA	CHEBI:152923
G67138LW	CHEBI:152926
G67173FM	CHEBI:156852
G67220DU	CHEBI:152930
G67223RN	CHEBI:152932
G67265VZ	CHEBI:157420
G67272YR	CHEBI:64141
G67274NW	CHEBI:152938
G67286CI	CHEBI:152940
G67314XY	CHEBI:152942
G67326LW	CHEBI:152944
G67328UY	CHEBI:152945
G67354ZM	CHEBI:157251
G67362UI	CHEBI:152952
G67383AR	CHEBI:156680
G67405DY	CHEBI:157118
G67407NJ	CHEBI:152956
G67410LQ	CHEBI:152957
G67431EZ	CHEBI:152964
G67447FX	CHEBI:152968
G67451GS	CHEBI:152970
G67474VT	CHEBI:152972
G67478PJ	CHEBI:152974
G67497RH	CHEBI:152977
G67505LV	CHEBI:152979
G67536FA	CHEBI:152981
G67549HD	CHEBI:152984
G67561OD	CHEBI:157162
G67574IL	CHEBI:152986
G67600YJ	CHEBI:145627
G67600YJ	CHEBI:73986
G67600YJ	CHEBI:74033
G67610CQ	CHEBI:152990
G67610IY	CHEBI:152992
G67612NO	CHEBI:152994
G67623NK	CHEBI:152996
G67624GB	CHEBI:152998
G67628PC	CHEBI:153000
G67638AR	CHEBI:156604
G67642SS	CHEBI:153002
G67646HL	CHEBI:65225
G67660KD	CHEBI:157396
G67698UZ	CHEBI:153004
G67715OS	CHEBI:153006
G67740CH	CHEBI:153010
G67785RW	CHEBI:153016
G67808LV	CHEBI:153018
G67821CP	CHEBI:153020
G67838AF	CHEBI:153022
G67849DJ	CHEBI:153024
G67855QE	CHEBI:153026
G67878YZ	CHEBI:153028
G67880QU	CHEBI:153030
G67883AD	CHEBI:153033
G67910ED	CHEBI:153037
G67915MO	CHEBI:153039
G67916HD	CHEBI:153041
G67920QO	CHEBI:153042
G67924MY	CHEBI:153044
G67925AS	CHEBI:153045
G67942CH	CHEBI:153046
G67954RA	CHEBI:153047
G67972MN	CHEBI:157133
G67976OZ	CHEBI:153048
G67976UK	CHEBI:153049
G67978NC	CHEBI:153050
G67988RO	CHEBI:134506
G67988RO	CHEBI:59314
G67988RO	CHEBI:63015
G67988RO	CHEBI:63025
G67988RO	CHEBI:63029
G67988RO	CHEBI:63518
G68014YX	CHEBI:153051
G68055WR	CHEBI:153052
G68062BK	CHEBI:153053
G68074FW	CHEBI:153054
G68084OM	CHEBI:156602
G68103UN	CHEBI:153055
G68110IF	CHEBI:59215
G68137PO	CHEBI:27387
G68140PE	CHEBI:153056
G68153EG	CHEBI:153057
G68158BT	CHEBI:17391
G68158BT	CHEBI:37480
G68158BT	CHEBI:38404
G68158BT	CHEBI:4139
G68158BT	CHEBI:60407
G68158BT	CHEBI:60408
G68158BT	CHEBI:83867
G68158BT	CHEBI:83868
G68158BT	CHEBI:83869
G68158BT	CHEBI:83870
G68158BT	CHEBI:83871
G68158BT	CHEBI:83872
G68158BT	CHEBI:83873
G68158OV	CHEBI:153058
G68179GF	CHEBI:153060
G68186WA	CHEBI:153061
G68189FR	CHEBI:153062
G68191IE	CHEBI:153063
G68194UU	CHEBI:153071
G68195PT	CHEBI:153073
G68195QP	CHEBI:153075
G68200GL	CHEBI:153077
G68253RD	CHEBI:153079
G68283NG	CHEBI:153080
G68290RT	CHEBI:153083
G68313WI	CHEBI:153084
G68317EO	CHEBI:156981
G68318SH	CHEBI:153086
G68337CZ	CHEBI:153091
G68337ZY	CHEBI:153093
G68350IL	CHEBI:153095
G68366MI	CHEBI:153097
G68371HY	CHEBI:153099
G68392GU	CHEBI:153102
G68412PR	CHEBI:153106
G68415EV	CHEBI:153109
G68432TM	CHEBI:153111
G68436TJ	CHEBI:62084
G68461PT	CHEBI:153113
G68480EG	CHEBI:153117
G68491QD	CHEBI:153119
G68501LF	CHEBI:153122
G68528EQ	CHEBI:153124
G68544GH	CHEBI:136688
G68544GH	CHEBI:16446
G68544GH	CHEBI:17198
G68544GH	CHEBI:18278
G68544GH	CHEBI:44278
G68544GH	CHEBI:52442
G68544GH	CHEBI:52443
G68544GH	CHEBI:57776
G68544GH	CHEBI:58050
G68544GH	CHEBI:58427
G68544GH	CHEBI:58892
G68544GH	CHEBI:61628
G68544GH	CHEBI:62958
G68544GH	CHEBI:62959
G68544GH	CHEBI:64870
G68544GH	CHEBI:64882
G68544GH	CHEBI:65010
G68544GH	CHEBI:65018
G68544GH	CHEBI:65080
G68544GH	CHEBI:65116
G68544GH	CHEBI:73194
G68544GH	CHEBI:73201
G68544GH	CHEBI:83927
G68544GH	CHEBI:83929
G68544GH	CHEBI:83930
G68544GH	CHEBI:88021
G68544GH	CHEBI:90327
G68544GH	CHEBI:90341
G68558BC	CHEBI:153127
G68596GJ	CHEBI:153130
G68607SL	CHEBI:153132
G68614NL	CHEBI:153134
G68636XD	CHEBI:153136
G68639CF	CHEBI:153138
G68639VP	CHEBI:153140
G68640EZ	CHEBI:153142
G68668TB	CHEBI:153147
G68679LW	CHEBI:153149
G68712OQ	CHEBI:157528
G68713BO	CHEBI:153152
G68714ZY	CHEBI:153154
G68801RI	CHEBI:153159
G68803QA	CHEBI:153161
G68804CO	CHEBI:153162
G68807DB	CHEBI:153164
G68820TX	CHEBI:153168
G68826FE	CHEBI:157215
G68835PT	CHEBI:153171
G68856EP	CHEBI:60177
G68858RF	CHEBI:156949
G68859AM	CHEBI:153174
G68867HM	CHEBI:153176
G68892PJ	CHEBI:153178
G68893BQ	CHEBI:153180
G68903PJ	CHEBI:153183
G68909KV	CHEBI:153187
G68912OX	CHEBI:153189
G68935MX	CHEBI:141846
G68937TM	CHEBI:157529
G68945PX	CHEBI:153191
G68946DB	CHEBI:153193
G68955EJ	CHEBI:153195
G68964XC	CHEBI:153199
G68983XG	CHEBI:153201
G68991OC	CHEBI:153206
G68996TE	CHEBI:153208
G69004OS	CHEBI:139103
G69015PK	CHEBI:153213
G69022KK	CHEBI:153214
G69023SD	CHEBI:153216
G69030AU	CHEBI:153218
G69030ZC	CHEBI:153220
G69033GJ	CHEBI:153222
G69038UV	CHEBI:138717
G69052CM	CHEBI:157076
G69053FP	CHEBI:153224
G69071XF	CHEBI:153227
G69081WR	CHEBI:153230
G69096ZS	CHEBI:153234
G69103XG	CHEBI:153235
G69107KE	CHEBI:153238
G69113LL	CHEBI:153239
G69118GP	CHEBI:157503
G69159WK	CHEBI:153246
G69161BS	CHEBI:153248
G69170UT	CHEBI:156874
G69172IN	CHEBI:153249
G69175BJ	CHEBI:153251
G69187MR	CHEBI:153256
G69188UM	CHEBI:64167
G69211UR	CHEBI:153257
G69261IG	CHEBI:153261
G69265FU	CHEBI:153263
G69277LC	CHEBI:153265
G69297SV	CHEBI:153267
G69319YQ	CHEBI:153269
G69327YC	CHEBI:156716
G69332GG	CHEBI:153272
G69337UU	CHEBI:153274
G69360KJ	CHEBI:153275
G69381LS	CHEBI:153278
G69388BI	CHEBI:153279
G69390GI	CHEBI:153281
G69411IG	CHEBI:70969
G69423HN	CHEBI:156810
G69426KQ	CHEBI:153283
G69440RD	CHEBI:153285
G69446XZ	CHEBI:153288
G69458AV	CHEBI:153289
G69462QO	CHEBI:153292
G69471CU	CHEBI:153294
G69480BN	CHEBI:153296
G69500TM	CHEBI:153301
G69508SI	CHEBI:153303
G69522TI	CHEBI:85402
G69524MO	CHEBI:156950
G69538FB	CHEBI:153306
G69538JT	CHEBI:153309
G69585DZ	CHEBI:153313
G69600TI	CHEBI:157468
G69610LB	CHEBI:153314
G69616MR	CHEBI:153316
G69658QM	CHEBI:153318
G69666IP	CHEBI:153320
G69705IO	CHEBI:153322
G69715FB	CHEBI:153325
G69723RO	CHEBI:153326
G69726TU	CHEBI:62181
G69735UM	CHEBI:153331
G69738ZU	CHEBI:153333
G69739BI	CHEBI:153335
G69742YU	CHEBI:153338
G69752OZ	CHEBI:153339
G69762TP	CHEBI:153344
G69774ND	CHEBI:153346
G69777JE	CHEBI:153348
G69788BR	CHEBI:153351
G69794GX	CHEBI:153354
G69799LR	CHEBI:153355
G69801MT	CHEBI:153358
G69804WT	CHEBI:71319
G69812OF	CHEBI:153360
G69830QM	CHEBI:153362
G69832VH	CHEBI:153364
