GlyTouCan AC	Tissue	Species	AnnotationCategory	Source	Source ID
G15500QD	UBERON:0000955	Mouse	Subsumption	GNOme	G76975IV
G15500QD	UBERON:0002113	Mouse	Subsumption	GNOme	G76975IV
G15514FC	UBERON:0000178	Human	Subsumption	GNOme	G13124PP
G15514FC	UBERON:0001969	Human	Subsumption	GNOme	G13124PP
G15514FC	UBERON:0002107	Human	Subsumption	GNOme	G31913HI
G15514FC	UBERON:0002107	Human	Subsumption	GNOme	G54026AD
G15514FC	UBERON:0000178	Human	Subsumption	GNOme	G93755RU
G15514FC	UBERON:0001969	Human	Subsumption	GNOme	G93755RU
G15514FC	UBERON:0000029	Human	Subsumption	GNOme	G97052YY
G15514FC	UBERON:0001155	Human	Subsumption	GNOme	G97052YY
G15514FC	UBERON:0002048	Human	Subsumption	GNOme	G97052YY
G15529JT	UBERON:0000948	Human	Subsumption	GNOme	G12694MG
G15531AF	UBERON:0000473	ZebraFish	Subsumption	GNOme	G36780GT
G15531AF	UBERON:0000992	ZebraFish	Subsumption	GNOme	G36780GT
G15531AF	UBERON:0002535	ZebraFish	Subsumption	GNOme	G36780GT
G15531AF	UBERON:0000473	ZebraFish	Subsumption	GNOme	G48560LJ
G15531AF	UBERON:0000992	ZebraFish	Subsumption	GNOme	G48560LJ
G15531AF	UBERON:0002535	ZebraFish	Subsumption	GNOme	G48560LJ
G15531AF	UBERON:0000473	ZebraFish	Subsumption	GNOme	G52833UW
G15531AF	UBERON:0000948	ZebraFish	Subsumption	GNOme	G52833UW
G15531AF	UBERON:0000992	ZebraFish	Subsumption	GNOme	G52833UW
G15531AF	UBERON:0002419	ZebraFish	Subsumption	GNOme	G52833UW
G15531AF	UBERON:0002535	ZebraFish	Subsumption	GNOme	G52833UW
G15531BH	UBERON:0002106	Human	Subsumption	GNOme	G83200RP
G15531BH	UBERON:0000178	Human	Subsumption	GNOme	G98560XU
G15531BH	UBERON:0001969	Human	Direct	PubMed	29792883
G15531BH	UBERON:0000948	Human	Direct	PubMed	39988192
G15531BH	UBERON:0000948	Human	Direct	TableMaker	GLY_001408
G15531BH	UBERON:0001969	Human	Direct	TableMaker	GLY_001408
G15531BH	UBERON:0000160	ZebraFish	Subsumption	GNOme	G09538YE
G15531BH	UBERON:0002535	ZebraFish	Subsumption	GNOme	G09538YE
G15531BH	UBERON:0000160	ZebraFish	Subsumption	GNOme	G24849NM
G15531BH	UBERON:0000160	ZebraFish	Subsumption	GNOme	G76004QW
G15531BH	UBERON:0000473	ZebraFish	Subsumption	GNOme	G76004QW
G15531BH	UBERON:0000948	ZebraFish	Subsumption	GNOme	G76004QW
G15531BH	UBERON:0002535	ZebraFish	Subsumption	GNOme	G76004QW
G15541SE	UBERON:0000160	ZebraFish	Subsumption	GNOme	G74621DY
G15541SE	UBERON:0000473	ZebraFish	Subsumption	GNOme	G74621DY
G15541SE	UBERON:0000948	ZebraFish	Subsumption	GNOme	G74621DY
G15541SE	UBERON:0000955	ZebraFish	Subsumption	GNOme	G74621DY
G15541SE	UBERON:0000992	ZebraFish	Subsumption	GNOme	G74621DY
G15541SE	UBERON:0002107	ZebraFish	Subsumption	GNOme	G74621DY
G15541SE	UBERON:0002419	ZebraFish	Subsumption	GNOme	G74621DY
G15541SE	UBERON:0002535	ZebraFish	Subsumption	GNOme	G74621DY
G15560LO	UBERON:0000948	Human	Subsumption	GNOme	G56134FA
G15567JJ	UBERON:0000948	Human	Subsumption	GNOme	G54387GD
G15567JJ	UBERON:0000165	Human	Subsumption	GNOme	G81378WC
G15567JJ	UBERON:0000948	Human	Subsumption	GNOme	G86640VF
G15569GG	UBERON:0000473	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0000948	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0000964	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0000992	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0002048	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0002106	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0002107	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0002108	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0002113	Mouse	Subsumption	GNOme	G57914GV
G15569GG	UBERON:0002370	Mouse	Subsumption	GNOme	G57914GV
G15579DX	UBERON:0000165	Human	Direct	PubMed	37268159
G15579DX	UBERON:0000165	Human	Direct	TableMaker	GLY_001408
G15583YJ	UBERON:0002107	Human	Subsumption	GNOme	G06595UR
G15583YJ	UBERON:0000178	Human	Subsumption	GNOme	G12400PA
G15583YJ	UBERON:0001969	Human	Subsumption	GNOme	G12400PA
G15583YJ	UBERON:0000178	Human	Subsumption	GNOme	G45319NP
G15583YJ	UBERON:0002048	Human	Subsumption	GNOme	G52308VC
G15583YJ	UBERON:0001977	Human	Subsumption	GNOme	G52928OQ
G15583YJ	UBERON:0000178	Human	Subsumption	GNOme	G65511YX
G15583YJ	UBERON:0000955	ZebraFish	Subsumption	GNOme	G45319NP
G15602PX	UBERON:0001155	Human	Subsumption	GNOme	G18909BQ
G15613OE	UBERON:0001264	Human	Subsumption	GNOme	G17921KR
G15613OE	UBERON:0000955	Mouse	Subsumption	GNOme	G17921KR
G15624NS	UBERON:0002107	Human	Subsumption	GNOme	G25709GM
G15624NS	UBERON:0001827	Human	Subsumption	GNOme	G85924HA
G15624NS	UBERON:0002048	Human	Subsumption	GNOme	G85924HA
G15624NS	UBERON:0002107	Human	Subsumption	GNOme	G85924HA
G15624NS	UBERON:0000178	Human	Subsumption	GNOme	G90852NI
G15624NS	UBERON:0002113	Mouse	Subsumption	GNOme	G85924HA
G15624NS	UBERON:0002370	Mouse	Subsumption	GNOme	G85924HA
G15624NS	UBERON:0000160	ZebraFish	Subsumption	GNOme	G65562ZE
G15624NS	UBERON:0000948	ZebraFish	Subsumption	GNOme	G65562ZE
G15624NS	UBERON:0002107	ZebraFish	Subsumption	GNOme	G65562ZE
G15653JZ	UBERON:0000323	FruitFly	Subsumption	GNOme	G51393QH
G15653JZ	UBERON:0000922	FruitFly	Subsumption	GNOme	G51393QH
G15653JZ	UBERON:0019248	FruitFly	Subsumption	GNOme	G51393QH
G15653JZ	UBERON:0001155	Human	Subsumption	GNOme	G02923VP
G15653JZ	UBERON:0002048	Human	Subsumption	GNOme	G02923VP
G15653JZ	UBERON:0002107	Human	Subsumption	GNOme	G02923VP
G15653JZ	UBERON:0002107	Human	Subsumption	GNOme	G28960HW
G15653JZ	UBERON:0001969	Human	Subsumption	GNOme	G40932HD
G15653JZ	UBERON:0002107	Human	Subsumption	GNOme	G44747GQ
G15653JZ	UBERON:0000473	Mouse	Subsumption	GNOme	G02923VP
G15653JZ	UBERON:0001155	Mouse	Subsumption	GNOme	G02923VP
G15653JZ	UBERON:0002113	Mouse	Subsumption	GNOme	G02923VP
G15659GU	UBERON:0000160	ZebraFish	Subsumption	GNOme	G20164HH
G15659GU	UBERON:0000473	ZebraFish	Subsumption	GNOme	G20164HH
G15659GU	UBERON:0000955	ZebraFish	Subsumption	GNOme	G20164HH
G15659GU	UBERON:0000992	ZebraFish	Subsumption	GNOme	G20164HH
G15659GU	UBERON:0002419	ZebraFish	Subsumption	GNOme	G20164HH
G15664MX	UBERON:0002048	Human	Subsumption	GNOme	G24977IR
G15664MX	UBERON:0000948	Mouse	Subsumption	GNOme	G01855OX
G15664MX	UBERON:0001155	Mouse	Subsumption	GNOme	G01855OX
G15664MX	UBERON:0002048	Mouse	Subsumption	GNOme	G01855OX
G15664MX	UBERON:0002106	Mouse	Subsumption	GNOme	G01855OX
G15664MX	UBERON:0002107	Mouse	Subsumption	GNOme	G01855OX
G15664MX	UBERON:0002108	Mouse	Subsumption	GNOme	G01855OX
G15664MX	UBERON:0002048	Mouse	Subsumption	GNOme	G24977IR
G15664MX	UBERON:0002106	Mouse	Subsumption	GNOme	G24977IR
G15664MX	UBERON:0002370	Mouse	Subsumption	GNOme	G24977IR
G15666IG	UBERON:0000178	Human	Direct	PubMed	30093973
G15666IG	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G15687DE	UBERON:0000029	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0000948	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0001155	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0001264	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002048	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002106	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002107	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002108	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002419	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0001977	Human	Subsumption	GNOme	G01361CV
G15687DE	UBERON:0000029	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0000948	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0001155	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0001264	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002048	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002106	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002107	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002108	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002419	Human	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0000473	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0000948	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0000992	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002048	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002107	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002108	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0002370	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15687DE	UBERON:0000473	Mouse	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0000948	Mouse	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0000992	Mouse	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002048	Mouse	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002107	Mouse	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002108	Mouse	Direct	GlyCosmos	G15687DE
G15687DE	UBERON:0002370	Mouse	Direct	GlyCosmos	G15687DE
G15698YB	UBERON:0001977	Human	Subsumption	GNOme	G01670UQ
G15698YB	UBERON:0000178	Human	Subsumption	GNOme	G03934AE
G15698YB	UBERON:0001969	Human	Subsumption	GNOme	G03934AE
G15698YB	UBERON:0002107	Human	Subsumption	GNOme	G13245XY
G15698YB	UBERON:0002048	Human	Subsumption	GNOme	G37427AX
G15698YB	UBERON:0002185	Human	Subsumption	GNOme	G37427AX
G15698YB	UBERON:0001977	Human	Subsumption	GNOme	G37591JC
G15698YB	UBERON:0000178	Human	Subsumption	GNOme	G43054OI
G15698YB	UBERON:0001969	Human	Subsumption	GNOme	G43054OI
G15698YB	UBERON:0002107	Human	Subsumption	GNOme	G58533RL
G15698YB	UBERON:0000178	Human	Subsumption	GNOme	G64536GL
G15698YB	UBERON:0002107	Human	Subsumption	GNOme	G75841SN
G15698YB	UBERON:0000029	Human	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0000948	Human	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0001155	Human	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0002048	Human	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0002106	Human	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0002107	Human	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0002108	Human	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0002419	Human	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0000948	Mouse	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0000964	Mouse	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0000992	Mouse	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0002048	Mouse	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0002107	Mouse	Subsumption	GNOme	G84553QQ
G15698YB	UBERON:0002535	ZebraFish	Subsumption	GNOme	G85507NU
G15714MJ	UBERON:0000160	ZebraFish	Subsumption	GNOme	G49527BY
G15714MJ	UBERON:0000948	ZebraFish	Subsumption	GNOme	G49527BY
G15714MJ	UBERON:0000955	ZebraFish	Subsumption	GNOme	G49527BY
G15714MJ	UBERON:0002535	ZebraFish	Subsumption	GNOme	G49527BY
G15714MJ	UBERON:0000160	ZebraFish	Subsumption	GNOme	G62146JX
G15714MJ	UBERON:0000948	ZebraFish	Subsumption	GNOme	G62146JX
G15714MJ	UBERON:0000955	ZebraFish	Subsumption	GNOme	G62146JX
G15714MJ	UBERON:0002419	ZebraFish	Subsumption	GNOme	G62146JX
G15714MJ	UBERON:0002535	ZebraFish	Subsumption	GNOme	G62146JX
G15715JA	UBERON:0002419	ZebraFish	Subsumption	GNOme	G44747CU
G15715JA	UBERON:0002535	ZebraFish	Subsumption	GNOme	G44747CU
G15715XI	UBERON:0000029	Human	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0000948	Human	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0001155	Human	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002048	Human	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002106	Human	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002107	Human	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002108	Human	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002419	Human	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002048	Human	Subsumption	GNOme	G94725UH
G15715XI	UBERON:0002185	Human	Subsumption	GNOme	G94725UH
G15715XI	UBERON:0000473	Mouse	Subsumption	GNOme	G34462PB
G15715XI	UBERON:0000964	Mouse	Subsumption	GNOme	G34462PB
G15715XI	UBERON:0000473	Mouse	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0001155	Mouse	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002048	Mouse	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002106	Mouse	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002108	Mouse	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0002370	Mouse	Subsumption	GNOme	G61698UE
G15715XI	UBERON:0000948	ZebraFish	Subsumption	GNOme	G00864TV
G15715XI	UBERON:0000948	ZebraFish	Subsumption	GNOme	G74242UP
G15720UK	UBERON:0000948	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15720UK	UBERON:0001155	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15720UK	UBERON:0002048	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15720UK	UBERON:0002419	Human	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15720UK	UBERON:0000948	Human	Direct	GlyCosmos	G15720UK
G15720UK	UBERON:0001155	Human	Direct	GlyCosmos	G15720UK
G15720UK	UBERON:0002048	Human	Direct	GlyCosmos	G15720UK
G15720UK	UBERON:0002419	Human	Direct	GlyCosmos	G15720UK
G15720UK	UBERON:0000955	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15720UK	UBERON:0000955	Mouse	Direct	GlyCosmos	G15720UK
G15736LI	UBERON:0000178	Human	Subsumption	GNOme	G83790BM
G15736LI	UBERON:0001969	Human	Subsumption	GNOme	G83790BM
G15736LI	UBERON:0000955	Mouse	Subsumption	GNOme	G00709CF
G15736LI	UBERON:0002108	Mouse	Subsumption	GNOme	G00709CF
G15736PY	UBERON:0000160	ZebraFish	Subsumption	GNOme	G56516VH
G15736PY	UBERON:0000473	ZebraFish	Subsumption	GNOme	G56516VH
G15736PY	UBERON:0000948	ZebraFish	Subsumption	GNOme	G56516VH
G15736PY	UBERON:0000955	ZebraFish	Subsumption	GNOme	G56516VH
G15736PY	UBERON:0002419	ZebraFish	Subsumption	GNOme	G56516VH
G15736PY	UBERON:0002535	ZebraFish	Subsumption	GNOme	G56516VH
G15767QI	UBERON:0002370	Mouse	Subsumption	GNOme	G40289AW
G15822CI	UBERON:0000955	Mouse	Subsumption	GNOme	G89168IV
G15843XU	UBERON:0000323	FruitFly	Subsumption	GNOme	G76317SK
G15843XU	UBERON:0000922	FruitFly	Subsumption	GNOme	G76317SK
G15843XU	UBERON:0019248	FruitFly	Subsumption	GNOme	G76317SK
G15843XU	UBERON:0000323	FruitFly	Subsumption	GNOme	G78607HP
G15843XU	UBERON:0000922	FruitFly	Subsumption	GNOme	G78607HP
G15843XU	UBERON:0019248	FruitFly	Subsumption	GNOme	G78607HP
G15843XU	UBERON:0001155	Human	Subsumption	GNOme	G14606UO
G15843XU	UBERON:0002048	Human	Subsumption	GNOme	G14606UO
G15843XU	UBERON:0002107	Human	Subsumption	GNOme	G14606UO
G15843XU	UBERON:0000178	Human	Subsumption	GNOme	G78607HP
G15843XU	UBERON:0001969	Human	Subsumption	GNOme	G78607HP
G15843XU	UBERON:0001977	Human	Subsumption	GNOme	G88876JQ
G15843XU	UBERON:0000473	Mouse	Subsumption	GNOme	G14606UO
G15843XU	UBERON:0001155	Mouse	Subsumption	GNOme	G14606UO
G15843XU	UBERON:0002107	Mouse	Subsumption	GNOme	G14606UO
G15843XU	UBERON:0002370	Mouse	Subsumption	GNOme	G14606UO
G15843XU	UBERON:0000160	ZebraFish	Subsumption	GNOme	G88876JQ
G15843XU	UBERON:0000473	ZebraFish	Subsumption	GNOme	G88876JQ
G15843XU	UBERON:0000948	ZebraFish	Subsumption	GNOme	G88876JQ
G15864IF	UBERON:0002107	Human	Subsumption	GNOme	G03766GQ
G15864IF	UBERON:0000948	Human	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0001155	Human	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0001827	Human	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0002048	Human	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0002107	Human	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0002419	Human	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0000955	Mouse	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0000964	Mouse	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0001155	Mouse	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0002106	Mouse	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0002113	Mouse	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0002370	Mouse	Subsumption	GNOme	G35609TJ
G15864IF	UBERON:0000160	ZebraFish	Subsumption	GNOme	G01614ZM
G15864IF	UBERON:0000473	ZebraFish	Subsumption	GNOme	G01614ZM
G15864IF	UBERON:0000948	ZebraFish	Subsumption	GNOme	G01614ZM
G15864IF	UBERON:0000955	ZebraFish	Subsumption	GNOme	G01614ZM
G15864IF	UBERON:0002107	ZebraFish	Subsumption	GNOme	G01614ZM
G15864IF	UBERON:0002419	ZebraFish	Subsumption	GNOme	G01614ZM
G15864IF	UBERON:0002535	ZebraFish	Subsumption	GNOme	G01614ZM
G15887VX	UBERON:0001977	Human	Subsumption	GNOme	G42295MA
G15898FJ	UBERON:0002108	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G15898FJ	UBERON:0002108	Mouse	Direct	GlyCosmos	G15898FJ
G15908WF	UBERON:0000955	Mouse	Subsumption	GNOme	G68959TR
G15908WF	UBERON:0001155	Mouse	Subsumption	GNOme	G68959TR
G15921HT	UBERON:0002107	Human	Subsumption	GNOme	G22557RN
G15921HT	UBERON:0000029	Human	Subsumption	GNOme	G54811KN
G15921HT	UBERON:0002048	Human	Subsumption	GNOme	G54811KN
G15921HT	UBERON:0000178	Human	Subsumption	GNOme	G71292FA
G15921HT	UBERON:0001969	Human	Subsumption	GNOme	G71292FA
G15921HT	UBERON:0002107	Human	Subsumption	GNOme	G71832AZ
G15921HT	UBERON:0002107	Human	Subsumption	GNOme	G99905JV
G15949YP	UBERON:0001155	Human	Subsumption	GNOme	G13523IF
G15949YP	UBERON:0000964	Mouse	Subsumption	GNOme	G13523IF
G15971GJ	UBERON:0002108	Mouse	Subsumption	GNOme	G77371VZ
G15971GJ	UBERON:0002370	Mouse	Subsumption	GNOme	G77371VZ
G15985WB	UBERON:0000160	ZebraFish	Subsumption	GNOme	G49527BY
G15985WB	UBERON:0000948	ZebraFish	Subsumption	GNOme	G49527BY
G15985WB	UBERON:0000955	ZebraFish	Subsumption	GNOme	G49527BY
G15985WB	UBERON:0002535	ZebraFish	Subsumption	GNOme	G49527BY
G15985WB	UBERON:0000160	ZebraFish	Subsumption	GNOme	G62146JX
G15985WB	UBERON:0000948	ZebraFish	Subsumption	GNOme	G62146JX
G15985WB	UBERON:0000955	ZebraFish	Subsumption	GNOme	G62146JX
G15985WB	UBERON:0002419	ZebraFish	Subsumption	GNOme	G62146JX
G15985WB	UBERON:0002535	ZebraFish	Subsumption	GNOme	G62146JX
G15993DW	UBERON:0000178	Human	Direct	PubMed	29792883
G15993DW	UBERON:0001969	Human	Direct	PubMed	29792883
G15993DW	UBERON:0000178	Human	Direct	PubMed	30251656
G15993DW	UBERON:0000178	Human	Direct	TableMaker	GLY_001408
G15993DW	UBERON:0001969	Human	Direct	TableMaker	GLY_001408
G15996IF	UBERON:0000029	Human	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0000948	Human	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0001155	Human	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002048	Human	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002106	Human	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002107	Human	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002108	Human	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002419	Human	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002048	Human	Subsumption	GNOme	G94725UH
G15996IF	UBERON:0002185	Human	Subsumption	GNOme	G94725UH
G15996IF	UBERON:0000473	Mouse	Subsumption	GNOme	G34462PB
G15996IF	UBERON:0000964	Mouse	Subsumption	GNOme	G34462PB
G15996IF	UBERON:0000473	Mouse	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0001155	Mouse	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002048	Mouse	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002106	Mouse	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002108	Mouse	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0002370	Mouse	Subsumption	GNOme	G61698UE
G15996IF	UBERON:0000948	ZebraFish	Subsumption	GNOme	G00864TV
G15996IF	UBERON:0000948	ZebraFish	Subsumption	GNOme	G74242UP
G16005BJ	UBERON:0000178	Human	Subsumption	GNOme	G01412LK
G16005BJ	UBERON:0000178	Human	Subsumption	GNOme	G07395DF
G16005BJ	UBERON:0000178	Human	Subsumption	GNOme	G33913ZS
G16005BJ	UBERON:0001969	Human	Subsumption	GNOme	G33913ZS
G16005BJ	UBERON:0002048	Human	Subsumption	GNOme	G99493HM
G16011FK	UBERON:0002108	Mouse	Direct	DOI	10.1016/B978-0-12-373600-0.00012-3
G16011FK	UBERON:0002108	Mouse	Direct	GlyCosmos	G16011FK
G16017RW	UBERON:0001155	Human	Subsumption	GNOme	G74396ZF
G16017RW	UBERON:0002108	Mouse	Subsumption	GNOme	G74396ZF
G16017RW	UBERON:0000955	ZebraFish	Subsumption	GNOme	G67165ZT
G16052XD	UBERON:0000473	Mouse	Subsumption	GNOme	G30351CM
G16052XD	UBERON:0000964	Mouse	Subsumption	GNOme	G30351CM
G16070XQ	UBERON:0002106	Human	Subsumption	GNOme	G83200RP
G16117GO	UBERON:0001969	Human	Subsumption	GNOme	G30159WR
G16119LQ	UBERON:0002106	Human	Subsumption	GNOme	G63807DH
G16125XL	UBERON:0001155	Human	Subsumption	GNOme	G01868JD
G16125XL	UBERON:0002185	Human	Subsumption	GNOme	G60521JM
G16125XL	UBERON:0002108	Mouse	Subsumption	GNOme	G01868JD
G16125XL	UBERON:0000955	ZebraFish	Subsumption	GNOme	G29137RY
G16127HW	UBERON:0000323	FruitFly	Subsumption	GNOme	G73636FD
G16127HW	UBERON:0000922	FruitFly	Subsumption	GNOme	G73636FD
G16127HW	UBERON:0019248	FruitFly	Subsumption	GNOme	G73636FD
G16127HW	UBERON:0000029	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0000948	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0001155	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0001264	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0001977	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002048	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002106	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002107	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002108	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002419	Human	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002107	Human	Subsumption	GNOme	G64810UY
G16127HW	UBERON:0000178	Human	Subsumption	GNOme	G73636FD
G16127HW	UBERON:0001969	Human	Subsumption	GNOme	G73636FD
G16127HW	UBERON:0002048	Human	Subsumption	GNOme	G73636FD
G16127HW	UBERON:0002185	Human	Subsumption	GNOme	G73636FD
G16127HW	UBERON:0000473	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0000948	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0000955	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0000964	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0000992	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0001155	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002048	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002106	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002107	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002108	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002113	Mouse	Subsumption	GNOme	G03652TR
G16127HW	UBERON:0002370	Mouse	Subsumption	GNOme	G03652TR
G16136AD	UBERON:0000948	Human	Subsumption	GNOme	G09441QG
G16136AD	UBERON:0001155	Mouse	Subsumption	GNOme	G38215XX
G16136AD	UBERON:0002106	Mouse	Subsumption	GNOme	G38215XX
G16136AD	UBERON:0002113	Mouse	Subsumption	GNOme	G38215XX
G16136AD	UBERON:0000160	ZebraFish	Subsumption	GNOme	G24508MA
G16136AD	UBERON:0000992	ZebraFish	Subsumption	GNOme	G24508MA
G16136AD	UBERON:0002419	ZebraFish	Subsumption	GNOme	G24508MA
G16136AD	UBERON:0002535	ZebraFish	Subsumption	GNOme	G24508MA
G16136DL	UBERON:0002113	Mouse	Subsumption	GNOme	G89685ZW
G16138CY	UBERON:0000178	Human	Subsumption	GNOme	G58257YE
G16143FT	UBERON:0000323	FruitFly	Subsumption	GNOme	G87655FE
