GlyTouCanAccession	TaxID	Source	SourceID
G30308ZS	10515	GlyTouCan	G30308ZS
G30309QX	9606	GlyTouCan	G30309QX
G30309QX	9913	GlyTouCan	G30309QX
G30314VR	6850	GlyTouCan	G30314VR
G30335ZU	9606	GlyTouCan	G30335ZU
G30340TO	13731	GlyTouCan	G30340TO
G30391YC	9606	GlyTouCan	G30391YC
G30395OK	9606	GlyTouCan	G30395OK
G30409YH	2763	GlyTouCan	G30409YH
G30409YH	375	GlyTouCan	G30409YH
G30409YH	4932	GlyTouCan	G30409YH
G30409YH	5554	GlyTouCan	G30409YH
G30416OM	3988	GlyTouCan	G30416OM
G30425ZJ	9940	GlyTouCan	G30425ZJ
G30439IP	10116	UniCarbKB	7909
G30447NS	8717	GlyTouCan	G30447NS
G30460NZ	10026	GlyTouCan	G30460NZ
G30460NZ	9606	GlyTouCan	G30460NZ
G30460NZ	9606	UniCarbKB	1973
G30463NC	4783	GlyTouCan	G30463NC
G30463NC	9606	GlyTouCan	G30463NC
G30505TQ	4932	GlyTouCan	G30505TQ
G30519DD	9606	GlyTouCan	G30519DD
G30519DD	9913	GlyTouCan	G30519DD
G30524AR	9606	GlyTouCan	G30524AR
G30529FG	10090	GlyTouCan	G30529FG
G30529FG	60746	GlyTouCan	G30529FG
G30529FG	9606	GlyTouCan	G30529FG
G30529FG	9913	GlyTouCan	G30529FG
G30532XG	1245	GlyTouCan	G30532XG
G30542PN	9606	GlyTouCan	G30542PN
G30562SO	9606	GlyTouCan	G30562SO
G30567WW	3526	GlyTouCan	G30567WW
G30580XW	9606	GlyTouCan	G30580XW
G30590EC	9606	GlyTouCan	G30590EC
G30590KA	9913	GlyTouCan	G30590KA
G30606LM	126435	GlyTouCan	G30606LM
G30614QN	9606	GlyTouCan	G30614QN
G30615JE	9913	GlyTouCan	G30615JE
G30617IL	9606	GlyTouCan	G30617IL
G30617IL	9913	GlyTouCan	G30617IL
G30618VC	9606	GlyTouCan	G30618VC
G30633FJ	9606	UniCarbKB	3417
G30648VY	9606	GlyTouCan	G30648VY
G30652PI	4932	GlyTouCan	G30652PI
G30663CZ	9606	GlyTouCan	G30663CZ
G30666MK	562	GlyTouCan	G30666MK
G30673AC	8404	GlyTouCan	G30673AC
G30681ZA	10114	GlyTouCan	G30681ZA
G30702UA	9823	GlyTouCan	G30702UA
G30710NE	8316	GlyTouCan	G30710NE
G30739AG	9606	GlyTouCan	G30739AG
G30743FK	9606	GlyTouCan	G30743FK
G30770II	1299	GlyTouCan	G30770II
G30770II	1582	GlyTouCan	G30770II
G30770II	2148	GlyTouCan	G30770II
G30770II	9606	GlyTouCan	G30770II
G30781KG	7153	GlyTouCan	G30781KG
G30797DS	10090	GlyTouCan	G30797DS
G30797DS	9606	GlyTouCan	G30797DS
G30838QM	9606	GlyTouCan	G30838QM
G30853JB	9606	GlyTouCan	G30853JB
G30857WQ	9606	GlyTouCan	G30857WQ
G30871VQ	9606	UniCarbKB	351
G30888FF	11276	GlyTouCan	G30888FF
G30901GC	10114	GlyTouCan	G30901GC
G30915AU	10090	GlyTouCan	G30915AU
G30915AU	10116	GlyTouCan	G30915AU
G30915AU	9031	GlyTouCan	G30915AU
G30925QW	10114	GlyTouCan	G30925QW
G30928KF	9913	GlyTouCan	G30928KF
G30939HN	9606	UniCarbKB	7603
G30966TU	9606	GlyTouCan	G30966TU
G30996QM	11320	GlyTouCan	G30996QM
G30998FW	9606	GlyTouCan	G30998FW
G31021LA	9606	GlyTouCan	G31021LA
G31032XG	9606	GlyTouCan	G31032XG
G31061SB	10116	GlyTouCan	G31061SB
G31118FR	9606	UniCarbKB	7648
G31119YY	10029	GlyTouCan	G31119YY
G31119YY	9606	GlyTouCan	G31119YY
G31119YY	9913	GlyTouCan	G31119YY
G31135WM	10090	GlyTouCan	G31135WM
G31135WM	9606	GlyTouCan	G31135WM
G31135WM	9913	GlyTouCan	G31135WM
G31153XO	9606	UniCarbKB	7597
G31156QG	9606	GlyTouCan	G31156QG
G31160EV	6183	GlyTouCan	G31160EV
G31186LT	9606	GlyTouCan	G31186LT
G31196DF	10114	GlyTouCan	G31196DF
G31196DF	9913	GlyTouCan	G31196DF
G31220IW	9031	GlyTouCan	G31220IW
G31249PS	9606	GlyTouCan	G31249PS
G31254TP	10114	GlyTouCan	G31254TP
G31254TP	9606	GlyTouCan	G31254TP
G31265VL	32644	GlyTouCan	G31265VL
G31265VL	9606	GlyTouCan	G31265VL
G31265VL	9685	GlyTouCan	G31265VL
G31265VL	9940	GlyTouCan	G31265VL
G31326QB	9606	GlyTouCan	G31326QB
G31341PC	9606	GlyTouCan	G31341PC
G31372JR	9606	UniCarbKB	7838
G31385PY	9606	GlyTouCan	G31385PY
G31416KB	55057	GlyTouCan	G31416KB
G31416KB	7108	GlyTouCan	G31416KB
G31423NL	9606	GlyTouCan	G31423NL
G31429YW	10029	GlyTouCan	G31429YW
G31429YW	10090	GlyTouCan	G31429YW
G31429YW	11191	GlyTouCan	G31429YW
G31429YW	3988	GlyTouCan	G31429YW
G31429YW	55057	GlyTouCan	G31429YW
G31429YW	7091	GlyTouCan	G31429YW
G31429YW	9606	GlyTouCan	G31429YW
G31429YW	9823	GlyTouCan	G31429YW
G31429YW	9913	GlyTouCan	G31429YW
G31438WA	9606	GlyTouCan	G31438WA
G31515BE	9606	GlyTouCan	G31515BE
G31516NT	9606	GlyTouCan	G31516NT
G31531YC	9606	GlyTouCan	G31531YC
G31532GK	9606	UniCarbKB	5161
G31540AF	10029	GlyTouCan	G31540AF
G31540HC	9606	GlyTouCan	G31540HC
G31559RO	10029	GlyTouCan	G31559RO
G31567WT	10114	GlyTouCan	G31567WT
G31571NW	9913	GlyTouCan	G31571NW
G31598CF	9606	GlyTouCan	G31598CF
G31601FB	10114	GlyTouCan	G31601FB
G31601FB	145282	GlyTouCan	G31601FB
G31601FB	156871	GlyTouCan	G31601FB
G31601FB	8355	GlyTouCan	G31601FB
G31601FB	9606	GlyTouCan	G31601FB
G31601FB	9823	GlyTouCan	G31601FB
G31601FB	9913	GlyTouCan	G31601FB
G31601FB	9940	GlyTouCan	G31601FB
G31606TH	9606	GlyTouCan	G31606TH
G31618AH	9606	UniCarbKB	7816
G31627MW	9606	GlyTouCan	G31627MW
G31649CJ	1522	GlyTouCan	G31649CJ
G31649CJ	1582	GlyTouCan	G31649CJ
G31668AP	10090	GlyTouCan	G31668AP
G31668AP	9606	GlyTouCan	G31668AP
G31668AP	9913	GlyTouCan	G31668AP
G31676DD	10116	GlyTouCan	G31676DD
G31686QZ	8355	GlyTouCan	G31686QZ
G31692TJ	9913	GlyTouCan	G31692TJ
G31709QL	1301	GlyTouCan	G31709QL
G31713XX	10090	GlyTouCan	G31713XX
G31713XX	10114	GlyTouCan	G31713XX
G31716EV	9606	GlyTouCan	G31716EV
G31716EV	9913	GlyTouCan	G31716EV
G31720WP	9606	GlyTouCan	G31720WP
G31726HT	9606	GlyTouCan	G31726HT
G31729QS	9606	GlyTouCan	G31729QS
G31734OS	9606	GlyTouCan	G31734OS
G31736BK	6181	GlyTouCan	G31736BK
G31736BK	6231	GlyTouCan	G31736BK
G31736BK	9606	GlyTouCan	G31736BK
G31736BK	9913	GlyTouCan	G31736BK
G31748BD	5665	GlyTouCan	G31748BD
G31760OO	9606	GlyTouCan	G31760OO
G31761VE	3526	GlyTouCan	G31761VE
G31763WG	3325	GlyTouCan	G31763WG
G31814VP	5062	GlyTouCan	G31814VP
G31816HU	10114	GlyTouCan	G31816HU
G31822CM	9606	GlyTouCan	G31822CM
G31852PQ	10116	UniCarbKB	comp_HexNAc2Hex7dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G31852PQ	9606	UniCarbKB	comp_HexNAc2Hex7dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G31865AG	9606	GlyTouCan	G31865AG
G31943KG	9606	GlyTouCan	G31943KG
G31943KG	9823	GlyTouCan	G31943KG
G31986NC	9606	UniCarbKB	comp_HexNAc4Hex7dHex0NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G31991IV	9606	UniCarbKB	3153
G31993QW	9606	GlyTouCan	G31993QW
G31993QW	9913	GlyTouCan	G31993QW
G32072NY	9606	UniCarbKB	2893
G32079YD	9606	GlyTouCan	G32079YD
G32081WS	10141	GlyTouCan	G32081WS
G32081WS	9606	GlyTouCan	G32081WS
G32094CS	9606	GlyTouCan	G32094CS
G32112SX	9606	GlyTouCan	G32112SX
G32114AT	4903	GlyTouCan	G32114AT
G32114AT	5476	GlyTouCan	G32114AT
G32114AT	5665	GlyTouCan	G32114AT
G32152BH	9606	UniCarbKB	3373
G32167RW	9031	GlyTouCan	G32167RW
G32216IU	9606	GlyTouCan	G32216IU
G32227EH	9606	GlyTouCan	G32227EH
G32237WQ	9606	GlyTouCan	G32237WQ
G32241HI	9606	GlyTouCan	G32241HI
G32246SI	9606	UniCarbKB	7486
G32246SI	9606	UniCarbKB	7828
G32252UW	9606	GlyTouCan	G32252UW
G32254QI	10090	GlyTouCan	G32254QI
G32254QI	9031	GlyTouCan	G32254QI
G32254QI	9606	GlyTouCan	G32254QI
G32263XB	6846	GlyTouCan	G32263XB
G32263XB	6850	GlyTouCan	G32263XB
G32263XB	7458	GlyTouCan	G32263XB
G32263XB	7460	GlyTouCan	G32263XB
G32263XB	9606	GlyTouCan	G32263XB
G32263XB	9823	GlyTouCan	G32263XB
G32263XB	9940	GlyTouCan	G32263XB
G32358YV	9606	GlyTouCan	G32358YV
G32364DF	9606	GlyTouCan	G32364DF
G32371XG	11309	GlyTouCan	G32371XG
G32371XG	9606	GlyTouCan	G32371XG
G32377GZ	9606	GlyTouCan	G32377GZ
G32386AG	10090	GlyTouCan	G32386AG
G32403EK	562	GlyTouCan	G32403EK
G32403EK	9913	GlyTouCan	G32403EK
G32430MQ	385370	GlyTouCan	G32430MQ
G32430MQ	9606	GlyTouCan	G32430MQ
G32437SG	9606	GlyTouCan	G32437SG
G32460TA	9606	GlyTouCan	G32460TA
G32461GF	10029	GlyTouCan	G32461GF
G32483HZ	9606	GlyTouCan	G32483HZ
G32510IZ	10029	GlyTouCan	G32510IZ
G32522KP	9606	GlyTouCan	G32522KP
G32556JI	9606	GlyTouCan	G32556JI
G32586BA	10114	GlyTouCan	G32586BA
G32586BA	9606	GlyTouCan	G32586BA
G32588AA	9606	GlyTouCan	G32588AA
G32588AA	9913	GlyTouCan	G32588AA
G32592IB	9606	GlyTouCan	G32592IB
G32611KT	9913	GlyTouCan	G32611KT
G32659RY	9606	UniCarbKB	1543
G32660GU	4932	GlyTouCan	G32660GU
G32665EN	319528	GlyTouCan	G32665EN
G32665EN	6544	GlyTouCan	G32665EN
G32665EN	74491	GlyTouCan	G32665EN
G32671AN	10090	UniCarbKB	7520
G32685NO	9606	GlyTouCan	G32685NO
G32715TG	32644	GlyTouCan	G32715TG
G32746QI	9606	GlyTouCan	G32746QI
G32748CU	9940	GlyTouCan	G32748CU
G32758HZ	10090	GlyTouCan	G32758HZ
G32758HZ	9606	GlyTouCan	G32758HZ
G32758HZ	9823	GlyTouCan	G32758HZ
G32761XQ	9606	GlyTouCan	G32761XQ
G32779JS	159120	GlyTouCan	G32779JS
G32779JS	5061	GlyTouCan	G32779JS
G32781YS	9606	GlyTouCan	G32781YS
G32801HX	10114	GlyTouCan	G32801HX
G32801HX	10116	GlyTouCan	G32801HX
G32801HX	9606	GlyTouCan	G32801HX
G32801HX	9986	GlyTouCan	G32801HX
G32816HT	9606	GlyTouCan	G32816HT
G32842FT	9925	GlyTouCan	G32842FT
G32854GF	9606	UniCarbKB	1935
G32915BP	10090	GlyTouCan	G32915BP
G32915BP	10114	GlyTouCan	G32915BP
G32915BP	11820	GlyTouCan	G32915BP
G32915BP	9606	GlyTouCan	G32915BP
G32915BP	9796	GlyTouCan	G32915BP
G32915BP	9823	GlyTouCan	G32915BP
G32915BP	9913	GlyTouCan	G32915BP
G32915BP	9986	GlyTouCan	G32915BP
G32926LW	9606	UniCarbKB	comp_HexNAc6Hex7dHex1NeuAc2NeuGc0Pent0S0P0KDN0HexA0
G32930BG	1308	GlyTouCan	G32930BG
G32944VN	9606	GlyTouCan	G32944VN
G32967PZ	9257	GlyTouCan	G32967PZ
G32967PZ	9258	GlyTouCan	G32967PZ
G32967PZ	9606	GlyTouCan	G32967PZ
G32968SR	8384	GlyTouCan	G32968SR
G32968SR	9606	GlyTouCan	G32968SR
G32974DS	9606	GlyTouCan	G32974DS
G32977PZ	562	GlyTouCan	G32977PZ
G32998WQ	9823	GlyTouCan	G32998WQ
G33015KY	5656	GlyTouCan	G33015KY
G33019PZ	9606	GlyTouCan	G33019PZ
G33024FX	146672	GlyTouCan	G33024FX
G33030OB	4922	GlyTouCan	G33030OB
G33070IY	10114	GlyTouCan	G33070IY
G33070IY	9913	GlyTouCan	G33070IY
G33099BU	9606	GlyTouCan	G33099BU
G33127ZT	10090	GlyTouCan	G33127ZT
G33129LQ	9606	GlyTouCan	G33129LQ
G33150PJ	9606	GlyTouCan	G33150PJ
G33177YW	9606	GlyTouCan	G33177YW
G33188UJ	4081	GlyTouCan	G33188UJ
G33188UJ	9606	GlyTouCan	G33188UJ
G33192XL	9606	GlyTouCan	G33192XL
G33202JT	4932	GlyTouCan	G33202JT
G33241WC	9606	GlyTouCan	G33241WC
G33241WC	9606	UniCarbKB	1533
G33249PE	4039	GlyTouCan	G33249PE
G33269XL	10090	UniCarbKB	7669
G33273UQ	9606	GlyTouCan	G33273UQ
G33284WZ	9606	UniCarbKB	4801
G33309GL	9606	GlyTouCan	G33309GL
G33318DG	9823	GlyTouCan	G33318DG
G33320JS	10116	UniCarbKB	7953
G33347WY	9606	GlyTouCan	G33347WY
G33350QT	10116	GlyTouCan	G33350QT
G33350UC	9606	UniCarbKB	517
G33364OS	9606	GlyTouCan	G33364OS
G33370EK	32644	GlyTouCan	G33370EK
G33370EK	9606	GlyTouCan	G33370EK
G33373MR	9606	GlyTouCan	G33373MR
G33395TI	10046	GlyTouCan	G33395TI
G33401IN	10116	GlyTouCan	G33401IN
G33419PP	9606	GlyTouCan	G33419PP
G33433QA	9796	GlyTouCan	G33433QA
G33438CM	10090	GlyTouCan	G33438CM
G33439FJ	9606	GlyTouCan	G33439FJ
G33476GF	487	GlyTouCan	G33476GF
G33476GF	562	GlyTouCan	G33476GF
G33476GF	9606	GlyTouCan	G33476GF
G33505DB	9606	GlyTouCan	G33505DB
G33522ME	9606	GlyTouCan	G33522ME
G33530VI	6846	GlyTouCan	G33530VI
G33530VI	6850	GlyTouCan	G33530VI
G33532XU	9606	GlyTouCan	G33532XU
G33556XM	9606	UniCarbKB	comp_HexNAc6Hex3dHex1NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G33569OU	9606	GlyTouCan	G33569OU
G33581QC	9913	GlyTouCan	G33581QC
G33593EQ	9606	GlyTouCan	G33593EQ
G33593EQ	9913	GlyTouCan	G33593EQ
G33608TH	9606	UniCarbKB	5347
G33617JJ	9606	GlyTouCan	G33617JJ
G33620BP	9606	GlyTouCan	G33620BP
G33633KK	9606	GlyTouCan	G33633KK
G33636XJ	10090	GlyTouCan	G33636XJ
G33651SE	9823	GlyTouCan	G33651SE
G33671BL	9606	UniCarbKB	4256
G33685ZQ	10029	GlyTouCan	G33685ZQ
G33685ZQ	10036	GlyTouCan	G33685ZQ
G33685ZQ	9606	GlyTouCan	G33685ZQ
G33720LK	9913	GlyTouCan	G33720LK
G33734YD	9606	UniCarbKB	3413
G33737SV	9606	GlyTouCan	G33737SV
G33740YL	9606	GlyTouCan	G33740YL
G33741NT	9606	GlyTouCan	G33741NT
G33748AU	10114	GlyTouCan	G33748AU
G33785ND	10090	UniCarbKB	7536
G33837HR	9913	GlyTouCan	G33837HR
G33841EB	9606	GlyTouCan	G33841EB
G33841YH	298395	GlyTouCan	G33841YH
G33841YH	51331	GlyTouCan	G33841YH
G33842PB	10090	GlyTouCan	G33842PB
G33866SM	9606	GlyTouCan	G33866SM
G33874AV	9606	GlyTouCan	G33874AV
G33876UV	9606	UniCarbKB	4257
G33892UJ	9606	GlyTouCan	G33892UJ
G33970VN	10026	GlyTouCan	G33970VN
G33970VN	10029	GlyTouCan	G33970VN
G33970VN	10114	GlyTouCan	G33970VN
G33970VN	9606	GlyTouCan	G33970VN
G33972SX	9606	GlyTouCan	G33972SX
G33981FE	9606	GlyTouCan	G33981FE
G34022KC	10141	GlyTouCan	G34022KC
G34022KC	9606	GlyTouCan	G34022KC
G34083WZ	36025	GlyTouCan	G34083WZ
G34135IW	79690	GlyTouCan	G34135IW
G34163WN	10114	GlyTouCan	G34163WN
G34216YN	9606	GlyTouCan	G34216YN
G34219XL	9913	GlyTouCan	G34219XL
G34234AZ	10090	GlyTouCan	G34234AZ
G34234AZ	9606	GlyTouCan	G34234AZ
G34252AT	9606	GlyTouCan	G34252AT
G34263TP	9940	GlyTouCan	G34263TP
G34294BW	562	GlyTouCan	G34294BW
G34294BW	9606	GlyTouCan	G34294BW
G34306IB	9606	UniCarbKB	7543
G34314SG	10090	GlyTouCan	G34314SG
G34330HT	9606	GlyTouCan	G34330HT
G34330HT	9940	GlyTouCan	G34330HT
G34343FT	9913	GlyTouCan	G34343FT
G34351JL	10090	GlyTouCan	G34351JL
G34367WV	10114	GlyTouCan	G34367WV
G34383AG	98334	GlyTouCan	G34383AG
G34392KZ	9913	GlyTouCan	G34392KZ
G34394BR	4922	GlyTouCan	G34394BR
G34442SS	6846	GlyTouCan	G34442SS
G34442SS	6850	GlyTouCan	G34442SS
G34461YU	10114	GlyTouCan	G34461YU
G34461YU	9823	GlyTouCan	G34461YU
G34465ZP	11309	GlyTouCan	G34465ZP
G34465ZP	11313	GlyTouCan	G34465ZP
G34465ZP	9031	GlyTouCan	G34465ZP
G34465ZP	9606	GlyTouCan	G34465ZP
G34465ZP	9913	GlyTouCan	G34465ZP
G34466DO	9606	GlyTouCan	G34466DO
G34491AS	9606	GlyTouCan	G34491AS
G34491AS	9986	GlyTouCan	G34491AS
G34499SX	9031	GlyTouCan	G34499SX
G34499SX	9606	GlyTouCan	G34499SX
G34527RW	9031	GlyTouCan	G34527RW
G34527RW	9606	UniCarbKB	2909
G34562TL	9823	GlyTouCan	G34562TL
G34582DB	9606	GlyTouCan	G34582DB
G34595KJ	9606	GlyTouCan	G34595KJ
G34622QG	32644	GlyTouCan	G34622QG
G34622QG	9606	GlyTouCan	G34622QG
G34626UE	9606	GlyTouCan	G34626UE
G34650EM	5665	GlyTouCan	G34650EM
G34650EM	9823	GlyTouCan	G34650EM
G34655BH	9913	GlyTouCan	G34655BH
G34669ZJ	9823	GlyTouCan	G34669ZJ
G34683KF	10114	GlyTouCan	G34683KF
G34705QH	9606	GlyTouCan	G34705QH
G34706DW	9606	GlyTouCan	G34706DW
G34723AD	1512	GlyTouCan	G34723AD
G34723AD	29552	GlyTouCan	G34723AD
G34723AD	830	GlyTouCan	G34723AD
G34731QC	9606	GlyTouCan	G34731QC
G34754UR	9606	GlyTouCan	G34754UR
G34797BZ	9606	GlyTouCan	G34797BZ
G34815RA	9606	GlyTouCan	G34815RA
G34821YB	10029	GlyTouCan	G34821YB
G34827IO	129387	GlyTouCan	G34827IO
G34852ZG	5043	GlyTouCan	G34852ZG
G34853GU	9606	GlyTouCan	G34853GU
G34859KW	9913	GlyTouCan	G34859KW
G34863TS	9606	GlyTouCan	G34863TS
G34926IG	9606	GlyTouCan	G34926IG
G34931KK	10029	GlyTouCan	G34931KK
G34946TH	9606	GlyTouCan	G34946TH
G34960HZ	4922	GlyTouCan	G34960HZ
G34992DF	10046	GlyTouCan	G34992DF
G34992DF	10047	GlyTouCan	G34992DF
G34992DF	10090	GlyTouCan	G34992DF
G34992DF	10114	GlyTouCan	G34992DF
G34992DF	10141	GlyTouCan	G34992DF
G34992DF	7778	GlyTouCan	G34992DF
G34992DF	9031	GlyTouCan	G34992DF
G34992DF	9544	GlyTouCan	G34992DF
G34992DF	9606	GlyTouCan	G34992DF
G34992DF	9615	GlyTouCan	G34992DF
G34992DF	9721	GlyTouCan	G34992DF
G34992DF	9823	GlyTouCan	G34992DF
G34992DF	9913	GlyTouCan	G34992DF
G34992DF	9940	GlyTouCan	G34992DF
G34992DF	9986	GlyTouCan	G34992DF
G34993RG	10114	GlyTouCan	G34993RG
G34996GA	8717	GlyTouCan	G34996GA
G35029YA	10116	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G35029YA	9606	UniCarbKB	comp_HexNAc4Hex3dHex0NeuAc0NeuGc0Pent0S0P0KDN0HexA0
G35039IM	9031	GlyTouCan	G35039IM
G35061TJ	9606	UniCarbKB	7772
G35061ZY	10114	GlyTouCan	G35061ZY
G35068DX	9606	GlyTouCan	G35068DX
G35104YY	10114	GlyTouCan	G35104YY
G35106OM	9606	GlyTouCan	G35106OM
G35110VT	9606	GlyTouCan	G35110VT
G35139NO	9606	GlyTouCan	G35139NO
G35150SV	9606	GlyTouCan	G35150SV
G35170ES	401614	GlyTouCan	G35170ES
G35180RQ	9823	GlyTouCan	G35180RQ
G35199BM	9606	GlyTouCan	G35199BM
G35211AB	10090	GlyTouCan	G35211AB
G35211AB	10116	GlyTouCan	G35211AB
G35234CM	9606	GlyTouCan	G35234CM
G35235RT	9606	UniCarbKB	comp_HexNAc3Hex5dHex2NeuAc1NeuGc0Pent0S0P0KDN0HexA0
G35238UK	298395	GlyTouCan	G35238UK
G35242IF	10114	GlyTouCan	G35242IF
G35242IF	9606	GlyTouCan	G35242IF
G35257SQ	10029	GlyTouCan	G35257SQ
G35283JZ	9913	GlyTouCan	G35283JZ
G35301YI	8364	GlyTouCan	G35301YI
G35301YI	8384	GlyTouCan	G35301YI
G35312VR	9606	GlyTouCan	G35312VR
G35338HV	9823	GlyTouCan	G35338HV
G35350DS	9606	GlyTouCan	G35350DS
G35350DS	9986	GlyTouCan	G35350DS
G35362TE	9606	GlyTouCan	G35362TE
G35409SK	10116	GlyTouCan	G35409SK
G35409SK	9606	GlyTouCan	G35409SK
G35409SK	9823	GlyTouCan	G35409SK
G35409SK	9913	GlyTouCan	G35409SK
G35429JB	9606	GlyTouCan	G35429JB
G35442CG	10114	GlyTouCan	G35442CG
G35442CG	11309	GlyTouCan	G35442CG
G35442CG	3885	GlyTouCan	G35442CG
G35442CG	9606	GlyTouCan	G35442CG
G35446HX	9606	GlyTouCan	G35446HX
G35448LP	1301	GlyTouCan	G35448LP
G35484EX	10036	GlyTouCan	G35484EX
G35484EX	9606	GlyTouCan	G35484EX
G35528EA	9606	GlyTouCan	G35528EA
G35528XC	10114	GlyTouCan	G35528XC
G35528XC	10116	GlyTouCan	G35528XC
G35528XC	32644	GlyTouCan	G35528XC
G35528XC	4615	GlyTouCan	G35528XC
G35528XC	55057	GlyTouCan	G35528XC
G35528XC	6908	GlyTouCan	G35528XC
G35528XC	7091	GlyTouCan	G35528XC
G35528XC	7108	GlyTouCan	G35528XC
G35528XC	7111	GlyTouCan	G35528XC
G35528XC	7460	GlyTouCan	G35528XC
G35528XC	9606	GlyTouCan	G35528XC
G35528XC	9823	GlyTouCan	G35528XC
G35528XC	9913	GlyTouCan	G35528XC
G35599NO	9606	UniCarbKB	2021
G35609TJ	9606	GlyTouCan	G35609TJ
G35619UY	9031	GlyTouCan	G35619UY
G35619UY	9606	GlyTouCan	G35619UY
G35626TC	9913	GlyTouCan	G35626TC
G35675LO	9823	GlyTouCan	G35675LO
G35679QA	43148	GlyTouCan	G35679QA
G35679QA	9031	GlyTouCan	G35679QA
G35679QA	9606	GlyTouCan	G35679QA
G35679QA	9823	GlyTouCan	G35679QA
G35679TE	10114	GlyTouCan	G35679TE
G35679TE	11269	GlyTouCan	G35679TE
G35679TE	12721	GlyTouCan	G35679TE
G35679TE	9796	GlyTouCan	G35679TE
G35679TE	9913	GlyTouCan	G35679TE
G35687VS	10090	UniCarbKB	7691
G35708JV	9606	GlyTouCan	G35708JV
G35718GY	9606	GlyTouCan	G35718GY
G35722YG	9606	GlyTouCan	G35722YG
G35722YG	9913	GlyTouCan	G35722YG
G35732LD	9031	GlyTouCan	G35732LD
G35732LD	9823	GlyTouCan	G35732LD
G35732LD	9913	GlyTouCan	G35732LD
G35734AU	9606	GlyTouCan	G35734AU
G35747ZX	9606	GlyTouCan	G35747ZX
G35748HH	10114	GlyTouCan	G35748HH
G35748HH	11820	GlyTouCan	G35748HH
G35749GB	9606	GlyTouCan	G35749GB
G35750SU	10114	GlyTouCan	G35750SU
G35777BB	562	GlyTouCan	G35777BB
G35794UW	5693	GlyTouCan	G35794UW
G35798GO	9606	GlyTouCan	G35798GO
G35808UX	9606	UniCarbKB	4238
G35815VK	10090	GlyTouCan	G35815VK
G35815VK	10114	GlyTouCan	G35815VK
G35815VK	9031	GlyTouCan	G35815VK
G35823EX	9606	GlyTouCan	G35823EX
G35827XH	9606	GlyTouCan	G35827XH
G35837ET	9606	GlyTouCan	G35837ET
G35841YO	28005	GlyTouCan	G35841YO
G35841YO	5665	GlyTouCan	G35841YO
G35841YO	5674	GlyTouCan	G35841YO
G35841YO	5693	GlyTouCan	G35841YO
G35841YO	5715	GlyTouCan	G35841YO
G35841YO	78083	GlyTouCan	G35841YO
G35841YO	83891	GlyTouCan	G35841YO
G35857GD	5691	GlyTouCan	G35857GD
G35879BG	10114	GlyTouCan	G35879BG
G35879BG	10141	GlyTouCan	G35879BG
G35879BG	9606	GlyTouCan	G35879BG
G35912PE	10114	GlyTouCan	G35912PE
G35952BG	10116	UniCarbKB	7621
G35960LO	9606	GlyTouCan	G35960LO
G36006TS	10029	GlyTouCan	G36006TS
G36006TS	10090	GlyTouCan	G36006TS
G36006TS	10114	GlyTouCan	G36006TS
G36006TS	10141	GlyTouCan	G36006TS
G36006TS	7712	GlyTouCan	G36006TS
G36006TS	7726	GlyTouCan	G36006TS
G36006TS	8931	GlyTouCan	G36006TS
G36006TS	9031	GlyTouCan	G36006TS
G36006TS	9544	GlyTouCan	G36006TS
G36006TS	9606	GlyTouCan	G36006TS
G36006TS	9615	GlyTouCan	G36006TS
G36006TS	9823	GlyTouCan	G36006TS
G36006TS	9913	GlyTouCan	G36006TS
G36006TS	9986	GlyTouCan	G36006TS
G36042WR	9606	GlyTouCan	G36042WR
G36046VV	9606	GlyTouCan	G36046VV
G36053YX	10090	GlyTouCan	G36053YX
G36058QA	9606	GlyTouCan	G36058QA
G36118RA	9031	GlyTouCan	G36118RA
G36118RA	9606	GlyTouCan	G36118RA
G36123IU	10090	GlyTouCan	G36123IU
G36123IU	10114	GlyTouCan	G36123IU
G36123IU	10116	GlyTouCan	G36123IU
G36123IU	12721	GlyTouCan	G36123IU
G36123IU	160009	GlyTouCan	G36123IU
G36123IU	5693	GlyTouCan	G36123IU
G36123IU	6192	GlyTouCan	G36123IU
G36123IU	9606	GlyTouCan	G36123IU
G36123IU	9606	UniCarbKB	6
G36123IU	9913	GlyTouCan	G36123IU
G36123IU	9986	GlyTouCan	G36123IU
G36131WL	9606	UniCarbKB	7529
G36131WL	9606	UniCarbKB	7802
G36134VO	9606	UniCarbKB	3295
G36167NI	9606	UniCarbKB	7649
G36171JA	9606	GlyTouCan	G36171JA
G36180TB	5630	GlyTouCan	G36180TB
G36191CD	10114	GlyTouCan	G36191CD
G36191CD	10141	GlyTouCan	G36191CD
G36191CD	11033	GlyTouCan	G36191CD
G36191CD	93934	GlyTouCan	G36191CD
G36191CD	9606	GlyTouCan	G36191CD
G36191CD	9606	UniCarbKB	1521
G36191CD	9913	GlyTouCan	G36191CD
G36195LV	9606	GlyTouCan	G36195LV
G36211GH	9606	GlyTouCan	G36211GH
G36218DJ	9796	GlyTouCan	G36218DJ
