GlyTouCanAccession	Image-Size	Image-CRC	Image-Notation	Image-Style
G74121RX	1765	9eaebf77	cfg	extended
G74121YX	2276	82ed17a6	cfg	extended
G74122NN	1305	659f8406	cfg	extended
G74126LG	2423	0464ac5e	cfg	extended
G74126OY	7210	222970e3	cfg	extended
G74130TT	2574	2514e7ea	cfg	extended
G74132KX	1572	8eb77230	cfg	extended
G74154RA	4791	e020c0c3	cfg	extended
G74179EL	1695	de6ccc32	cfg	extended
G74193ZC	4584	f5058783	cfg	extended
G74207QD	1486	dde52a51	cfg	extended
G74238CC	6361	4748efa9	cfg	extended
G74239ZQ	5587	f2842b09	cfg	extended
G74241QD	2896	7c98b75e	cfg	extended
G74242PX	1683	81ccb85b	cfg	extended
G74242UP	3634	c55f1533	cfg	extended
G74246AM	3356	94825e0a	cfg	extended
G74248TD	3522	45f79455	cfg	extended
G74249RH	1558	d092c4be	cfg	extended
G74252PR	4390	4c6fe9a0	cfg	extended
G74254SE	1093	6d2fbdc1	cfg	extended
G74256AQ	4838	7cd37960	cfg	extended
G74264KM	4095	d2f99b3b	cfg	extended
G74268SC	2025	7ce91ef8	cfg	extended
G74269EB	5405	a43fbca3	cfg	extended
G74270QR	1535	f2bd291a	cfg	extended
G74273EE	1540	3826fd99	cfg	extended
G74275TG	1979	9c59be36	cfg	extended
G74286KY	4438	0bf8c05c	cfg	extended
G74286WC	2526	ab2343c5	cfg	extended
G74290AC	4244	63572336	cfg	extended
G74294TP	2085	e15fc24e	cfg	extended
G74300EL	3376	4106954c	cfg	extended
G74304EC	704	a860fe65	cfg	extended
G74307LW	1745	bccc9945	cfg	extended
G74311PB	4670	55243776	cfg	extended
G74312HX	796	096a3466	cfg	extended
G74312OL	5004	910235c1	cfg	extended
G74312RU	4269	5eb49fd1	cfg	extended
G74320MK	4611	79b311e2	cfg	extended
G74322PS	2271	06118cf8	cfg	extended
G74322SE	3635	fc6fa43f	cfg	extended
G74324NE	2130	cf08899a	cfg	extended
G74324PP	1276	4f16885a	cfg	extended
G74325TG	3987	01b2dfd1	cfg	extended
G74339LA	4024	1dc23990	cfg	extended
G74344BJ	4743	c0af120b	cfg	extended
G74344PA	897	10882748	cfg	extended
G74351TO	1376	594ae917	cfg	extended
G74352CX	954	37b9e28f	cfg	extended
G74353FF	1450	449c0a46	cfg	extended
G74354NS	1314	416dd40a	cfg	extended
G74357UQ	1779	efc94ea9	cfg	extended
G74364UH	2504	f520569e	cfg	extended
G74369SL	5022	15d83b02	cfg	extended
G74372YP	3612	e579e013	cfg	extended
G74376RF	1335	3c77bc7a	cfg	extended
G74377HW	5037	e47de843	cfg	extended
G74378SU	2097	fde034b8	cfg	extended
G74386YM	2152	20d3333f	cfg	extended
G74388OG	3646	3bb7b9eb	cfg	extended
G74392IM	1096	389e6d1c	cfg	extended
G74394BJ	1802	6c08009c	cfg	extended
G74396AN	1942	a495b131	cfg	extended
G74396CO	2185	d0544e05	cfg	extended
G74396ZF	4781	e8866a19	cfg	extended
G74399NJ	1436	f30d2fac	cfg	extended
G74399PU	1315	23ac9e8b	cfg	extended
G74407MX	878	a41dac3b	cfg	extended
G74408VE	3184	4d6f0cdf	cfg	extended
G74410ZJ	4775	efb30fa5	cfg	extended
G74417AF	1031	7d70e575	cfg	extended
G74429DV	1944	747ea8f8	cfg	extended
G74429QE	658	8a1d1178	cfg	extended
G74429YM	5452	951d52f6	cfg	extended
G74433MQ	1005	048e908d	cfg	extended
G74438AB	3731	82457575	cfg	extended
G74455GW	4468	417ae145	cfg	extended
G74459BD	2783	564ca5ba	cfg	extended
G74462ZI	476	9223e028	cfg	extended
G74465ET	3108	8be797e4	cfg	extended
G74471QR	2620	796acf56	cfg	extended
G74473MP	2323	cb6ef825	cfg	extended
G74484ON	3089	715a7c5d	cfg	extended
G74485TG	4446	04e05f84	cfg	extended
G74488CR	575	cc4ce626	cfg	extended
G74488IL	1679	7c74e45b	cfg	extended
G74491LU	1452	800a5035	cfg	extended
G74494CG	931	1e8ffe56	cfg	extended
G74497TS	4626	ed341f51	cfg	extended
G74498IP	3813	860f4ae7	cfg	extended
G74508NJ	4068	c387dade	cfg	extended
G74511TC	1744	28637766	cfg	extended
G74514LS	4174	1f4880c7	cfg	extended
G74518AV	6066	dc29ab3c	cfg	extended
G74522QO	1417	524a3e28	cfg	extended
G74524AQ	1880	8b187080	cfg	extended
G74531CR	4289	1559a784	cfg	extended
G74537VZ	4232	a06d3e16	cfg	extended
G74539CA	3386	22153214	cfg	extended
G74541EU	3531	e2d2dde5	cfg	extended
G74542HC	2514	c131dae0	cfg	extended
G74553FZ	2326	e457dcb0	cfg	extended
G74554CO	2341	86ca300a	cfg	extended
G74556OQ	1478	c58dfd16	cfg	extended
G74560AG	1610	ac9b6dc0	cfg	extended
G74562EE	3773	fea920cb	cfg	extended
G74563LV	1888	c92748c8	cfg	extended
G74571ZF	5397	0385e4a5	cfg	extended
G74574VX	3990	f2217aa7	cfg	extended
G74578MX	1906	c25cea95	cfg	extended
G74582QG	2204	f775a80f	cfg	extended
G74587YW	2695	c6c07039	cfg	extended
G74594TP	4489	7ab55545	cfg	extended
G74602SY	2324	41523a60	cfg	extended
G74603QS	2236	0c6c9f9b	cfg	extended
G74608QW	3268	85404856	cfg	extended
G74609HP	1775	ed8efdb7	cfg	extended
G74612QZ	4366	9bd3a686	cfg	extended
G74616HH	659	64358913	cfg	extended
G74617OA	1421	3728a427	cfg	extended
G74619XO	3731	4908f22b	cfg	extended
G74621DY	1278	d7409032	cfg	extended
G74621LB	3991	697fef43	cfg	extended
G74621TA	1716	d86fc42b	cfg	extended
G74624JM	1820	c26c1dff	cfg	extended
G74626LQ	2510	8b6f7cd7	cfg	extended
G74632FV	1608	53b191df	cfg	extended
G74633TF	5074	baee9bd9	cfg	extended
G74642TI	1475	26a28574	cfg	extended
G74645FT	4337	68f76b62	cfg	extended
G74654HX	1377	8bbb0303	cfg	extended
G74655LE	1787	744cbd2f	cfg	extended
G74656GM	1280	31516315	cfg	extended
G74657OD	3742	b1eb566c	cfg	extended
G74659YD	1006	eadec158	cfg	extended
G74660KQ	2719	39da6e39	cfg	extended
G74665CH	1821	856d21c9	cfg	extended
G74665DT	1045	2c5db77d	cfg	extended
G74667MS	1382	b14ecc2b	cfg	extended
G74668VC	1157	add961e7	cfg	extended
G74673OI	3585	a0145ffe	cfg	extended
G74674RX	4155	cefb99ef	cfg	extended
G74675FC	3845	e4fcf7a5	cfg	extended
G74675HH	2284	d8276306	cfg	extended
G74675LI	1417	524a3e28	cfg	extended
G74679FP	1962	0942a357	cfg	extended
G74683SL	2368	563174bf	cfg	extended
G74684KO	2374	f795daff	cfg	extended
G74684RY	1259	39ec1a9d	cfg	extended
G74696VO	989	b35d267c	cfg	extended
G74699ZT	2382	4d106b16	cfg	extended
G74701OU	2253	b124758b	cfg	extended
G74708PX	3936	bcfb8557	cfg	extended
G74709RD	1863	2d10430d	cfg	extended
G74710AD	1770	91cdd6df	cfg	extended
G74714EN	2266	e3db4a40	cfg	extended
G74714MV	1531	59e5607a	cfg	extended
G74716XL	4166	e7552b1b	cfg	extended
G74722FL	1182	5165890e	cfg	extended
G74724PV	523	0b4c064e	cfg	extended
G74724QE	1660	3a9c859c	cfg	extended
G74730ZY	3753	727ef0d8	cfg	extended
G74735AT	3995	6edce351	cfg	extended
G74737SS	2007	d3f1de08	cfg	extended
G74739IT	1077	c75940f9	cfg	extended
G74740WV	1320	3aca546d	cfg	extended
G74741GG	3682	95ab7016	cfg	extended
G74748IL	2004	32f06172	cfg	extended
G74758HW	2702	52b56c5e	cfg	extended
G74771MN	4042	3ab561ee	cfg	extended
G74772YG	4418	0dd6bd2f	cfg	extended
G74773VD	3637	fb61c8ec	cfg	extended
G74778UV	2244	77778d47	cfg	extended
G74780ZE	1183	45d7eb1b	cfg	extended
G74782FR	2522	7647185c	cfg	extended
G74788NK	5634	ee4b8233	cfg	extended
G74790FN	786	f274b590	cfg	extended
G74793LO	1434	f3152b7e	cfg	extended
G74799WB	1666	88d5558b	cfg	extended
G74803EF	3766	adc7b32b	cfg	extended
G74804UG	3542	ee4d2c85	cfg	extended
G74807KC	4548	7360ff9b	cfg	extended
G74809AE	3735	e6e213b1	cfg	extended
G74813AM	3309	b60a06ac	cfg	extended
G74814DO	4181	4286ed4b	cfg	extended
G74814FU	1439	c556f3df	cfg	extended
G74814JR	2180	1f0c9d13	cfg	extended
G74815GQ	5886	754fffaf	cfg	extended
G74819JH	1271	6728dc9c	cfg	extended
G74823CH	1876	d6d3cd2c	cfg	extended
G74827ZJ	1644	c9ea582c	cfg	extended
G74835NG	1463	c9b7a973	cfg	extended
G74836BV	3957	5d006427	cfg	extended
G74837KH	2684	a4c7d645	cfg	extended
G74838NI	4132	8b048c0b	cfg	extended
G74840NI	931	1e8ffe56	cfg	extended
G74842QH	3172	c42a5c23	cfg	extended
G74850GG	2096	de41e6f0	cfg	extended
G74852DN	1301	60294f69	cfg	extended
G74855ID	2490	b745e179	cfg	extended
G74855SC	2148	31b32115	cfg	extended
G74857JH	735	8800b790	cfg	extended
G74859CV	3287	f6510b0e	cfg	extended
G74859XI	6827	ea797349	cfg	extended
G74861PZ	1608	f9b2bad6	cfg	extended
G74862KX	4315	1846d93b	cfg	extended
G74862XX	1654	49ccab8e	cfg	extended
G74891FV	4625	0cbe122f	cfg	extended
G74895VX	2896	917db4b2	cfg	extended
G74900AO	2467	b4e35b98	cfg	extended
G74901HB	4273	dec6b6ef	cfg	extended
G74907KF	5912	80c9ee9b	cfg	extended
G74907TO	3275	045eadd6	cfg	extended
G74910CR	2478	8f41af39	cfg	extended
G74910NC	3474	24a12421	cfg	extended
G74913FT	1436	68dad18f	cfg	extended
G74916CC	2855	aff5825d	cfg	extended
G74917JV	2374	5ad5d0a4	cfg	extended
G74917JX	1802	69c10937	cfg	extended
G74917XC	2013	b9bf2621	cfg	extended
G74922DZ	923	c09eee67	cfg	extended
G74928QN	4847	5991e139	cfg	extended
G74930DK	2170	940e0894	cfg	extended
G74930NM	2663	bef93b06	cfg	extended
G74933IS	3972	1cd7816a	cfg	extended
G74939RC	522	4536deed	cfg	extended
G74941GK	2124	9bfa4c64	cfg	extended
G74945NC	1717	74a8503c	cfg	extended
G74949YP	2525	8844ff61	cfg	extended
G74951KE	6121	4569df3d	cfg	extended
G74951ME	2943	cae7f53e	cfg	extended
G74957AY	5277	85e82bd6	cfg	extended
G74960IM	1433	bcd8a8c2	cfg	extended
G74962NF	949	0802d976	cfg	extended
G74962OJ	1604	a97990a8	cfg	extended
G74962RY	5869	0d59e015	cfg	extended
G74964VW	724	a5063ade	cfg	extended
G74965IN	1338	befcef26	cfg	extended
G74966SW	4153	e80ee7b5	cfg	extended
G74975UG	2052	525fe94f	cfg	extended
G74976JY	588	202988f1	cfg	extended
G74981KB	5500	028e73ca	cfg	extended
G74983EE	2033	bb8b2627	cfg	extended
G74986SQ	4690	eb0555d8	cfg	extended
G74989BK	1072	b0246952	cfg	extended
G74989GW	2160	98c556a8	cfg	extended
G74990OY	1323	60e4fd44	cfg	extended
G74990QW	2449	be841f11	cfg	extended
G74992YO	1472	038fc9ff	cfg	extended
G75002AN	3818	badc2940	cfg	extended
G75009MQ	3814	36025e28	cfg	extended
G75011ER	1087	4691769c	cfg	extended
G75012ZP	909	aa1e4312	cfg	extended
G75013DQ	981	7bbbbfaa	cfg	extended
G75016JB	4936	05de56b7	cfg	extended
G75016TO	1549	ddf6992f	cfg	extended
G75017TA	2257	e220b00a	cfg	extended
G75019CB	1719	37d62e0e	cfg	extended
G75022UP	2139	60ec51d4	cfg	extended
G75023MF	6025	bb90fdd2	cfg	extended
G75029KP	4840	417024db	cfg	extended
G75030WH	3855	c1b24cb8	cfg	extended
G75031VE	1663	a7f42d48	cfg	extended
G75032PM	1195	0f30fc23	cfg	extended
G75036QF	4454	e9c067f1	cfg	extended
G75039HL	3980	146d2a94	cfg	extended
G75041IL	4302	160b1b76	cfg	extended
G75042KU	2815	d5d8ca61	cfg	extended
G75043SA	1128	0deeb459	cfg	extended
G75049FP	4610	2ff71cbb	cfg	extended
G75051CY	4159	7bcebb14	cfg	extended
G75052YA	4396	ccdcf9b7	cfg	extended
G75056PK	3492	0f001a22	cfg	extended
G75057NM	1785	ce991319	cfg	extended
G75066OS	5698	276e82eb	cfg	extended
G75067CP	2037	0c2f2a7a	cfg	extended
G75075HZ	4203	e12ebc8b	cfg	extended
G75079FY	3682	95ab7016	cfg	extended
G75081HV	2375	e97ce744	cfg	extended
G75082OS	4821	7feb9b18	cfg	extended
G75085US	1908	6210a9e4	cfg	extended
G75086OY	1600	48bbe608	cfg	extended
G75087EW	4877	a50efe4a	cfg	extended
G75088WI	1791	51b64051	cfg	extended
G75088YO	2500	123efce3	cfg	extended
G75090UL	3666	70791e66	cfg	extended
G75096PE	1105	cb1950f5	cfg	extended
G75097MF	4900	6aedd456	cfg	extended
G75097UM	3872	afc474b9	cfg	extended
G75099AE	2193	99cf7d35	cfg	extended
G75101HT	1707	90ff4e41	cfg	extended
G75107JX	3782	29f1d033	cfg	extended
G75113PZ	595	267a9ffb	cfg	extended
G75120WS	4826	1bdb640c	cfg	extended
G75121VU	1361	db8da992	cfg	extended
G75128XG	1105	685109e3	cfg	extended
G75129FO	3386	efb5033b	cfg	extended
G75139ML	3459	f088d9e6	cfg	extended
G75143LK	3999	c683904c	cfg	extended
G75151NJ	4087	655f210e	cfg	extended
G75153EW	1539	2201b911	cfg	extended
G75168BA	1340	6db3edb9	cfg	extended
G75171WW	2825	9008d88c	cfg	extended
G75178DV	2471	0d636eeb	cfg	extended
G75178ER	1797	0ec9dda6	cfg	extended
G75185NU	4430	39d4c28c	cfg	extended
G75187XY	1293	eb3fe281	cfg	extended
G75188JR	993	9c4f750a	cfg	extended
G75194TA	1284	6532dff2	cfg	extended
G75197HN	4077	bba99b4f	cfg	extended
G75200TT	3038	0d39c235	cfg	extended
G75206XT	776	8eb2eceb	cfg	extended
G75216TK	1223	1e5b8863	cfg	extended
G75217SA	3934	e7ea6fbf	cfg	extended
G75221WP	3898	f2c23d8a	cfg	extended
G75227MW	3388	62a42960	cfg	extended
G75235YS	3687	68958616	cfg	extended
G75236EF	5029	c5841c7d	cfg	extended
G75237SS	6137	b34bf16b	cfg	extended
G75242RZ	1271	6728dc9c	cfg	extended
G75242TK	1131	48e0192e	cfg	extended
G75245DX	1543	ef4b8ff9	cfg	extended
G75248WN	1159	306666db	cfg	extended
G75249KK	1413	40b171b7	cfg	extended
G75253BQ	1935	dadb6958	cfg	extended
G75253DY	2764	b00de949	cfg	extended
G75253GH	1379	649801d4	cfg	extended
G75253HW	1845	9c45ab48	cfg	extended
G75258NZ	4209	e05b3245	cfg	extended
G75264VM	866	99f276c4	cfg	extended
G75266MF	5767	8f361977	cfg	extended
G75269BP	3059	0b79e7ff	cfg	extended
G75277CR	1735	5d1c618d	cfg	extended
G75280ZD	4750	e5ef5d0e	cfg	extended
G75281WC	811	979fe678	cfg	extended
G75291AO	1017	6505b3e0	cfg	extended
G75303RX	3585	45b09d25	cfg	extended
G75304CY	1402	328a42a7	cfg	extended
G75306VL	1122	bbd2d623	cfg	extended
G75308SV	5960	5e70b654	cfg	extended
G75309AH	1654	60145edb	cfg	extended
G75310PZ	4078	646405ba	cfg	extended
G75311GD	2649	9d74338b	cfg	extended
G75312YG	1161	2b07f268	cfg	extended
G75314QO	6715	195b3e8d	cfg	extended
G75318VB	4541	b99b029e	cfg	extended
G75319OX	785	101e704a	cfg	extended
G75327CG	3343	164f35a8	cfg	extended
G75330XI	1489	d6839910	cfg	extended
G75333EX	3741	5e3fd62e	cfg	extended
G75337UB	3358	3e00f1e0	cfg	extended
G75338PT	676	4255dca0	cfg	extended
G75339KH	2162	6d142712	cfg	extended
G75339TN	2721	efb544bb	cfg	extended
G75345ZM	3573	6fc28d19	cfg	extended
G75346VK	666	353cf73f	cfg	extended
G75348SF	5398	5c6b7424	cfg	extended
G75355YV	3429	ec39b847	cfg	extended
G75359HS	2408	3e1f08f6	cfg	extended
G75367YS	3602	0d049c75	cfg	extended
G75368SG	1005	f0620ef1	cfg	extended
G75369XT	4896	177ea2aa	cfg	extended
G75372BZ	1601	8e2db510	cfg	extended
G75373PB	974	f084025a	cfg	extended
G75376YT	3696	58f38836	cfg	extended
G75380KK	786	cd11b72d	cfg	extended
G75381NI	3986	a013fdd5	cfg	extended
G75382RD	5380	f664353a	cfg	extended
G75384DE	1975	da15442a	cfg	extended
G75389LS	1957	62a542ce	cfg	extended
G75392IO	2481	21d96731	cfg	extended
G75395YP	2317	573a9bd6	cfg	extended
G75398ZA	6363	2efb0722	cfg	extended
G75407EJ	1398	deedfc89	cfg	extended
G75410AW	2852	dc3fa310	cfg	extended
G75411YK	1640	43ab9d04	cfg	extended
G75412QZ	4935	ba4c54d6	cfg	extended
G75412XG	2054	ba8fb15a	cfg	extended
G75415WF	2135	12a5dc13	cfg	extended
G75433IQ	3654	2f24dafe	cfg	extended
G75437VC	1138	77b770ff	cfg	extended
G75439BK	4195	17c4894b	cfg	extended
G75439ZY	2792	a5585e8b	cfg	extended
G75441FF	1329	b2cdcc81	cfg	extended
G75442EJ	591	067ca99a	cfg	extended
G75445NA	2471	e25a90e6	cfg	extended
G75447SI	1082	7d468358	cfg	extended
G75448JJ	3151	290d110e	cfg	extended
G75449PM	1702	5526832f	cfg	extended
G75453OG	3560	9a789e5d	cfg	extended
G75454NU	1926	57bd1e04	cfg	extended
G75461SV	1776	926e464e	cfg	extended
G75465YX	4371	d49aba77	cfg	extended
G75467WH	4745	f95775b7	cfg	extended
G75472JW	2834	bdb4f218	cfg	extended
G75472NY	5455	e3ee9970	cfg	extended
G75472OU	1098	f83b08ae	cfg	extended
G75473HW	2153	2f4b6fcb	cfg	extended
G75475RA	5965	c90e8b7b	cfg	extended
G75479GA	1218	92e8e709	cfg	extended
G75483SB	3236	d28b4980	cfg	extended
G75485SI	1266	8f6edb7d	cfg	extended
G75488YU	4502	85526fd3	cfg	extended
G75489FE	5891	d0e31bf8	cfg	extended
G75494EI	4890	fc460047	cfg	extended
G75494IK	1803	3eecca00	cfg	extended
G75496QY	1330	d4fd1058	cfg	extended
G75498FT	1996	4e488cca	cfg	extended
G75498KM	704	4fbd3a89	cfg	extended
G75498OJ	1815	595efee6	cfg	extended
G75501QM	3795	70572825	cfg	extended
G75502AR	1122	bbd2d623	cfg	extended
G75502NG	2577	5f11425e	cfg	extended
G75513WV	4644	449ef5df	cfg	extended
G75518WT	1521	7ece6b99	cfg	extended
G75520NV	5160	5db819b2	cfg	extended
G75523OL	4991	523289af	cfg	extended
G75528JJ	1563	86aa03d9	cfg	extended
G75529LE	1668	6822083e	cfg	extended
G75529OX	1324	93b0e08f	cfg	extended
G75529YY	1155	8a0db993	cfg	extended
G75541CW	2213	4ae267cd	cfg	extended
G75543TY	4540	7e68ef53	cfg	extended
G75544VU	4683	de9661a4	cfg	extended
G75545SZ	1079	b86c1a60	cfg	extended
G75546AX	6422	5a2f380f	cfg	extended
G75547TX	1839	02d6c9b8	cfg	extended
G75549NT	4747	0ccf8fd8	cfg	extended
G75549SI	2179	c9380e3e	cfg	extended
G75553PU	1147	ccf813a1	cfg	extended
G75557OK	4307	69ec2359	cfg	extended
G75557QL	1312	f62ef48d	cfg	extended
G75564FK	3481	ac623552	cfg	extended
G75565BZ	2291	bacd72d2	cfg	extended
G75566BJ	2095	ef3190c8	cfg	extended
G75568BH	1036	bbb15c26	cfg	extended
G75568XR	3870	6abde998	cfg	extended
G75571YN	2110	b71ad5bd	cfg	extended
G75583HY	6055	ccd9224f	cfg	extended
G75583KV	1902	5d26360f	cfg	extended
G75584CC	1566	ca5f80e0	cfg	extended
G75584LU	3103	a170324c	cfg	extended
G75584UI	5551	c09f54d6	cfg	extended
G75586OT	2136	eb4c6e8b	cfg	extended
G75592IR	879	694cb998	cfg	extended
G75592RR	4324	9b5966e0	cfg	extended
G75594VJ	3709	c819d37b	cfg	extended
G75594YZ	4375	dfb996b8	cfg	extended
G75595FQ	3744	c55795ee	cfg	extended
G75596MT	1551	5edd8545	cfg	extended
G75596XQ	1954	52ce2fd9	cfg	extended
G75597IN	2754	42d60ef3	cfg	extended
G75599HG	2664	2459961d	cfg	extended
G75601KW	2257	3a46161f	cfg	extended
G75601RG	4802	4dc56eb1	cfg	extended
G75602LX	2221	48a6f89e	cfg	extended
G75608GM	2690	5040982a	cfg	extended
G75609UX	707	116af841	cfg	extended
G75616TG	1385	a33c0fbb	cfg	extended
G75621XF	1393	227f6d02	cfg	extended
G75623HL	883	9fde0b29	cfg	extended
G75623KU	3829	1a4c6dea	cfg	extended
G75627UH	1956	dc1f9a4d	cfg	extended
G75630IP	2254	64f6ce1a	cfg	extended
G75632DB	3101	0b5c91cb	cfg	extended
G75637RB	2532	f0e6cb60	cfg	extended
G75641SG	1001	1e8431ce	cfg	extended
G75645LV	4693	c8c2a6d3	cfg	extended
G75647BO	3875	3c7cd0f3	cfg	extended
G75648IS	1711	4b3d4de1	cfg	extended
G75648NN	3271	38ad9fbc	cfg	extended
G75650VY	2288	753eb107	cfg	extended
G75655NW	6492	4f384a86	cfg	extended
G75656ZJ	2712	a7f5362d	cfg	extended
G75660AY	1383	68cfe246	cfg	extended
G75660JH	6342	921caa5e	cfg	extended
G75661XS	1902	5b13e10f	cfg	extended
G75664CM	4224	9df8abac	cfg	extended
G75664LA	3683	c74f5cb8	cfg	extended
G75666MQ	2319	974999c0	cfg	extended
G75666ST	1857	b4699d84	cfg	extended
G75671DO	6551	1f522ff8	cfg	extended
G75677VK	5764	9981b171	cfg	extended
G75687SF	2337	35956198	cfg	extended
G75692CR	1792	a7fd4ddd	cfg	extended
G75693CW	1580	296238bb	cfg	extended
G75697JJ	4307	01874673	cfg	extended
G75698JE	2705	5cb061c7	cfg	extended
G75699GA	2259	d6eae396	cfg	extended
G75701BM	5819	b0d5b2f4	cfg	extended
G75704ZB	5323	47380a09	cfg	extended
G75705TH	1327	e4788e1f	cfg	extended
G75707EC	5357	6176fca4	cfg	extended
G75709RV	2399	be953fc8	cfg	extended
G75710HI	2305	36a480b5	cfg	extended
G75710VK	2215	6b1d8912	cfg	extended
G75712YX	5634	cdcaea99	cfg	extended
G75714OL	6458	3ec73966	cfg	extended
G75717AV	1110	608b2eb3	cfg	extended
G75717XI	3138	736ee7d2	cfg	extended
G75726JQ	1544	5a45e3de	cfg	extended
G75727PF	2652	c6b6d235	cfg	extended
G75734VP	3741	5e3fd62e	cfg	extended
G75737EH	2308	9a6900d4	cfg	extended
G75748QZ	3885	25204b84	cfg	extended
G75749JP	1899	62b8ea96	cfg	extended
G75750DH	3587	3e61df13	cfg	extended
G75757LG	5249	39b41a95	cfg	extended
G75762RH	1482	7cf40ab9	cfg	extended
G75764FQ	4083	acea71b4	cfg	extended
G75764QI	1383	b6b408b9	cfg	extended
G75771NW	3379	32808a12	cfg	extended
G75772UG	4806	a211c0cf	cfg	extended
G75772UP	1816	ca048201	cfg	extended
G75774IN	4136	5b0ce3dd	cfg	extended
G75782KF	1393	494c3e0c	cfg	extended
G75783XI	1407	6d71d34b	cfg	extended
G75786FQ	2656	a8f0e823	cfg	extended
G75789AR	1499	8a24224f	cfg	extended
G75791QY	2556	523bdc15	cfg	extended
G75793XE	1362	ddcbdb48	cfg	extended
G75798PH	3458	4d38c619	cfg	extended
G75805WS	1397	afc15721	cfg	extended
G75809BS	1437	1aa7ba85	cfg	extended
G75811ON	4763	8061a881	cfg	extended
G75812MR	3074	d8ee6bbc	cfg	extended
G75814EP	2418	f07f53a6	cfg	extended
G75817RU	3750	d7b8452a	cfg	extended
G75819HM	3185	47070ea1	cfg	extended
G75820FG	1266	4f357fb2	cfg	extended
G75824WJ	6607	9e16807e	cfg	extended
G75825BE	1289	059897c9	cfg	extended
G75825ZR	5798	0564fc78	cfg	extended
G75827GG	7004	7732d8fc	cfg	extended
G75834EU	2470	3deee3e0	cfg	extended
G75837IM	1102	393510b0	cfg	extended
G75839LJ	4510	b4736209	cfg	extended
G75839SN	4455	5b42a8bb	cfg	extended
G75841HO	4486	5b4c2d6d	cfg	extended
G75842YX	1335	2c6d8eea	cfg	extended
G75847DX	4984	ba841b94	cfg	extended
G75847IY	1880	6b41992a	cfg	extended
G75850OP	3638	3b7e2459	cfg	extended
G75851IL	3597	6686e40d	cfg	extended
G75853FN	3880	06fa5bf6	cfg	extended
G75859QM	3522	5be571f7	cfg	extended
G75860QV	5548	ae212cc2	cfg	extended
G75865YY	1490	ed09cda7	cfg	extended
G75868SR	1768	a2738a6e	cfg	extended
G75872ER	2145	5c92d69a	cfg	extended
G75873HH	1310	e65d9058	cfg	extended
G75892XU	1160	35e8c395	cfg	extended
G75893SD	1321	be1ab80c	cfg	extended
G75896PD	1998	5ca1a037	cfg	extended
G75896QL	3441	9ffc9ea2	cfg	extended
G75902JL	5051	a027ed12	cfg	extended
G75903TQ	4377	c4f8b490	cfg	extended
G75905JY	2027	05dfa855	cfg	extended
G75906WU	3904	7ac7e764	cfg	extended
G75907MC	1681	1ca22e08	cfg	extended
G75924IA	1883	e7aa3e3b	cfg	extended
G75927AR	2795	45d813a4	cfg	extended
G75932ZJ	5318	db8cac28	cfg	extended
G75934AG	1419	23ca62b8	cfg	extended
G75935HW	4929	245d5b7c	cfg	extended
G75937HT	2584	c66f913d	cfg	extended
G75937YG	3986	d2710a57	cfg	extended
G75938YI	4468	232f477b	cfg	extended
G75947FL	994	50ecd146	cfg	extended
G75949RK	1258	1de4eab8	cfg	extended
G75959OB	1117	f6dcb174	cfg	extended
G75960US	1519	dd25109f	cfg	extended
G75962GU	3583	5de14a34	cfg	extended
G75963MI	4290	e074e66f	cfg	extended
G75972ZC	6348	ac833762	cfg	extended
G75975VG	4988	c83023fb	cfg	extended
G75976KH	3657	33284d2e	cfg	extended
G75977KH	5579	a83aa75b	cfg	extended
G75985RP	6277	1b4ba32c	cfg	extended
G75987IJ	5059	d7b8afe0	cfg	extended
G75993IV	2174	3571b4c1	cfg	extended
G75998XY	1354	46e00e60	cfg	extended
G75999PF	2744	2825a1fe	cfg	extended
G76001GO	919	8a507210	cfg	extended
G76001TH	5882	92da4615	cfg	extended
G76003QW	5564	969cee0e	cfg	extended
G76004QW	4252	515c5985	cfg	extended
G76012OT	2777	0e2e2c4c	cfg	extended
G76014WR	4512	57fbef09	cfg	extended
G76016IP	4677	3ce76131	cfg	extended
G76020SE	3657	71457584	cfg	extended
G76031FX	2410	ad617201	cfg	extended
G76035TT	3713	a64166d5	cfg	extended
G76036GS	1107	5527a0da	cfg	extended
G76037VI	3089	4f1ed839	cfg	extended
G76044NZ	1467	3ff5d989	cfg	extended
G76045XJ	1663	f45c84f8	cfg	extended
G76052RG	2465	45fb74ab	cfg	extended
G76054RA	2004	5b8d2bf1	cfg	extended
G76055XW	5699	6c3ef92b	cfg	extended
G76070JR	1069	0f74978a	cfg	extended
G76073CC	1473	e878034c	cfg	extended
G76073FF	5393	9564c3d1	cfg	extended
G76075NA	4397	deaed58c	cfg	extended
G76079RC	3708	3681badf	cfg	extended
G76080MS	1877	05712e23	cfg	extended
G76081JY	1066	fabbdb1a	cfg	extended
G76081OI	981	ef45d4f4	cfg	extended
G76082SD	4288	b7b1e6dd	cfg	extended
G76084UE	4698	e6e01b52	cfg	extended
G76084VW	2099	df5ccccf	cfg	extended
G76084WO	1088	3df6b987	cfg	extended
G76085KR	2310	d9d9af0d	cfg	extended
G76086AZ	1606	83ab6702	cfg	extended
G76087MP	3922	ece5746b	cfg	extended
G76090NO	1510	bda87105	cfg	extended
G76096CN	4374	34aa4899	cfg	extended
G76097GZ	1476	3910baa4	cfg	extended
