GlyTouCanAccession	PubMedID	Source	SourceID
G36123IU	1618644	GlyTouCan	G36123IU
G36123IU	16332389	GlyTouCan	G36123IU
G36123IU	16615117	GlyTouCan	G36123IU
G36123IU	16618943	GlyTouCan	G36123IU
G36123IU	16809438	GlyTouCan	G36123IU
G36123IU	1692349	GlyTouCan	G36123IU
G36123IU	1696162	GlyTouCan	G36123IU
G36123IU	16965854	GlyTouCan	G36123IU
G36123IU	1720922	GlyTouCan	G36123IU
G36123IU	1727929	GlyTouCan	G36123IU
G36123IU	17607374	GlyTouCan	G36123IU
G36123IU	17674202	GlyTouCan	G36123IU
G36123IU	17693575	GlyTouCan	G36123IU
G36123IU	17694322	GlyTouCan	G36123IU
G36123IU	17823742	GlyTouCan	G36123IU
G36123IU	17892882	GlyTouCan	G36123IU
G36123IU	1847560	GlyTouCan	G36123IU
G36123IU	1851822	GlyTouCan	G36123IU
G36123IU	18561742	GlyTouCan	G36123IU
G36123IU	18690650	GlyTouCan	G36123IU
G36123IU	19436292	GlyTouCan	G36123IU
G36123IU	19609959	GlyTouCan	G36123IU
G36123IU	19815850	GlyTouCan	G36123IU
G36123IU	1988363	GlyTouCan	G36123IU
G36123IU	2033371	UniCarbKB	6
G36123IU	2342728	GlyTouCan	G36123IU
G36123IU	2422108	GlyTouCan	G36123IU
G36123IU	2429933	GlyTouCan	G36123IU
G36123IU	2429934	GlyTouCan	G36123IU
G36123IU	2450649	GlyTouCan	G36123IU
G36123IU	2481651	GlyTouCan	G36123IU
G36123IU	2659167	GlyTouCan	G36123IU
G36123IU	2908846	GlyTouCan	G36123IU
G36123IU	2943741	UniCarbKB	6
G36123IU	2971663	UniCarbKB	6
G36123IU	3143700	GlyTouCan	G36123IU
G36123IU	3396010	GlyTouCan	G36123IU
G36123IU	3516392	GlyTouCan	G36123IU
G36123IU	3699929	GlyTouCan	G36123IU
G36123IU	3940648	GlyTouCan	G36123IU
G36123IU	6725284	UniCarbKB	6
G36123IU	7516636	GlyTouCan	G36123IU
G36123IU	7532228	GlyTouCan	G36123IU
G36123IU	7537175	GlyTouCan	G36123IU
G36123IU	7538976	GlyTouCan	G36123IU
G36123IU	7640454	GlyTouCan	G36123IU
G36123IU	7720892	GlyTouCan	G36123IU
G36123IU	7734303	GlyTouCan	G36123IU
G36123IU	7819038	GlyTouCan	G36123IU
G36123IU	7841802	GlyTouCan	G36123IU
G36123IU	7846011	GlyTouCan	G36123IU
G36123IU	7887817	GlyTouCan	G36123IU
G36123IU	7981088	GlyTouCan	G36123IU
G36123IU	7987817	GlyTouCan	G36123IU
G36123IU	7999432	GlyTouCan	G36123IU
G36123IU	8260233	GlyTouCan	G36123IU
G36123IU	8286201	GlyTouCan	G36123IU
G36123IU	8364861	GlyTouCan	G36123IU
G36123IU	8453646	GlyTouCan	G36123IU
G36123IU	8575847	GlyTouCan	G36123IU
G36123IU	8590544	GlyTouCan	G36123IU
G36123IU	8616877	GlyTouCan	G36123IU
G36123IU	8623771	GlyTouCan	G36123IU
G36123IU	8625173	GlyTouCan	G36123IU
G36123IU	8667623	GlyTouCan	G36123IU
G36123IU	8793500	GlyTouCan	G36123IU
G36123IU	8883420	GlyTouCan	G36123IU
G36123IU	8912871	GlyTouCan	G36123IU
G36123IU	9052758	GlyTouCan	G36123IU
G36123IU	9182286	GlyTouCan	G36123IU
G36123IU	9185702	GlyTouCan	G36123IU
G36123IU	9305871	GlyTouCan	G36123IU
G36123IU	9404700	GlyTouCan	G36123IU
G36123IU	9428379	GlyTouCan	G36123IU
G36123IU	9590134	GlyTouCan	G36123IU
G36123IU	9697259	GlyTouCan	G36123IU
G36123IU	9845419	GlyTouCan	G36123IU
G36123IU	9857245	GlyTouCan	G36123IU
G36131WL	18214858	UniCarbKB	7529
G36131WL	18214858	UniCarbKB	7802
G36131WL	19838169	UniCarbKB	7802
G36131WL	24884609	UniCarbKB	7802
G36131WL	25374123	UniCarbKB	7802
G36134VO	10207177	UniCarbKB	3295
G36134VO	7514386	UniCarbKB	3295
G36167NI	7525874	UniCarbKB	7649
G36191CD	10024660	UniCarbKB	1521
G36191CD	10029548	UniCarbKB	1521
G36191CD	10207177	UniCarbKB	1521
G36191CD	10704524	UniCarbKB	1521
G36191CD	10764840	UniCarbKB	1521
G36191CD	108268	UniCarbKB	1521
G36191CD	10929010	UniCarbKB	1521
G36191CD	11180632	UniCarbKB	1521
G36191CD	11676606	UniCarbKB	1521
G36191CD	11805077	UniCarbKB	1521
G36191CD	1374031	UniCarbKB	1521
G36191CD	1456441	UniCarbKB	1521
G36191CD	14693913	UniCarbKB	1521
G36191CD	1694115	UniCarbKB	1521
G36191CD	1820200	UniCarbKB	1521
G36191CD	1899031	UniCarbKB	1521
G36191CD	1991473	UniCarbKB	1521
G36191CD	2059624	UniCarbKB	1521
G36191CD	2065054	UniCarbKB	1521
G36191CD	2110822	UniCarbKB	1521
G36191CD	21609021	UniCarbKB	1521
G36191CD	2386787	UniCarbKB	1521
G36191CD	2550193	UniCarbKB	1521
G36191CD	25802287	UniCarbKB	1521
G36191CD	2592374	UniCarbKB	1521
G36191CD	2813359	UniCarbKB	1521
G36191CD	29671580	UniCarbKB	1521
G36191CD	3179269	UniCarbKB	1521
G36191CD	468798	UniCarbKB	1521
G36191CD	6192908	UniCarbKB	1521
G36191CD	6966283	UniCarbKB	1521
G36191CD	7107587	UniCarbKB	1521
G36191CD	7514386	UniCarbKB	1521
G36191CD	7620335	UniCarbKB	1521
G36191CD	7679920	UniCarbKB	1521
G36191CD	7686446	UniCarbKB	1521
G36191CD	7944531	UniCarbKB	1521
G36191CD	8026573	UniCarbKB	1521
G36191CD	8174273	UniCarbKB	1521
G36191CD	8202534	UniCarbKB	1521
G36191CD	8344278	UniCarbKB	1521
G36191CD	8390218	UniCarbKB	1521
G36191CD	8404899	UniCarbKB	1521
G36191CD	8460945	UniCarbKB	1521
G36191CD	8477709	UniCarbKB	1521
G36191CD	9449027	UniCarbKB	1521
G36221RT	10092871	UniCarbKB	3961
G36357CE	26791533	UniCarbKB	comp_HexNAc5Hex4dHex4NeuAc2NeuGc0Pent0S0P0KDN0HexA0
