GlyTouCan	MonosaccharideDB_ID
G33070IY	5
G33070IY	7
G33099BU	11
G33099BU	13
G33127ZT	Some monosaccharide(s) has no ID in monosaccharide DB
G33127ZT	2
G33127ZT	12
G33127ZT	13
G33129LQ	1
G33129LQ	166
G33150PJ	Some monosaccharide(s) has no ID in monosaccharide DB
G33150PJ	1
G33150PJ	2
G33150PJ	3
G33150PJ	5
G33150PJ	6
G33150PJ	7
G33177YW	Some monosaccharide(s) has no ID in monosaccharide DB
G33188UJ	Some monosaccharide(s) has no ID in monosaccharide DB
G33188UJ	3
G33188UJ	5
G33192XL	1
G33192XL	3
G33192XL	5
G33192XL	7
G33192XL	15
G33225NX	Some monosaccharide(s) has no ID in monosaccharide DB
G33225NX	1
G33225NX	2
G33225NX	3
G33225NX	5
G33225NX	6
G33241WC	1
G33241WC	2
G33241WC	3
G33241WC	5
G33241WC	6
G33241WC	7
G33244HE	1
G33244HE	2
G33244HE	3
G33244HE	5
G33244HE	26
G33269XL	Some monosaccharide(s) has no ID in monosaccharide DB
G33269XL	1
G33269XL	2
G33269XL	3
G33269XL	5
G33269XL	7
G33271XM	1
G33271XM	3
G33271XM	5
G33271XM	10
G33271XM	26
G33273UQ	Some monosaccharide(s) has no ID in monosaccharide DB
G33273UQ	1
G33273UQ	3
G33273UQ	5
G33273UQ	7
G33303XH	1
G33303XH	3
G33303XH	5
G33309GL	1
G33309GL	2
G33309GL	3
G33309GL	5
G33309GL	6
G33309GL	7
G33309GL	15
G33347WY	1
G33347WY	2
G33347WY	7
G33347WY	205
G33350UC	Some monosaccharide(s) has no ID in monosaccharide DB
G33350UC	1
G33350UC	2
G33350UC	6
G33350UC	14
G33364OS	Some monosaccharide(s) has no ID in monosaccharide DB
G33364OS	1
G33364OS	2
G33364OS	7
G33364OS	14
G33370EK	Some monosaccharide(s) has no ID in monosaccharide DB
G33370EK	1
G33370EK	2
G33370EK	3
G33370EK	5
G33370EK	7
G33373MR	2
G33373MR	7
G33373MR	14
G33373MR	16
G33419PP	1
G33419PP	2
G33419PP	3
G33419PP	7
G33427JX	Some monosaccharide(s) has no ID in monosaccharide DB
G33427JX	1
G33427JX	2
G33427JX	3
G33427JX	5
G33427JX	6
G33427JX	7
G33433QA	1
G33433QA	2
G33433QA	3
G33433QA	5
G33433QA	7
G33433QA	15
G33438CM	Some monosaccharide(s) has no ID in monosaccharide DB
G33438CM	1
G33438CM	2
G33438CM	3
G33438CM	5
G33438CM	6
G33439FJ	Some monosaccharide(s) has no ID in monosaccharide DB
G33439FJ	1
G33439FJ	2
G33439FJ	3
G33439FJ	5
G33439FJ	7
G33476GF	1
G33476GF	2
G33505DB	Some monosaccharide(s) has no ID in monosaccharide DB
G33505DB	1
G33505DB	3
G33505DB	5
G33522ME	Some monosaccharide(s) has no ID in monosaccharide DB
G33522ME	1
G33522ME	3
G33522ME	5
G33522ME	7
G33522ME	12
G33556WL	Some monosaccharide(s) has no ID in monosaccharide DB
G33556WL	1
G33556WL	3
G33556WL	5
G33569OU	Some monosaccharide(s) has no ID in monosaccharide DB
G33569OU	1
G33569OU	2
G33569OU	7
G33593EQ	Some monosaccharide(s) has no ID in monosaccharide DB
G33593EQ	1
G33593EQ	2
G33593EQ	6
G33593EQ	7
G33608TH	1
G33608TH	2
G33608TH	3
G33608TH	5
G33608TH	6
G33608TH	7
G33617JJ	Some monosaccharide(s) has no ID in monosaccharide DB
G33617JJ	1
G33617JJ	2
G33617JJ	3
G33617JJ	5
G33617JJ	6
G33620BP	1
G33620BP	2
G33620BP	3
G33620BP	5
G33620BP	6
G33620BP	15
G33633KK	Some monosaccharide(s) has no ID in monosaccharide DB
G33633KK	1
G33633KK	2
G33633KK	6
G33636XJ	Some monosaccharide(s) has no ID in monosaccharide DB
G33636XJ	1
G33636XJ	2
G33636XJ	3
G33636XJ	5
G33636XJ	7
G33653GT	Some monosaccharide(s) has no ID in monosaccharide DB
G33653GT	1
G33653GT	2
G33653GT	3
G33653GT	5
G33671BL	1
G33671BL	2
G33671BL	3
G33671BL	5
G33671BL	6
G33671BL	7
G33671BL	12
G33685ZQ	Some monosaccharide(s) has no ID in monosaccharide DB
G33685ZQ	1
G33685ZQ	2
G33685ZQ	3
G33685ZQ	5
G33685ZQ	6
G33685ZQ	7
G33734YD	1
G33734YD	2
G33734YD	3
G33734YD	5
G33734YD	7
G33737SV	Some monosaccharide(s) has no ID in monosaccharide DB
G33737SV	1
G33740YL	Some monosaccharide(s) has no ID in monosaccharide DB
G33740YL	1
G33740YL	2
G33740YL	6
G33740YL	7
G33740YL	14
G33741NT	Some monosaccharide(s) has no ID in monosaccharide DB
G33741NT	1
G33741NT	2
G33741NT	3
G33741NT	5
G33741NT	6
G33742YO	1
G33742YO	2
G33742YO	3
G33742YO	5
G33785ND	Some monosaccharide(s) has no ID in monosaccharide DB
G33785ND	1
G33785ND	2
G33785ND	3
G33785ND	5
G33785ND	7
G33802UM	1
G33802UM	2
G33802UM	3
G33802UM	5
G33806LP	Some monosaccharide(s) has no ID in monosaccharide DB
G33806LP	1
G33806LP	2
G33806LP	3
G33806LP	5
G33806LP	7
G33806LP	10
G33841EB	Some monosaccharide(s) has no ID in monosaccharide DB
G33841EB	1
G33841EB	2
G33841EB	3
G33841EB	5
G33841EB	6
G33842PB	Some monosaccharide(s) has no ID in monosaccharide DB
G33842PB	1
G33842PB	2
G33842PB	3
G33842PB	5
G33842PB	7
G33862NZ	1
G33862NZ	2
G33862NZ	3
G33862NZ	5
G33862NZ	7
G33866SM	1
G33866SM	2
G33866SM	18
G33874AV	1
G33874AV	2
G33874AV	7
G33874AV	10
G33874AV	205
G33876UV	1
G33876UV	3
G33876UV	5
G33876UV	6
G33876UV	12
G33892UJ	1
G33892UJ	2
G33892UJ	18
G33909XJ	1
G33909XJ	3
G33909XJ	5
G33909XJ	12
G33970VN	1
G33970VN	2
G33970VN	3
G33970VN	5
G33970VN	15
G33972SX	Some monosaccharide(s) has no ID in monosaccharide DB
G33972SX	1
G33972SX	2
G33972SX	3
G33972SX	5
G33981FE	Some monosaccharide(s) has no ID in monosaccharide DB
G33981FE	1
G33981FE	2
G33981FE	3
G33981FE	5
G33981FE	7
G33981FE	14
G34018EC	Some monosaccharide(s) has no ID in monosaccharide DB
G34018EC	1
G34018EC	2
G34018EC	3
G34018EC	5
G34018EC	6
G34022KC	1
G34022KC	2
G34022KC	7
G34059IB	1
G34059IB	3
G34059IB	5
G34216YN	1
G34216YN	2
G34216YN	7
G34216YN	10
G34216YN	205
G34220DL	1
G34220DL	3
G34220DL	5
G34234AZ	Some monosaccharide(s) has no ID in monosaccharide DB
G34234AZ	1
G34234AZ	7
G34252AT	Some monosaccharide(s) has no ID in monosaccharide DB
G34252AT	3
G34252AT	5
G34294BW	Some monosaccharide(s) has no ID in monosaccharide DB
G34294BW	1
G34294BW	2
G34294BW	7
G34306IB	Some monosaccharide(s) has no ID in monosaccharide DB
G34306IB	1
G34306IB	3
G34306IB	5
G34306IB	7
G34314SG	Some monosaccharide(s) has no ID in monosaccharide DB
G34314SG	1
G34314SG	3
G34314SG	5
G34330HT	1
G34330HT	2
G34330HT	3
G34330HT	5
G34330HT	6
G34330HT	15
G34330HT	166
G34351JL	Some monosaccharide(s) has no ID in monosaccharide DB
G34351JL	1
G34351JL	5
G34351JL	7
G34351JL	11
G34383AG	Some monosaccharide(s) has no ID in monosaccharide DB
G34383AG	1
G34383AG	3
G34383AG	5
G34383AG	7
G34383AG	12
G34435HX	Some monosaccharide(s) has no ID in monosaccharide DB
G34435HX	1
G34435HX	3
G34435HX	5
G34442SS	1
G34442SS	3
G34442SS	5
G34465ZP	1
G34465ZP	3
G34465ZP	5
G34465ZP	15
G34466DO	Some monosaccharide(s) has no ID in monosaccharide DB
G34466DO	13
G34467NW	1
G34467NW	5
G34467NW	16
G34467NW	26
G34491AS	Some monosaccharide(s) has no ID in monosaccharide DB
G34491AS	2
G34491AS	6
G34491AS	7
G34491AS	12
G34499SX	1
G34499SX	3
G34499SX	5
G34508UC	1
G34508UC	2
G34508UC	3
G34508UC	5
G34508UC	6
G34508UC	7
G34527RW	1
G34527RW	3
G34527RW	5
G34572TY	Some monosaccharide(s) has no ID in monosaccharide DB
G34572TY	1
G34572TY	3
G34572TY	5
G34582DB	1
G34582DB	2
G34582DB	3
G34582DB	5
G34582DB	6
G34585DT	Some monosaccharide(s) has no ID in monosaccharide DB
G34585DT	1
G34585DT	2
G34585DT	3
G34585DT	5
G34585DT	7
G34595KJ	Some monosaccharide(s) has no ID in monosaccharide DB
G34595KJ	1
G34595KJ	2
G34595KJ	3
G34595KJ	5
G34595KJ	7
G34612DX	Some monosaccharide(s) has no ID in monosaccharide DB
G34612DX	1
G34612DX	2
G34612DX	3
G34612DX	5
G34612DX	12
G34622QG	Some monosaccharide(s) has no ID in monosaccharide DB
G34622QG	1
G34622QG	2
G34622QG	3
G34622QG	5
G34622QG	7
G34626UE	1
G34626UE	2
G34626UE	3
G34626UE	5
G34626UE	6
G34626UE	15
G34705QH	Some monosaccharide(s) has no ID in monosaccharide DB
G34705QH	1
G34705QH	2
G34705QH	18
G34706DW	1
G34706DW	2
G34706DW	7
G34706DW	18
G34731QC	1
G34731QC	2
G34731QC	3
G34731QC	5
G34731QC	6
G34731QC	15
G34754UR	Some monosaccharide(s) has no ID in monosaccharide DB
G34754UR	1
G34754UR	2
G34754UR	3
G34754UR	5
G34754UR	6
G34797BZ	1
G34797BZ	2
G34797BZ	4
G34797BZ	6
G34815RA	1
G34815RA	3
G34815RA	5
G34815RA	6
G34815RA	12
G34815RA	15
G34838RM	1
G34838RM	3
G34838RM	5
G34838RM	7
G34838RM	12
G34853GU	1
G34853GU	2
G34853GU	6
G34863TS	Some monosaccharide(s) has no ID in monosaccharide DB
G34863TS	1
G34863TS	2
G34863TS	6
G34905OT	1
G34905OT	3
G34905OT	5
G34905OT	12
G34926IG	8
G34926IG	205
G34931KK	1
G34931KK	2
G34931KK	3
G34931KK	5
G34931KK	6
G34931KK	7
G34931KK	367
G34946TH	1
G34946TH	2
G34946TH	3
G34946TH	5
G34946TH	6
G34946TH	7
G34947FX	1
G34947FX	2
G34947FX	3
G34947FX	5
G34947FX	10
G34972BB	1
G34972BB	2
G34972BB	3
G34972BB	5
G34972BB	6
G34972BB	7
G34992DF	6
G34992DF	18
G34992DF	91
G35061TJ	Some monosaccharide(s) has no ID in monosaccharide DB
G35061TJ	1
G35061TJ	3
G35061TJ	5
G35061TJ	7
G35068DX	1
G35068DX	2
G35068DX	3
G35068DX	5
G35068DX	7
G35068DX	15
G35096EN	1
G35096EN	2
G35096EN	3
G35096EN	5
G35106OM	Some monosaccharide(s) has no ID in monosaccharide DB
G35106OM	1
G35106OM	2
G35106OM	7
G35110VT	Some monosaccharide(s) has no ID in monosaccharide DB
G35110VT	1
G35110VT	2
G35110VT	7
G35111CK	Some monosaccharide(s) has no ID in monosaccharide DB
G35111CK	1
G35111CK	2
G35111CK	3
G35111CK	5
G35111CK	6
G35111CK	7
G35139NO	1
G35139NO	2
G35139NO	3
G35139NO	5
G35139NO	7
G35139NO	15
G35150SV	Some monosaccharide(s) has no ID in monosaccharide DB
G35150SV	1
G35150SV	2
G35150SV	3
G35150SV	5
G35150SV	7
G35199BM	2
G35199BM	6
G35199BM	7
G35199BM	18
G35199BM	91
G35211AB	Some monosaccharide(s) has no ID in monosaccharide DB
G35211AB	1
G35211AB	2
G35211AB	3
G35211AB	5
G35234CM	Some monosaccharide(s) has no ID in monosaccharide DB
G35234CM	1
G35234CM	2
G35234CM	7
G35234CM	14
G35242IF	1
G35242IF	2
G35242IF	3
G35242IF	5
G35242IF	6
G35242IF	7
G35247EJ	Some monosaccharide(s) has no ID in monosaccharide DB
G35247EJ	1
G35247EJ	2
G35247EJ	3
G35247EJ	5
G35257SQ	1
G35257SQ	3
G35257SQ	5
G35257SQ	16
G35283JZ	Some monosaccharide(s) has no ID in monosaccharide DB
G35283JZ	1
G35283JZ	2
G35283JZ	3
G35283JZ	5
G35283JZ	6
G35312VR	1
G35312VR	2
G35312VR	7
G35312VR	14
G35312VR	18
G35350DS	2
G35350DS	4
G35350DS	7
G35350DS	10
G35350DS	12
G35362TE	1
G35362TE	2
G35362TE	4
G35362TE	6
G35382VN	1
G35382VN	2
G35382VN	3
G35382VN	5
G35402TO	Some monosaccharide(s) has no ID in monosaccharide DB
G35402TO	1
G35402TO	2
G35402TO	3
G35402TO	5
G35402TO	7
G35409SK	Some monosaccharide(s) has no ID in monosaccharide DB
G35409SK	1
G35409SK	2
G35409SK	7
G35429JB	Some monosaccharide(s) has no ID in monosaccharide DB
G35429JB	1
G35429JB	3
G35429JB	5
G35429JB	12
G35438GZ	Some monosaccharide(s) has no ID in monosaccharide DB
G35438GZ	1
G35438GZ	2
G35438GZ	3
G35438GZ	5
G35438GZ	6
G35438GZ	7
G35438GZ	12
G35442CG	1
G35442CG	3
G35442CG	5
G35442CG	15
G35446HX	1
G35446HX	7
G35455OM	1
G35455OM	2
G35455OM	3
G35455OM	5
G35455OM	7
G35455OM	10
G35482NV	1
G35482NV	2
G35482NV	3
G35482NV	5
G35482NV	7
G35482NV	15
G35484EX	Some monosaccharide(s) has no ID in monosaccharide DB
G35484EX	1
G35484EX	2
G35484EX	3
G35484EX	5
G35484EX	7
G35528EA	1
G35528EA	2
G35528EA	7
G35528EA	18
G35528XC	Some monosaccharide(s) has no ID in monosaccharide DB
G35528XC	1
G35528XC	3
G35528XC	5
G35528XC	7
G35565NM	1
G35565NM	2
G35565NM	3
G35565NM	5
G35565NM	6
G35565NM	7
G35599NO	1
G35599NO	2
G35599NO	3
G35599NO	5
G35599NO	6
G35599NO	7
G35609TJ	Some monosaccharide(s) has no ID in monosaccharide DB
G35619UY	1
G35619UY	3
G35619UY	5
G35675LO	Some monosaccharide(s) has no ID in monosaccharide DB
G35675LO	1
G35675LO	2
G35675LO	3
G35675LO	5
G35675LO	6
G35675LO	7
G35675LO	10
G35675LO	12
G35679QA	1
G35679QA	2
G35679QA	6
G35679QA	18
G35679TE	Some monosaccharide(s) has no ID in monosaccharide DB
G35679TE	1
G35679TE	2
G35679TE	3
G35679TE	5
G35679TE	7
G35687VS	Some monosaccharide(s) has no ID in monosaccharide DB
G35687VS	1
G35687VS	2
G35687VS	3
G35687VS	5
G35687VS	7
G35692YN	Some monosaccharide(s) has no ID in monosaccharide DB
G35692YN	1
G35692YN	2
G35692YN	3
G35692YN	5
G35692YN	7
G35708JV	1
G35708JV	2
G35708JV	3
G35708JV	5
G35708JV	6
G35708JV	15
G35718GY	2
G35718GY	7
G35718GY	18
G35722YG	Some monosaccharide(s) has no ID in monosaccharide DB
G35722YG	1
G35722YG	2
G35722YG	3
G35722YG	5
G35722YG	6
G35734AU	Some monosaccharide(s) has no ID in monosaccharide DB
G35734AU	1
G35734AU	2
G35734AU	3
G35734AU	5
G35734AU	6
G35747ZX	Some monosaccharide(s) has no ID in monosaccharide DB
G35747ZX	1
G35747ZX	2
G35747ZX	3
G35747ZX	5
G35747ZX	7
G35749GB	Some monosaccharide(s) has no ID in monosaccharide DB
G35749GB	3
G35749GB	5
G35769UV	1
G35769UV	3
G35769UV	5
G35787ED	1
G35787ED	3
G35787ED	5
G35791OW	Some monosaccharide(s) has no ID in monosaccharide DB
G35791OW	1
G35791OW	2
G35791OW	3
G35791OW	5
G35791OW	6
G35798GO	Some monosaccharide(s) has no ID in monosaccharide DB
G35798GO	1
G35798GO	2
G35798GO	3
G35798GO	5
G35798GO	6
G35798GO	7
G35808UX	Some monosaccharide(s) has no ID in monosaccharide DB
G35808UX	1
G35808UX	3
G35808UX	5
G35808UX	12
G35815VK	2
G35815VK	6
G35823EX	Some monosaccharide(s) has no ID in monosaccharide DB
G35823EX	1
G35823EX	3
G35823EX	4
G35823EX	5
G35827XH	1
G35827XH	2
G35827XH	4
G35827XH	7
G35837ET	Some monosaccharide(s) has no ID in monosaccharide DB
G35837ET	1
G35837ET	2
G35837ET	3
G35837ET	5
G35837ET	7
G35879BG	Some monosaccharide(s) has no ID in monosaccharide DB
G35879BG	1
G35879BG	2
G35879BG	6
G35888BV	1
G35888BV	2
G35888BV	3
G35888BV	5
G35888BV	6
G35888BV	7
G35888BV	367
G35952BG	Some monosaccharide(s) has no ID in monosaccharide DB
G35952BG	1
G35952BG	3
G35952BG	5
G35952BG	7
G35960LO	1
G35960LO	2
G35960LO	4
G35960LO	7
G35960LO	10
G36006TS	Some monosaccharide(s) has no ID in monosaccharide DB
G36006TS	1
G36006TS	3
G36006TS	5
G36006TS	7
G36020VB	Some monosaccharide(s) has no ID in monosaccharide DB
G36020VB	1
G36020VB	2
G36020VB	3
G36020VB	5
G36020VB	367
G36042WR	Some monosaccharide(s) has no ID in monosaccharide DB
G36042WR	1
G36042WR	2
G36042WR	3
G36042WR	5
G36042WR	6
G36042WR	7
G36042WR	12
G36046VV	Some monosaccharide(s) has no ID in monosaccharide DB
G36046VV	1
G36046VV	2
G36046VV	7
G36053YX	Some monosaccharide(s) has no ID in monosaccharide DB
G36053YX	1
G36053YX	2
G36053YX	3
G36053YX	5
G36058QA	Some monosaccharide(s) has no ID in monosaccharide DB
G36058QA	1
G36058QA	2
G36058QA	7
G36066DO	1
G36066DO	2
G36066DO	3
G36066DO	5
G36066DO	6
G36066DO	7
G36066DO	10
G36104EQ	Some monosaccharide(s) has no ID in monosaccharide DB
G36104EQ	1
G36104EQ	2
G36104EQ	3
G36104EQ	5
G36104EQ	6
G36108GD	1
G36108GD	2
G36108GD	3
G36108GD	5
G36108GD	7
G36118RA	Some monosaccharide(s) has no ID in monosaccharide DB
G36118RA	1
G36118RA	2
G36118RA	3
G36118RA	5
G36118RA	7
G36123IU	6
G36123IU	14
G36134VO	1
G36134VO	2
G36134VO	3
G36134VO	5
G36134VO	7
G36157OV	1
G36157OV	2
G36157OV	3
G36157OV	5
G36157OV	6
G36167NI	1
G36167NI	2
G36167NI	3
G36167NI	5
G36167NI	6
G36167NI	7
G36171JA	Some monosaccharide(s) has no ID in monosaccharide DB
G36171JA	1
G36171JA	2
G36171JA	3
G36171JA	5
G36171JA	6
G36171JA	7
G36171JA	12
G36176RV	1
G36176RV	2
G36176RV	3
G36176RV	5
G36176RV	7
G36176RV	367
G36191CD	1
G36191CD	2
G36191CD	3
G36191CD	5
G36195LV	Some monosaccharide(s) has no ID in monosaccharide DB
G36195LV	1
G36195LV	2
G36195LV	7
G36211GH	Some monosaccharide(s) has no ID in monosaccharide DB
G36211GH	1
G36211GH	2
G36211GH	3
G36211GH	5
G36211GH	7
G36221RT	1
G36221RT	2
G36221RT	3
G36221RT	5
G36221RT	7
G36221RT	12
G36223VW	1
G36223VW	2
G36223VW	3
G36223VW	5
G36223VW	6
G36223VW	7
G36225RM	Some monosaccharide(s) has no ID in monosaccharide DB
G36225RM	1
G36225RM	2
G36225RM	3
G36225RM	5
G36225RM	7
G36264SN	Some monosaccharide(s) has no ID in monosaccharide DB
G36264SN	1
G36264SN	2
G36264SN	7
G36264SN	14
G36268TW	1
G36268TW	2
G36268TW	3
G36268TW	5
G36268TW	6
G36292UY	Some monosaccharide(s) has no ID in monosaccharide DB
G36292UY	1
G36292UY	2
G36292UY	3
G36292UY	5
G36293DS	Some monosaccharide(s) has no ID in monosaccharide DB
G36293DS	1
G36293DS	2
G36293DS	3
G36293DS	5
G36293DS	7
G36303CE	1
G36303CE	2
G36303CE	3
G36303CE	5
G36303CE	6
G36303CE	7
G36303CE	15
G36306KM	Some monosaccharide(s) has no ID in monosaccharide DB
G36306KM	1
G36306KM	2
G36306KM	3
G36306KM	5
G36316RB	1
G36316RB	2
G36316RB	3
G36316RB	5
G36316RB	6
G36316RB	7
G36348OS	Some monosaccharide(s) has no ID in monosaccharide DB
G36348OS	1
G36348OS	2
G36348OS	3
G36348OS	5
G36348OS	6
G36359GN	1
G36359GN	2
G36359GN	6
G36359GN	14
G36362BK	Some monosaccharide(s) has no ID in monosaccharide DB
G36362BK	1
G36362BK	2
G36362BK	3
G36362BK	5
G36362BK	7
G36404TW	Some monosaccharide(s) has no ID in monosaccharide DB
G36404TW	1
G36404TW	2
G36404TW	7
G36405UK	3
G36405UK	5
G36405UK	15
G36437LH	Some monosaccharide(s) has no ID in monosaccharide DB
G36437LH	1
G36437LH	3
G36437LH	5
G36437LH	16
G36480VP	1
G36480VP	2
G36480VP	18
G36498HE	1
G36498HE	18
G36498HE	215
G36519NW	1
G36519NW	2
G36519NW	3
G36519NW	5
G36519NW	6
G36521AS	1
G36521AS	2
G36521AS	3
G36521AS	5
G36521AS	7
G36521SZ	Some monosaccharide(s) has no ID in monosaccharide DB
G36521SZ	1
G36521SZ	2
G36521SZ	3
G36521SZ	5
G36521SZ	6
G36523TZ	1
G36523TZ	2
G36523TZ	3
G36523TZ	5
G36523TZ	7
G36542BE	Some monosaccharide(s) has no ID in monosaccharide DB
G36542BE	1
G36542BE	2
G36542BE	3
G36542BE	5
G36581MF	1
G36581MF	2
G36581MF	3
G36581MF	5
G36581MF	7
G36581MF	14
G36581PT	1
G36581PT	3
G36581PT	5
G36608LK	Some monosaccharide(s) has no ID in monosaccharide DB
G36608LK	1
G36608LK	2
G36608LK	3
G36608LK	5
G36608LK	7
G36608LK	10
G36608LK	12
G36691KB	Some monosaccharide(s) has no ID in monosaccharide DB
G36691KB	2
G36691KB	7
G36691KB	10
G36691KB	12
G36691KB	14
G36693BM	Some monosaccharide(s) has no ID in monosaccharide DB
G36693BM	1
G36693BM	2
G36693BM	3
G36693BM	5
G36693BM	7
G36699PG	1
G36699PG	3
G36699PG	5
G36701GV	1
G36701GV	2
G36701GV	3
G36701GV	5
G36701GV	6
G36701GV	7
G36701GV	10
G36747XY	Some monosaccharide(s) has no ID in monosaccharide DB
G36747XY	1
G36747XY	2
G36747XY	3
G36747XY	5
G36747XY	6
G36747XY	7
G36749ZK	1
G36749ZK	3
G36749ZK	5
G36749ZK	7
G36749ZK	15
G36766ZC	Some monosaccharide(s) has no ID in monosaccharide DB
G36766ZC	1
G36766ZC	2
G36766ZC	3
G36766ZC	5
G36766ZC	6
G36787EI	1
G36787EI	2
G36787EI	3
G36787EI	5
G36787EI	7
G36824BJ	3
G36824BJ	5
G36824BJ	15
G36839GD	2
G36839GD	6
G36839GD	12
G36855WW	4
G36855WW	7
G36859SD	Some monosaccharide(s) has no ID in monosaccharide DB
G36859SD	1
G36859SD	2
G36859SD	3
G36859SD	5
G36881GV	Some monosaccharide(s) has no ID in monosaccharide DB
G36881GV	1
G36881GV	3
G36881GV	5
G36898CO	Some monosaccharide(s) has no ID in monosaccharide DB
G36898CO	1
G36898CO	3
G36898CO	5
G36898CO	12
G36909MR	Some monosaccharide(s) has no ID in monosaccharide DB
G36909MR	1
G36909MR	2
G36909MR	3
G36909MR	5
G36960FP	Some monosaccharide(s) has no ID in monosaccharide DB
G36960FP	1
G36960FP	2
G36960FP	3
G36960FP	5
G36960FP	7
G36960FP	16
G36966DH	Some monosaccharide(s) has no ID in monosaccharide DB
G36966DH	1
G36966DH	2
G36966DH	3
G36966DH	5
G36966DH	7
G36977EW	Some monosaccharide(s) has no ID in monosaccharide DB
G36977EW	1
G36977EW	2
G36977EW	3
G36977EW	5
G36977EW	7
G36977EW	12
G36983SB	Some monosaccharide(s) has no ID in monosaccharide DB
G36983SB	1
G36983SB	2
G36983SB	6
G36983SB	7
G37022BP	1
G37022BP	2
G37022BP	3
G37022BP	5
G37022BP	6
G37022BP	7
G37022BP	367
G37102FC	Some monosaccharide(s) has no ID in monosaccharide DB
G37102FC	3
G37102FC	5
G37126IL	Some monosaccharide(s) has no ID in monosaccharide DB
G37126IL	215
G37135JQ	1
G37135JQ	3
G37135JQ	5
G37162GZ	Some monosaccharide(s) has no ID in monosaccharide DB
G37162GZ	1
G37162GZ	3
G37162GZ	5
G37166HP	1
G37166HP	2
G37166HP	3
G37166HP	5
G37166HP	6
G37166HP	7
G37184KW	2
G37184KW	4
G37184KW	6
G37184KW	12
G37216UM	Some monosaccharide(s) has no ID in monosaccharide DB
G37216UM	1
G37216UM	3
G37216UM	5
G37260FV	Some monosaccharide(s) has no ID in monosaccharide DB
G37260FV	1
G37260FV	2
G37260FV	3
G37260FV	5
G37260FV	6
G37260FV	7
G37274WB	1
G37274WB	3
G37274WB	5
G37274WB	7
G37276TY	Some monosaccharide(s) has no ID in monosaccharide DB
G37276TY	1
G37276TY	3
G37276TY	5
G37276TY	12
G37296SI	1
G37296SI	3
G37296SI	5
G37296SI	15
G37304XT	Some monosaccharide(s) has no ID in monosaccharide DB
G37304XT	1
G37304XT	2
G37304XT	3
G37304XT	5
G37304XT	6
G37304XT	7
G37306TB	Some monosaccharide(s) has no ID in monosaccharide DB
G37306TB	1
G37306TB	2
G37306TB	3
G37306TB	5
G37306TB	6
G37306TB	7
G37320GX	1
G37320GX	2
G37320GX	3
G37320GX	5
G37320GX	6
G37320GX	7
G37425NA	Some monosaccharide(s) has no ID in monosaccharide DB
G37427PW	Some monosaccharide(s) has no ID in monosaccharide DB
G37427PW	1
G37427PW	3
G37427PW	5
G37442IW	Some monosaccharide(s) has no ID in monosaccharide DB
G37442IW	1
G37442IW	3
G37442IW	5
G37442IW	7
G37453ZD	Some monosaccharide(s) has no ID in monosaccharide DB
G37453ZD	1
G37453ZD	3
G37453ZD	5
G37476QB	1
G37476QB	3
G37476QB	5
G37476QB	7
G37476QB	12
G37481QP	Some monosaccharide(s) has no ID in monosaccharide DB
G37481QP	2
G37481QP	6
G37481QP	12
G37488LQ	Some monosaccharide(s) has no ID in monosaccharide DB
G37488LQ	1
G37488LQ	2
G37488LQ	3
G37488LQ	5
G37488LQ	6
G37488LQ	7
G37491LV	1
G37491LV	2
G37491LV	3
G37491LV	5
G37491LV	6
G37491LV	7
G37491LV	15
G37552GO	Some monosaccharide(s) has no ID in monosaccharide DB
G37552GO	1
G37552GO	2
G37552GO	3
G37552GO	5
G37552GO	12
G37562WX	1
G37562WX	2
G37562WX	3
G37562WX	5
G37562WX	7
G37562WX	15
G37581LU	1
G37581LU	2
G37581LU	3
G37581LU	5
G37581LU	6
G37581LU	16
G37584UP	Some monosaccharide(s) has no ID in monosaccharide DB
G37584UP	6
G37588BP	Some monosaccharide(s) has no ID in monosaccharide DB
G37588BP	1
G37588BP	2
G37588BP	3
G37588BP	5
G37588ZB	Some monosaccharide(s) has no ID in monosaccharide DB
G37588ZB	1
G37588ZB	3
G37588ZB	5
G37588ZB	7
G37591JC	Some monosaccharide(s) has no ID in monosaccharide DB
G37591JC	1
G37591JC	2
G37591JC	3
G37591JC	5
G37591JC	6
G37597FW	1
G37597FW	2
G37597FW	3
G37597FW	5
G37597FW	7
G37597VQ	Some monosaccharide(s) has no ID in monosaccharide DB
G37597VQ	1
G37597VQ	2
G37597VQ	7
G37601IJ	Some monosaccharide(s) has no ID in monosaccharide DB
G37601IJ	1
G37601IJ	2
G37601IJ	3
G37601IJ	5
G37619KE	Some monosaccharide(s) has no ID in monosaccharide DB
G37619KE	1
G37626XQ	1
G37626XQ	2
G37626XQ	3
G37626XQ	5
G37626XQ	6
G37626XQ	7
G37641EM	1
G37641EM	5
G37641EM	7
G37641EM	15
G37663DS	Some monosaccharide(s) has no ID in monosaccharide DB
G37745NY	Some monosaccharide(s) has no ID in monosaccharide DB
G37745NY	1
G37745NY	2
G37745NY	3
G37745NY	5
G37745NY	7
G37745NY	14
G37745TJ	1
G37745TJ	2
G37745TJ	7
G37779JP	1
G37779JP	2
G37779JP	7
G37779JP	14
G37805DA	Some monosaccharide(s) has no ID in monosaccharide DB
G37805DA	1
G37805DA	2
G37805DA	6
G37809PL	Some monosaccharide(s) has no ID in monosaccharide DB
G37809PL	1
G37809PL	3
G37809PL	5
