GlyTouCanAccession	CarbbankAccession
G36191CD	7713
G36191CD	7714
G36191CD	7715
G36191CD	7716
G36191CD	7717
G36191CD	7985
G36191CD	8742
G36195LV	1934
G36196GO	49277
G36206EY	16030
G36216PA	31156
G36218DJ	3841
G36245DC	40520
G36245DC	6353
G36264SN	13823
G36264SN	13974
G36264SN	14172
G36264SN	14224
G36264SN	14282
G36264SN	14305
G36264SN	14334
G36264SN	15296
G36264SN	16187
G36264SN	16260
G36264SN	16388
G36264SN	17398
G36264SN	2772
G36264SN	37385
G36264SN	46387
G36264SN	5007
G36264SN	9298
G36266PV	19169
G36266PV	33000
G36266PV	39307
G36266PV	46364
G36266PV	50937
G36274PH	27342
G36274PH	44665
G36303CE	8183
G36306KM	23830
G36309OQ	25564
G36323NV	29136
G36341AR	42634
G36350OR	24336
G36350OR	2617
G36350OR	29206
G36350OR	29241
G36350OR	30012
G36350OR	5220
G36350OR	751
G36350OR	752
G36359GN	695
G36362BK	14377
G36378FM	42761
G36378FM	8104
G36400GY	22640
G36400GY	35177
G36405UK	16530
G36405UK	8659
G36414FS	11395
G36414FS	12885
G36414FS	13034
G36414FS	14201
G36414FS	14202
G36414FS	16984
G36414FS	22985
G36426PE	7302
G36444IU	18598
G36476BA	1015
G36476BA	29477
G36476BA	31903
G36476BA	32693
G36476BA	33689
G36476BA	36145
G36476BA	44053
G36476BA	44826
G36476BA	46270
G36476BA	50225
G36476BA	50261
G36476BA	6898
G36480VP	11947
G36480VP	19910
G36480VP	24036
G36480VP	24576
G36480VP	29422
G36480VP	511
G36492NB	30999
G36498HE	342
G36515FF	45535
G36521AS	14724
G36523TZ	14698
G36523TZ	1980
G36523TZ	7993
G36547OT	1663
G36552LD	1410
G36588NK	1225
G36631BB	9345
G36631LH	19615
G36644JQ	4450
G36679CM	18993
G36679CM	2955
G36679CM	33665
G36679CM	3910
G36691KB	14228
G36691KB	14335
G36691KB	4997
G36699DD	44672
G36699PG	44743
G36727AR	42754
G36747XY	18399
G36749IQ	9009
G36749ZK	1415
G36749ZK	21823
G36749ZK	6363
G36750HI	36376
G36771CB	16929
G36781FI	15691
G36786CO	26712
G36793ZF	21791
G36802IG	7635
G36816DT	2892
G36824BJ	11448
G36835IG	24870
G36839GD	50278
G36845IZ	45554
G36848HA	27838
G36855EL	14493
G36855EL	14519
G36855EL	25622
G36855EL	5478
G36855EL	5711
G36855EL	5712
G36855EL	7486
G36855EL	9158
G36855WW	27497
G36855WW	27498
G36855WW	27760
G36855WW	27761
G36855WW	27795
G36855WW	27796
G36880NK	13805
G36881GV	14601
G36898CO	28371
G36909MR	7209
G36909XX	18084
G36909XX	19256
G36909XX	20920
G36909XX	21384
G36909XX	21688
G36909XX	24015
G36909XX	25122
G36909XX	25210
G36909XX	29378
G36909XX	29850
G36909XX	32642
G36909XX	32707
G36909XX	32984
G36909XX	39316
G36909XX	5803
G36909XX	6208
G36909XX	6209
G36909XX	6210
G36909XX	6212
G36909XX	6213
G36909XX	6214
G36909XX	6215
G36909XX	6216
G36977EW	25697
G36977EW	28603
G36977EW	47651
G36986PP	33666
G36993CQ	40613
G37003NB	40789
G37022BP	27283
G37025FG	10231
G37025FG	11754
G37025FG	11779
G37025FG	18078
G37025FG	18289
G37025FG	19162
G37025FG	21383
G37025FG	21687
G37025FG	23256
G37025FG	25153
G37025FG	33504
G37025FG	4453
G37025FG	44676
G37025FG	47875
G37025FG	6324
G37025FG	6327
G37030CJ	8517
G37037SY	36290
G37052HG	18280
G37052HG	19163
G37052HG	25142
G37052HG	33505
G37052HG	50366
G37052HG	6291
G37075VM	4888
G37075VM	967
G37093SO	29671
G37102FC	13851
G37102FC	1548
G37102FC	38466
G37102FC	4350
G37102FC	8663
G37102FC	9206
G37102FC	9791
G37106KN	28375
G37114HJ	29678
G37117TJ	10210
G37117TJ	10275
G37117TJ	10570
G37117TJ	17396
G37117TJ	25388
G37117TJ	26626
G37126IL	36586
G37126IL	36588
G37135JQ	1664
G37137WW	48440
G37140SO	9892
G37148OL	22743
G37166HP	8096
G37184KW	10498
G37184KW	10871
G37184KW	11740
G37184KW	1192
G37184KW	1193
G37184KW	12841
G37184KW	14381
G37184KW	14417
G37184KW	14437
G37184KW	14451
G37184KW	14497
G37184KW	14852
G37184KW	14910
G37184KW	15898
G37184KW	16080
G37184KW	17693
G37184KW	17989
G37184KW	18555
G37184KW	18651
G37184KW	18907
G37184KW	18958
G37184KW	19032
G37184KW	19035
G37184KW	19531
G37184KW	19547
G37184KW	20305
G37184KW	20345
G37184KW	20653
G37184KW	20660
G37184KW	20717
G37184KW	20991
G37184KW	21800
G37184KW	22055
G37184KW	22209
G37184KW	22216
G37184KW	22662
G37184KW	22727
G37184KW	23671
G37184KW	23848
G37184KW	23863
G37184KW	23883
G37184KW	24823
G37184KW	24828
G37184KW	24965
G37184KW	24990
G37184KW	25263
G37184KW	25285
G37184KW	25358
G37184KW	25412
G37184KW	25532
G37184KW	25590
G37184KW	25814
G37184KW	25880
G37184KW	25912
G37184KW	25927
G37184KW	25937
G37184KW	25950
G37184KW	25961
G37184KW	25988
G37184KW	26018
G37184KW	26029
G37184KW	26278
G37184KW	26341
G37184KW	26589
G37184KW	26621
G37184KW	26669
G37184KW	26743
G37184KW	26927
G37184KW	27247
G37184KW	27256
G37184KW	27331
G37184KW	27390
G37184KW	27478
G37184KW	27644
G37184KW	27675
G37184KW	27858
G37184KW	28326
G37184KW	28338
G37184KW	28526
G37184KW	28567
G37184KW	28947
G37184KW	29007
G37184KW	29151
G37184KW	29965
G37184KW	29990
G37184KW	30111
G37184KW	30316
G37184KW	30922
G37184KW	31631
G37184KW	32039
G37184KW	32406
G37184KW	32561
G37184KW	32588
G37184KW	32689
G37184KW	32699
G37184KW	32727
G37184KW	32749
G37184KW	32898
G37184KW	33191
G37184KW	33237
G37184KW	33252
G37184KW	33343
G37184KW	33632
G37184KW	33685
G37184KW	33779
G37184KW	33795
G37184KW	33902
G37184KW	33946
G37184KW	34106
G37184KW	34663
G37184KW	34667
G37184KW	34758
G37184KW	34817
G37184KW	34864
G37184KW	34926
G37184KW	35163
G37184KW	35271
G37184KW	35296
G37184KW	35312
G37184KW	35324
G37184KW	35330
G37184KW	35341
G37184KW	35356
G37184KW	35370
G37184KW	35390
G37184KW	35399
G37184KW	35415
G37184KW	35430
G37184KW	35436
G37184KW	35439
G37184KW	35445
G37184KW	35448
G37184KW	35452
G37184KW	35470
G37184KW	35479
G37184KW	35492
G37184KW	35497
G37184KW	35514
G37184KW	35517
G37184KW	35526
G37184KW	35534
G37184KW	35539
G37184KW	35562
G37184KW	35570
G37184KW	35578
G37184KW	35583
G37184KW	35600
G37184KW	35606
G37184KW	35623
G37184KW	35641
G37184KW	35662
G37184KW	35698
G37184KW	35706
G37184KW	3592
G37184KW	35932
G37184KW	36131
G37184KW	36151
G37184KW	36172
G37184KW	36393
G37184KW	36495
G37184KW	36578
G37184KW	36640
G37184KW	3681
G37184KW	36840
G37184KW	36870
G37184KW	36874
G37184KW	36892
G37184KW	36900
G37184KW	36970
G37184KW	37031
G37184KW	37225
G37184KW	37251
G37184KW	37274
G37184KW	37318
G37184KW	37346
G37184KW	37480
G37184KW	37548
G37184KW	37620
G37184KW	37646
G37184KW	38105
G37184KW	38119
G37184KW	38382
G37184KW	38627
G37184KW	39366
G37184KW	39392
G37184KW	39426
G37184KW	39785
G37184KW	40559
G37184KW	40737
G37184KW	40812
G37184KW	41105
G37184KW	41241
G37184KW	41529
G37184KW	41889
G37184KW	42049
G37184KW	42667
G37184KW	43346
G37184KW	43493
G37184KW	43612
G37184KW	43622
G37184KW	44049
G37184KW	44076
G37184KW	44181
G37184KW	44185
G37184KW	44194
G37184KW	44199
G37184KW	44205
G37184KW	44816
G37184KW	44833
G37184KW	44882
G37184KW	44954
G37184KW	45138
G37184KW	45147
G37184KW	45161
G37184KW	45250
G37184KW	45264
G37184KW	45353
G37184KW	45476
G37184KW	45483
G37184KW	45725
G37184KW	45746
G37184KW	45772
G37184KW	45853
G37184KW	46038
G37184KW	46204
G37184KW	46253
G37184KW	46269
G37184KW	46531
G37184KW	46535
G37184KW	46701
G37184KW	46925
G37184KW	46991
G37184KW	47013
G37184KW	47334
G37184KW	47432
G37184KW	47574
G37184KW	47669
G37184KW	47701
G37184KW	48177
G37184KW	48199
G37184KW	48213
G37184KW	48411
G37184KW	48427
G37184KW	48517
G37184KW	48542
G37184KW	48576
G37184KW	48618
G37184KW	48931
G37184KW	49454
G37184KW	49459
G37184KW	49478
G37184KW	49483
G37184KW	49495
G37184KW	49535
G37184KW	50184
G37184KW	50193
G37184KW	50217
G37184KW	50266
G37184KW	50703
G37184KW	50799
G37184KW	5187
G37184KW	6906
G37184KW	8149
G37184KW	8275
G37184KW	9157
G37184KW	9326
G37184KW	9830
G37184KW	9907
G37197CE	10886
G37210VL	1927
G37223OF	18663
G37223OF	32526
G37231JH	27380
G37234PE	1429
G37241GG	24095
G37246BZ	11023
G37246BZ	15394
G37246BZ	18168
G37246BZ	8937
G37246BZ	8968
G37279GB	13607
G37279GB	1413
G37279GB	1414
G37279GB	18041
G37279GB	20226
G37279GB	2048
G37279GB	2168
G37279GB	26547
G37279GB	26548
G37279GB	34126
G37279GB	43091
G37296SI	16146
G37296SI	8796
G37297IE	21785
G37318XK	2051
G37368TD	14397
G37414OC	44620
G37425NA	32362
G37487GB	20553
G37487GB	24936
G37487GB	2998
G37487GB	3001
G37487GB	31338
G37487GB	42627
G37487GB	46972
G37487GB	4972
G37487GB	9817
G37491LV	2940
G37491LV	32336
G37491LV	41970
G37491LV	41999
G37491LV	49224
G37492BZ	3781
G37492BZ	42763
G37492BZ	7994
G37492BZ	7995
G37508YX	9335
G37530LM	43978
G37532DX	33136
G37536PP	43939
G37562WX	2133
G37563FN	33111
G37584UP	40598
G37584UP	45739
G37588BP	11567
G37601IJ	40518
G37626KE	3789
G37626KE	5471
G37626KE	5473
G37626ZT	40550
G37638KH	12029
G37641EM	18728
G37663DS	29162
G37663DS	29923
G37663DS	31372
G37663DS	32054
G37663DS	32392
G37663DS	40927
G37663DS	41755
G37663DS	41828
G37663DS	41860
G37663DS	41937
G37663DS	41955
G37663DS	44724
G37663DS	45274
G37663DS	45317
G37663DS	45685
G37663DS	47609
G37663DS	49033
G37663DS	49090
G37663DS	49575
G37663DS	50288
G37689LY	29523
G37736TM	13056
G37736TM	24067
G37736TM	41350
G37736TM	45434
G37745TJ	35026
G37745TJ	49346
G37749YU	41421
G37749YU	48096
G37749YU	50666
G37752QT	19322
G37783EW	11742
G37805DA	15961
G37805DA	16066
G37805DA	16122
G37805DA	17872
G37805DA	18224
G37805DA	25488
G37805DA	31655
G37805DA	32073
G37805DA	32465
G37805DA	33023
G37805DA	38181
G37809PL	1592
G37818NW	24915
G37818NW	32324
G37830TX	1297
G37830TX	1298
G37830TX	14303
G37830TX	15545
G37830TX	15722
G37830TX	16328
G37830TX	17657
G37830TX	17845
G37830TX	18643
G37830TX	21099
G37830TX	21141
G37830TX	21318
G37830TX	22151
G37830TX	27549
G37830TX	33610
G37830TX	47763
G37830TX	47977
G37841NF	37285
G37841WI	26244
G37861OJ	32445
G37862DQ	3296
G37863IQ	8938
G37885IZ	50801
G37974GN	20513
G37974GN	33721
G37974GN	45339
G38002XF	6305
G38004VG	3140
G38015EF	33495
G38015EF	33497
G38022PE	13996
G38024UW	13213
G38037QN	46870
G38047QV	28856
G38047QV	6166
G38047QV	6167
G38047QV	6168
G38072IQ	1850
G38085YD	1812
G38085YD	7034
G38100FX	11751
G38100FX	6369
G38100FX	6371
G38100FX	7718
G38100FX	8903
G38113WG	7776
G38118WV	14178
G38157AO	25352
G38173XO	43404
G38188SP	10825
G38228VJ	19432
G38228VJ	24484
G38228VJ	32575
G38228VJ	50370
G38234JH	25627
G38249IZ	24947
G38271CW	1697
G38278VW	40538
G38285SE	24223
G38292IJ	11188
G38292IJ	12284
G38292IJ	13132
G38292IJ	15751
G38310GJ	12251
G38310GJ	14193
G38310GJ	14212
G38310GJ	15812
G38310GJ	15969
G38310GJ	20284
G38310GJ	21225
G38310GJ	21236
G38310GJ	21237
G38310GJ	21665
G38310GJ	22649
G38310GJ	23172
G38310GJ	25228
G38310GJ	27324
G38310GJ	27613
G38310GJ	27702
G38310GJ	28804
G38310GJ	29201
G38310GJ	29259
G38310GJ	29373
G38310GJ	31611
G38310GJ	32457
G38310GJ	33528
G38310GJ	3415
G38310GJ	34614
G38310GJ	36043
G38310GJ	38568
G38310GJ	38671
G38310GJ	4033
G38310GJ	4034
G38310GJ	40609
G38310GJ	40963
G38310GJ	41556
G38310GJ	42376
G38310GJ	44786
G38310GJ	45896
G38310GJ	46061
G38310GJ	46497
G38310GJ	46890
G38310GJ	48188
G38310GJ	49218
G38310GJ	49295
G38310GJ	49529
G38310GJ	50475
G38310GJ	50816
G38310GJ	5158
G38310GJ	5159
G38310GJ	6109
G38310GJ	7976
G38310GJ	8559
G38355LF	12268
G38362AS	14518
G38362AS	14887
G38362AS	16426
G38362AS	40386
G38362AS	5224
G38362AS	8304
G38373IO	45734
G38381RT	16206
G38398IX	8847
G38404PP	40520
G38404PP	6353
G38409FH	43272
G38409FH	47531
G38419CD	26540
G38424DN	41549
G38443ZC	17676
G38445HB	29429
G38453JX	12918
G38453JX	14116
G38453JX	14527
G38453JX	18608
G38453JX	18770
G38453JX	18801
G38453JX	20417
G38453JX	20592
G38453JX	20645
G38453JX	20980
G38453JX	23250
G38453JX	23825
G38453JX	25420
G38453JX	28235
G38453JX	2844
G38453JX	28842
G38453JX	33797
G38453JX	36027
G38453JX	37135
G38453JX	37705
G38453JX	40519
G38453JX	44700
G38453JX	4521
G38453JX	4522
G38453JX	46818
G38453JX	46819
G38453JX	50803
G38453JX	50805
G38453JX	6507
G38453JX	6510
G38453JX	6514
G38453JX	6515
G38453JX	6517
G38453JX	6521
G38453JX	6522
G38453JX	6525
G38453JX	6528
G38453JX	6534
G38453JX	6538
G38453JX	6540
G38453JX	6543
G38453JX	6546
G38453JX	6549
G38453JX	6551
G38453JX	6554
G38465NT	19971
G38470IM	28436
G38473PC	2031
G38478SQ	170
G38478SQ	34733
G38478SQ	34734
G38478SQ	35250
G38478SQ	37171
G38478SQ	42960
G38478SQ	42961
G38515AK	1309
G38515AK	1321
G38523ML	47127
G38531UB	49637
G38531UB	50714
G38552LX	34329
G38552LX	38562
G38557KR	44001
G38557KR	44013
G38569ZQ	24483
G38569ZQ	32574
G38569ZQ	50372
G38579XX	7309
G38607EV	25559
G38638WU	20621
G38638WU	23062
G38638WU	27344
G38638WU	44667
G38638WU	6085
G38638WU	6086
G38641HA	4419
G38641UG	30942
G38641UG	37436
G38641UG	42714
G38673OR	45367
G38676MG	18708
G38686NY	11957
G38695WE	11002
G38695WE	13822
G38695WE	16062
G38695WE	18234
G38695WE	21084
G38695WE	24106
G38695WE	29384
G38695WE	4055
G38695WE	8022
G38695WE	8365
G38695WE	9086
G38697HB	47085
G38753OV	7856
G38781LD	15427
G38807DH	45541
G38812YS	18334
G38812YS	19915
G38812YS	20488
G38812YS	24041
G38812YS	24588
G38812YS	2638
G38812YS	3719
G38812YS	3962
G38812YS	40922
G38812YS	6242
G38812YS	6243
G38812YS	6244
G38812YS	915
G38812YS	916
G38817ZQ	28383
G38835AV	30037
G38835AV	7787
G38838JQ	23763
G38838JQ	28923
G38838JQ	38690
G38838JQ	39648
G38883ZX	28227
G38884XS	29418
G38884XS	48290
G38898VO	31873
G38901GU	5446
G38909RH	20394
G38911GQ	7126
G38919CO	40547
G38921MU	12404
G38941QE	47083
G38955TH	3916
G38966ID	20511
G38999IM	1
G38999IM	15347
G38999IM	15348
G38999IM	15370
G38999IM	15388
G38999IM	15390
G38999IM	15408
G38999IM	15410
G38999IM	1763
G38999IM	26649
G38999IM	26998
G38999IM	27003
G38999IM	27832
G38999IM	28005
G38999IM	28641
G38999IM	28642
G38999IM	28658
G38999IM	28659
G38999IM	28690
G38999IM	28695
G38999IM	28696
G38999IM	28698
G38999IM	28770
G38999IM	28771
G38999IM	29002
G38999IM	29767
G38999IM	30652
G38999IM	32268
G38999IM	33276
G38999IM	33277
G38999IM	33400
G38999IM	33852
G38999IM	33984a
G38999IM	33984b
G38999IM	34303
G38999IM	34308
G38999IM	35268
G38999IM	37175
G38999IM	37560
G38999IM	38418
G38999IM	38419
G38999IM	38420
G38999IM	38421
G38999IM	38739
G38999IM	38781
G38999IM	38782
G38999IM	38787
G38999IM	38788
G38999IM	38793
G38999IM	38855
G38999IM	38862
G38999IM	38863
G38999IM	38864
G38999IM	38865
G38999IM	38866
G38999IM	38867
G38999IM	38868
G38999IM	38869
G38999IM	38870
G38999IM	38878
G38999IM	38898
G38999IM	38899
G38999IM	38900
G38999IM	38903
G38999IM	38938
G38999IM	39133
G38999IM	39137
G38999IM	39446
G38999IM	39580
G38999IM	39668
G38999IM	39948
G38999IM	39951
G38999IM	39955
G38999IM	39966
G38999IM	40002
G38999IM	40005
G38999IM	40068
G38999IM	40127
G38999IM	40153
G38999IM	40215
G38999IM	40360
G38999IM	40774
G38999IM	40894
G38999IM	40895
G38999IM	40896
G38999IM	40897
G38999IM	40900
G38999IM	40901
G38999IM	41228
G38999IM	41322
G38999IM	41324
G38999IM	42565
G38999IM	42567
G38999IM	43328
G38999IM	43411
G38999IM	43412
G38999IM	43632
G38999IM	43637
G38999IM	43691
G38999IM	44162
G38999IM	44165
G38999IM	44381
G38999IM	44553
G38999IM	44819
G38999IM	45388
G38999IM	45389
G38999IM	45390
G38999IM	45787
G38999IM	45788
G38999IM	45789
G38999IM	45790
G38999IM	45848
G38999IM	46103
G38999IM	46175
G38999IM	46673
G38999IM	47914
G38999IM	48257
G38999IM	48296
G38999IM	48729
G38999IM	48852
G38999IM	48853
G38999IM	48882
G38999IM	49185
G38999IM	49186
G38999IM	49187
G38999IM	49188
G38999IM	49479
G38999IM	49498
G38999IM	49777
G38999IM	49781
G38999IM	49782
G38999IM	49783
G38999IM	49784
G38999IM	49825
G38999IM	49837
G38999IM	49877
G38999IM	49880
G38999IM	49886
G38999IM	49905
G38999IM	49906
G38999IM	49907
G38999IM	49908
G38999IM	49909
G38999IM	49910
G38999IM	49924
G38999IM	49934
G38999IM	49935
G38999IM	49967
G38999IM	49971
G38999IM	50174
G38999IM	50523
G38999IM	50550
G38999IM	50551
G38999IM	50552
G38999IM	50553
G38999IM	50554
G38999IM	50557
G38999IM	50558
G38999IM	50559
G38999IM	50560
G38999IM	50561
G38999IM	50562
G38999IM	50563
G38999IM	50564
G38999IM	50565
G38999IM	50566
G38999IM	50568
G38999IM	50738
G38999IM	50782
G39023AU	10057
G39023AU	10755
G39023AU	13782
G39023AU	14313
G39023AU	14645
G39023AU	14781
G39023AU	14783
G39023AU	14791
G39023AU	14880
G39023AU	15305
G39023AU	15307
G39023AU	17269
G39023AU	19155
G39023AU	23575
G39023AU	2437
G39023AU	2438
G39023AU	2439
G39023AU	27638
G39023AU	28539
G39023AU	28575
G39023AU	28585
G39023AU	29469
G39023AU	30017
G39023AU	32565
G39023AU	32872
G39023AU	33526
G39023AU	33966
G39023AU	34673
G39023AU	34705
G39023AU	34787
G39023AU	34797
G39023AU	34845
G39023AU	34939
G39023AU	34977
G39023AU	34980
G39023AU	3539
G39023AU	35699
G39023AU	36251
G39023AU	367
G39023AU	36812
G39023AU	36881
G39023AU	36905
G39023AU	36918
G39023AU	36938
G39023AU	38307
G39023AU	38644
G39023AU	42684
G39023AU	42749
G39023AU	42787
G39023AU	42870
G39023AU	42931
G39023AU	43456
G39023AU	43742
G39023AU	43876
G39023AU	43945
G39023AU	44016
G39023AU	44218
G39023AU	44372
G39023AU	44892
G39023AU	45123
G39023AU	4539
G39023AU	45893
G39023AU	45956
G39023AU	46188
G39023AU	46198
G39023AU	46449
G39023AU	46558
G39023AU	46926
G39023AU	46927
G39023AU	47070
G39023AU	47456
G39023AU	47805
G39023AU	47857
G39023AU	48232
G39023AU	48382
G39023AU	49268
G39023AU	49347
G39023AU	49517
G39023AU	50461
G39023AU	50528
G39023AU	50529
G39023AU	6381
G39029JR	7734
G39035OI	8155
G39064VB	47000
G39072GL	21962
G39072GL	42455
G39074KN	10375
G39074KN	10395
G39074KN	14510
G39074KN	35880
G39074KN	37816
G39074KN	38495
G39074KN	47168
G39074KN	9220
G39130DL	288
G39130DL	5647
G39188CA	1057
G39188CA	1058
G39188CA	14552
G39188CA	25781
G39188CA	40443
G39188CA	7404
G39188CA	9154
G39205FI	21797
G39213VZ	12769
G39213VZ	1277
G39213VZ	12789
G39213VZ	14719
G39213VZ	26076
G39213VZ	29255
G39213VZ	29847
G39213VZ	30027
G39213VZ	31284
G39213VZ	33542
G39213VZ	34720
G39213VZ	34934
G39213VZ	35053
G39213VZ	35728
G39213VZ	38433
G39213VZ	38550
G39213VZ	43244
G39213VZ	4334
G39213VZ	43555
G39213VZ	44538
G39213VZ	45025
G39213VZ	4624
G39213VZ	46605
G39213VZ	5054
G39213VZ	6260
G39213VZ	7021
G39213VZ	7574
G39213VZ	7576
G39213VZ	7577
G39213VZ	7578
G39213VZ	7581
G39213VZ	7582
G39213VZ	8108
G39215PJ	19654
G39215PJ	25558
G39215PJ	25641
G39215PJ	29445
G39220EG	9249
G39225VJ	3568
G39233XT	38046
G39262WS	30502
G39262WS	40823
G39269SV	3460
G39272PO	8798
G39289DE	45517
G39294YF	46439
G39305NP	12054
G39322TD	18033
G39335SQ	14066
G39335SQ	20782
G39335SQ	24496
G39335SQ	27920
G39335SQ	29049
G39335SQ	29835
G39335SQ	33813
G39335SQ	38693
G39335SQ	49125
G39379ZG	28362
G39386LW	43196
G39395UZ	2933
G39401ES	22680
G39407WQ	8684
G39408YK	5110
G39415RV	41854
G39421JD	19099
G39421JD	20595
G39421JD	31153
G39421JD	33749
G39421JD	37138
G39421JD	37708
G39421JD	42856
G39421JD	6798
G39421JD	6799
G39421JD	6802
G39421JD	6805
G39421JD	6806
G39421JD	6807
G39421JD	7321
G39422JF	24577
G39422JF	43975
G39422JF	8222
G39432WE	16304
G39432WE	38552
G39432WE	42607
G39432WE	46488
G39452ZZ	22540
G39453SO	21414
G39453SO	30798
G39453SO	33093
G39453SO	33259
G39453SO	33884
G39453SO	35071
G39453SO	35113
G39453SO	35994
G39453SO	38486
G39453SO	38659
G39453SO	45464
G39453SO	46368
G39453SO	47638
G39453SO	47803
G39453SO	47823
G39453SO	5267
G39453SO	5617
G39453SO	6992
G39453SO	8314
G39465KG	7860
G39473HX	16429
G39484WM	10965
G39487ZR	19101
G39487ZR	25683
G39516UK	1402
G39523KI	43972
G39535TC	29076
G39544QG	17668
G39549VW	42760
G39567LQ	23819
G39567LQ	2997
G39567LQ	2999
G39567LQ	31339
G39567LQ	41815
G39567LQ	42626
G39567LQ	42628
G39567LQ	5152
G39567LQ	9818
G39571QG	11967
G39578OU	10711
G39578OU	11438
G39578OU	11522
G39611QP	4281
G39615UL	26327
G39615UL	32369
G39615UL	3761
G39615UL	4203
G39615UL	5750
G39623FZ	2841
G39623FZ	30891
G39625MY	49685
G39637GN	32604
G39666ZK	12002
G39675CC	13001
G39675CC	43447
G39675CC	5644
G39723JA	16660
G39723JA	32220
G39723VL	23534
G39723VL	47285
G39723VL	47286
G39738WL	7216
G39764AC	2902
G39807DF	40556
G39818NQ	16637
G39818NQ	23851
G39846BW	42606
G39850XF	20851
G39852CS	11964
G39852CS	20928
G39852CS	20933
G39852CS	31525
G39852CS	35892
G39852CS	5732
G39852JB	44024
G39861AN	8247
G39874GI	21009
G39884QV	12416
G39884QV	14862
G39884QV	20815
G39884QV	36494
G39884QV	40442
G39884QV	8369
G39884QV	8593
G39884QV	8882
G39884QV	9152
G39896WY	11175
G39896WY	4822
G39896WY	8356
G39896WY	8656
G39896WY	8674
G39896WY	8975
G39896WY	9246
G39896WY	9886
G39927BK	1338
G39927BK	24098
G39946YX	10241
G39946YX	12279
G39946YX	14927
G39946YX	15752
G39946YX	17926
G39946YX	26552
G39946YX	42280
G39946YX	8333
G39948WP	19418
G39957VJ	8188
G39969GA	18029
G39970RN	13084
G39970RN	13151
G39970RN	16756
G39970RN	16778
G39970RN	26759
G39970RN	343
G39970RN	4772
G39970RN	4773
G39970RN	48054
G39970RN	9486
G39970RN	9632
G39970RN	9867
G39970RN	9989
G39976KS	11826
G39992DR	20598
G39992DR	22699
G39992DR	2934
G39992DR	33070
G39992DR	37141
G39992DR	40540
G39992DR	42859
G39992DR	7204
G39992DR	7205
G39993XV	7268
G39995AR	1368
G39995KJ	11796
G39995KJ	14059
G39995KJ	14142
G39995KJ	14395
G39995KJ	15159
G39995KJ	15266
G39995KJ	15669
G39995KJ	16716
G39995KJ	17299
G39995KJ	17515
G39995KJ	17863
G39995KJ	18403
G39995KJ	19226
G39995KJ	20093
G39995KJ	20655
G39995KJ	22080
G39995KJ	22083
G39995KJ	22967
G39995KJ	24831
G39995KJ	24996
G39995KJ	25222
G39995KJ	25242
G39995KJ	26182
G39995KJ	28321
G39995KJ	29560
G39995KJ	32810
G39995KJ	34989
G39995KJ	34990
G39995KJ	35733
G39995KJ	35764
G39995KJ	360
G39995KJ	36284
G39995KJ	36295
G39995KJ	36755
G39995KJ	37463
G39995KJ	38100
G39995KJ	38178
G39995KJ	389
G39995KJ	40601
G39995KJ	43513
G39995KJ	44357
G39995KJ	44452
G39995KJ	49592
G39995KJ	8901
G39999PO	18706
G39999PO	19659
G39999PO	22964
G39999PO	29433
G39999PO	42902
G40000FH	28382
G40004EU	10076
G40004EU	16593
G40004EU	33167
G40004EU	40961
G40004EU	41625
G40004EU	41685
G40013GE	6305
G40027TO	2792
G40041RJ	31608
G40041RJ	42769
G40041RJ	42788
G40064GR	18580
G40065EM	28360
G40088CY	21786
G40125FW	20004
G40125FW	20047
G40141JP	10826
G40161ME	10744
G40161ME	10855
G40161ME	11633
G40161ME	13163
G40161ME	16807
G40161ME	18190
G40161ME	18211
G40161ME	18265
G40161ME	18404
G40161ME	21675
G40161ME	25147
G40161ME	47018
G40183QN	10499
G40183QN	11307
G40183QN	11790
G40183QN	12390
G40183QN	12842
G40183QN	13656
G40183QN	14053
G40183QN	14383
G40183QN	14419
G40183QN	14455
G40183QN	15896
G40183QN	16081
G40183QN	17694
G40183QN	17994
G40183QN	18556
G40183QN	18654
G40183QN	18659
G40183QN	18893
G40183QN	18908
G40183QN	18937
G40183QN	18954
G40183QN	20308
G40183QN	20350
G40183QN	20465
G40183QN	20725
G40183QN	20814
G40183QN	20993
G40183QN	21365
G40183QN	21457
G40183QN	21460
G40183QN	21714
G40183QN	21807
G40183QN	22054
G40183QN	22210
G40183QN	22214
G40183QN	22659
G40183QN	22724
G40183QN	23624
G40183QN	23843
G40183QN	23865
G40183QN	23886
G40183QN	24344
G40183QN	24824
G40183QN	24829
G40183QN	24966
G40183QN	24985
G40183QN	25136
G40183QN	25264
G40183QN	25287
G40183QN	25359
G40183QN	25533
G40183QN	25538
G40183QN	25577
G40183QN	25591
G40183QN	25763
G40183QN	25815
G40183QN	25917
G40183QN	25928
G40183QN	25944
G40183QN	25951
G40183QN	25962
G40183QN	25990
G40183QN	26008
G40183QN	26279
G40183QN	26591
G40183QN	26624
G40183QN	26672
G40183QN	26928
G40183QN	27252
G40183QN	27257
G40183QN	27330
G40183QN	27391
G40183QN	27479
G40183QN	27645
G40183QN	27676
G40183QN	28327
G40183QN	28527
G40183QN	28948
G40183QN	29008
