SID,REGID,CID
252287102,G24422JP,91854478
252287101,G22331SF,91854477
252287100,G19889ZI,91854476
252287099,G10275DK,91854475
252287098,G06676BQ,91854474
252287097,G06654RA,91854473
252287096,G04604GA,91854472
252287095,G01256TR,91850840
252287094,G04479ZT,90646633
252287093,G70902LO,91854471
252287092,G27669AF,91854470
252287091,G57453XN,91854469
252287090,G20420WT,5319249
252287089,G57431TS,91854468
252287088,G04149MH,91854467
252287087,G38473VA,91854466
252287086,G86784SP,70680335
252287085,G03595AX,91854465
252287084,G78603EO,91854464
252287083,G28965XY,91854463
252287082,G87397RY,91854462
252287081,G91227PM,71298382
252287080,G44202VY,91854461
252287079,G24696AR,91854460
252287078,G46304XY,91854459
252287077,G64499ZJ,91854458
252287076,G56961QY,91854457
252287075,G26115KV,91854456
252287074,G22418PV,91825708
252287073,G15170ZD,91854455
252287072,G99393DF,91854454
252287071,G50023BR,91854453
252287070,G47961DI,71297868
252287069,G48277OH,91854452
252287068,G60926LS,91854451
252287067,G58217PP,71297874
252287066,G88337TX,91854450
252287065,G00200HU,91853435
252287064,G79333MY,656944
252287063,G96864EE,91854449
252287062,G38697YW,91854448
252287061,G54597OC,91854447
252287060,G13657KC,91854446
252287059,G51896IF,91854445
252287058,G72729HN,91854444
252287057,G94047VH,91854443
252287056,G26255AN,91854442
252287055,G47354AW,91854441
252287054,G92347ZY,91854440
252287053,G90818DN,91854439
252287052,G31872XO,91854438
252287051,G92369JP,51351724
252287050,G75287GA,91854437
252287049,G60951XK,91854436
252287048,G24417RN,91854435
252287047,G97892JD,91854434
252287046,G92878XZ,91854433
252287045,G28575HT,91854432
252287044,G90476UJ,91854431
252287043,G17805QR,91854430
252287042,G36926YT,69617265
252287041,G50876QF,91854429
252287040,G35094YX,91854428
252287039,G31852OK,91854427
252287038,G65042HU,91854426
252287037,G25360NA,91854425
252287036,G89115WX,91854424
252287035,G06093DX,71297539
252287034,G00619DD,5288745
252287033,G24017VH,91854423
252287032,G10831FE,91854422
252287031,G36358CR,18652485
252287030,G21454AE,71297864
252287029,G54599TH,91854421
252287028,G86320XR,91854420
252287027,G13561HU,91854419
252287026,G88286PF,91854418
252287025,G10189EJ,91854417
252287024,G46165IF,91854416
252287023,G12111NA,91854415
252287022,G61095MM,70678710
252287021,G71938KI,91854414
252287020,G61411XJ,91854413
252287019,G80016QG,91854412
252287018,G08591PY,91854411
252287017,G36157OV,91854410
252287016,G14282RK,91854409
252287015,G49753XH,91854408
252287014,G45129XM,91854407
252287013,G06910AO,91854406
252287012,G75677IS,91854405
252287011,G72675TP,91854404
252287010,G94047LR,91854403
252287009,G84874EV,91854402
252287008,G73219OI,91854401
252287007,G11574PX,91854400
252287006,G15600VF,91854399
252287005,G59686NP,91854398
252287004,G06191GU,91854397
252287003,G03333ZM,91854396
252287002,G90509QW,91854395
252287001,G48172GL,91854394
252287000,G91575PV,91854393
252286999,G39344CL,91854392
252286998,G39577TL,91854391
252286997,G20959ZC,91854390
252286996,G56982NK,91854389
252286995,G25577BM,91854388
252286994,G68735RA,91854387
252286993,G39875GA,91854386
252286992,G36608LK,71297743
252286991,G78583GC,91854385
252286990,G81208RX,91854384
252286989,G04032UJ,91854383
252286988,G61809JE,91854382
252286987,G84907UH,91854381
252286986,G99805QG,91854380
252286985,G09085ZB,91854379
252286984,G58413BC,91854378
252286983,G89308VT,91854377
252286982,G24413UY,91854376
252286981,G10531XP,444139
252286980,G89447PM,91854375
252286979,G10436HW,91854374
252286978,G86851RC,91854373
252286977,G29247YS,91854372
252286976,G58793GF,71298218
252286975,G20176YB,71298122
252286974,G86427CN,91854371
252286973,G81912AC,91854370
252286972,G88537BJ,91854369
252286971,G04816AQ,91854368
252286970,G25481SL,6102790
252286969,G70048XZ,91854367
252286968,G65753MB,91854366
252286967,G31692TJ,91854365
252286966,G80267YQ,91854364
252286965,G27695ZG,91854363
252286964,G10554WE,91854362
252286963,G15398PM,56927984
252286962,G43343DM,91854361
252286961,G93538OQ,91854360
252286960,G16363CS,91854359
252286959,G12764SQ,91854358
252286958,G55422PQ,91854357
252286957,G75720YC,91854356
252286956,G78749MK,91854355
252286955,G02244ID,71298334
252286954,G83541HL,91854354
252286953,G65508SU,91854353
252286952,G95368AE,10450027
252286951,G02967TO,91854352
252286950,G74364JL,91854351
252286949,G72356VO,71297873
252286948,G93905VN,91854350
252286947,G20546OR,91854349
252286946,G45390PL,71297540
252286945,G23998WM,91854348
252286944,G21311YA,91854347
252286943,G61391SO,91854346
252286942,G95715VQ,91854345
252286941,G02816CI,21627868
252286940,G62055FW,91854344
252286939,G66349SZ,91854343
252286938,G42555KH,91854342
252286937,G22069PS,71298156
252286936,G71432VX,91854341
252286935,G23598DU,91854340
252286934,G09061EI,91854339
252286933,G34683KF,91854338
252286932,G77927AQ,91854337
252286931,G15236KV,91854336
252286930,G74147OD,91854335
252286929,G60464QW,69726829
252286928,G39340CD,71297910
252286927,G85513UP,91854334
252286926,G94950HB,23643513
252286925,G13902SG,11425306
252286924,G39203UC,91854333
252286923,G17441VE,440235
252286922,G48258CR,91854332
252286921,G52018GM,91854331
252286920,G07397MN,70680317
252286919,G17228YV,91854330
252286918,G04330DG,91854329
252286917,G01332EU,91854328
252286916,G40605GW,91854327
252286915,G75185NU,91854326
252286914,G37184KW,45266846
252286913,G34337SC,91854325
252286912,G17921ID,71298128
252286911,G47376NN,91854324
252286910,G78721XB,91854323
252286909,G52015CE,91854322
252286908,G05796CH,91854321
252286907,G73468DJ,91854320
252286906,G71561JP,91854319
252286905,G05678RU,91854318
252286904,G48595FA,91854317
252286903,G42558MY,91854316
252286902,G46054OA,91854315
252286901,G71580WG,91854314
252286900,G11402QP,91854313
252286899,G10627KR,71297702
252286898,G35676OK,70678628
252286897,G33909XJ,91854312
252286896,G86480QA,91854311
252286895,G46118PW,91854310
252286894,G84057FV,91854309
252286893,G17481VC,91854308
252286892,G93909NH,71298163
252286891,G43068XZ,91854307
252286890,G94974RN,91854306
252286889,G47881FU,91854305
252286888,G00793IQ,11013485
252286887,G61845YZ,91854304
252286886,G28868PL,91854303
252286885,G20170YB,91854302
252286884,G73335RX,5289596
252286883,G19745JA,91854301
252286882,G87860OU,71298181
252286881,G57685YG,91854300
252286880,G10001HV,91854299
252286879,G44071SV,91854298
252286878,G33997GL,91854297
252286877,G50685MJ,71298374
252286876,G78519JI,91854296
252286875,G29729DB,91854295
252286874,G00058MO,25062237
252286873,G70880CL,36688093
252286872,G54626GN,71297324
252286871,G34232WB,25061696
252286870,G79733VJ,91854294
252286869,G30590EC,91854293
252286868,G56140AE,91854292
252286867,G71146BJ,91854291
252286866,G95101QA,91854290
252286865,G09126MW,53971868
252286864,G82267KG,91854289
252286863,G15948XY,91854288
252286862,G77428YW,5460672
252286861,G89924ML,91854287
252286860,G52598HK,91854286
252286859,G42008QK,91854285
252286858,G02239FM,91854284
252286857,G66964CR,91854283
252286856,G84428BJ,91854282
252286855,G92786VA,91854281
252286854,G94831OY,91854280
252286853,G41937ED,91854279
252286852,G71885AB,5288772
252286851,G22100VJ,91854278
252286850,G09454DI,91854277
252286849,G36774NW,91854276
252286848,G69512RX,91854275
252286847,G35652QW,91854274
252286846,G40707SF,91854273
252286845,G47042IW,444689
252286844,G06450IU,136666007
252286843,G74624IL,91854271
252286842,G59360UC,74539953
252286841,G20953SW,91854270
252286840,G47693VO,91854269
252286839,G60073LZ,91854268
252286838,G88489FG,91854267
252286837,G75090TD,91854266
252286836,G31806MI,91854265
252286835,G62221RF,91854264
252286834,G55951TW,44558885
252286833,G91968NX,91854263
252286832,G33924ZY,91854262
252286831,G13985TC,91854261
252286830,G37893YB,11008085
252286829,G93193OD,91854260
252286828,G25726HS,91854259
252286827,G10686ZC,91854258
252286826,G88902TO,91854257
252286825,G90055DZ,91854256
252286824,G05900KF,439999
252286823,G29634YL,91854255
252286822,G25457IZ,91854254
252286821,G34465ZP,91854253
252286820,G80310MS,91854252
252286819,G46560SM,91854251
252286818,G18409OI,91854250
252286817,G99050CY,91854249
252286816,G31457FJ,71297246
252286815,G09845DR,91854248
252286814,G57429WW,91854247
252286813,G61026VV,91854246
252286812,G79068EE,91854245
252286811,G13289BT,91854244
252286810,G58590MR,71298269
252286809,G09562VP,70678644
252286808,G21566JB,91854243
252286807,G65386HF,91854242
252286806,G13890JV,71298275
252286805,G91403RU,91854241
252286804,G62618OY,91854240
252286803,G88242BL,71297687
252286802,G75772UP,91854239
252286801,G52572YV,91854238
252286800,G29920TS,91854237
252286799,G25406CB,13845702
252286798,G84778XH,91854236
252286797,G66918NR,91854235
252286796,G39279LM,91854234
252286795,G31716EV,91854233
252286794,G81356NS,91854232
252286793,G59271KJ,91854231
252286792,G27780SA,91854230
252286791,G73300TO,91854229
252286790,G80091RB,91854228
252286789,G95306YW,91854227
252286788,G55808AL,91854226
252286787,G62155HW,91854225
252286786,G30309UU,56927742
252286785,G47067CC,91854224
252286784,G70736PI,71298024
252286783,G35911GQ,136666006
252286782,G23295TF,91854222
252286781,G22127KX,91854221
252286780,G43040IL,91854220
252286779,G84779QI,91854219
252286778,G67326LW,91854218
252286777,G78350CS,91854217
252286776,G01633HX,91854216
252286775,G83682XI,91854215
252286774,G81697WS,70678868
252286773,G94058TU,91854214
252286772,G76694BG,91854213
252286771,G11508WW,91854212
252286770,G72604FJ,91854211
252286769,G34219XL,71298079
252286768,G15571KX,91854210
252286767,G66652DO,136666005
252286766,G55867TY,91854208
252286765,G06783AN,91854207
252286764,G54919OF,91854206
252286763,G82306EN,91854205
252286762,G46627SA,91854204
252286761,G79084MU,71297950
252286760,G80781VX,91854203
252286759,G61418DU,440552
252286758,G57283HH,91854202
252286757,G33696UB,71298116
252286756,G29447EH,21120523
252286755,G13058JI,70678954
252286754,G77622HY,91854201
252286753,G58236FD,71297654
252286752,G10023VT,91854200
252286751,G26215AL,91854199
252286750,G40288LJ,91854198
252286749,G36596BK,91854197
252286748,G59877ZI,91854196
252286747,G69616MR,91854195
252286746,G91842UX,91854194
252286745,G84492DG,91854193
252286744,G74685FZ,91854192
252286743,G00255RE,91854191
252286742,G14014EQ,71298212
252286741,G69003UC,91854190
252286740,G79026TV,91854189
252286739,G09023OT,91854188
252286738,G87002XQ,91854187
252286737,G76244OS,91854186
252286736,G60371GE,53664882
252286735,G10149FE,91854185
252286734,G80767JE,91854184
252286733,G24986ST,91854183
252286732,G10521CV,91854182
252286731,G87433DT,91854181
252286730,G69658QM,91854180
252286729,G22754FQ,91854179
252286728,G44375OH,91854178
252286727,G22754BZ,91854177
252286726,G86246ET,91854176
252286725,G16976BN,71297721
252286724,G14127XU,91854175
252286723,G88948CY,91854174
252286722,G93816OI,91854173
252286721,G24875YE,91854172
252286720,G53947AD,91854171
252286719,G28327SH,91854170
252286718,G42909GK,91854169
252286717,G71414OZ,12182421
252286716,G59485BQ,91854168
252286715,G88784UI,91854167
252286714,G20684CT,91854166
252286713,G01708UF,91854165
252286712,G78320SC,91854164
252286711,G11278YL,91854163
252286710,G54675PB,91854162
252286709,G66153KK,91854161
252286708,G75671DO,91854160
252286707,G80063MM,91854159
252286706,G82286CI,91854158
252286705,G02111QR,91854157
252286704,G27992OK,91854156
252286703,G44329YA,91854155
252286702,G94547KR,91854154
252286701,G96445EY,91854153
252286700,G03889QT,91854152
252286699,G71094TJ,71298050
252286698,G06431HH,46936396
252286697,G20732HF,91854151
252286696,G52388RL,91854150
252286695,G62827PB,91854149
252286694,G49995LQ,91854148
252286693,G96839GV,91854147
252286692,G66037WR,91854146
252286691,G29288DT,91854145
252286690,G67660JB,91854144
252286689,G95502EZ,91854143
252286688,G92279TD,91854142
252286687,G27222LX,91854141
252286686,G82228XR,91854140
252286685,G37976XF,91854139
252286684,G93400AK,91854138
252286683,G39716GO,71297275
252286682,G78936MO,91854137
252286681,G42584LN,91854136
252286680,G06432WK,91854135
252286679,G37688CH,91854134
252286678,G41561OT,91854133
252286677,G92278VP,71297656
252286676,G49225WK,71297695
252286675,G45531VK,91854132
252286674,G73965KL,91854131
252286673,G73730QU,91854130
252286672,G27638KJ,91854129
252286671,G47265HI,91854128
252286670,G15141GJ,91854127
252286669,G99108NC,91854126
252286668,G65467NS,91854125
252286667,G40222HN,14605618
252286666,G64870DN,91854124
252286665,G99688KF,91854123
252286664,G08714YQ,91854122
252286663,G27046QR,91854121
252286662,G26478JK,439678
252286661,G30762QR,91854120
252286660,G01370HH,91854119
252286659,G68233WJ,91854118
252286658,G09777TW,60196241
252286657,G90965BZ,91854117
252286656,G85511VL,91854116
252286655,G81252MZ,71297260
252286654,G78011OA,71298422
252286653,G76325TN,91854115
252286652,G74753WA,91854114
252286651,G74660KQ,91854113
252286650,G67349VI,91854112
252286649,G65578GP,91854111
252286648,G56268BR,91854110
252286647,G52762YB,91854109
252286646,G49993RR,91854108
252286645,G43449ON,71298435
252286644,G40790IY,91854107
252286643,G34286LN,91854106
252286642,G31857IM,91854105
252286641,G30651QG,71298481
252286640,G27739CU,91854104
252286639,G24987DS,91854103
252286638,G22953CD,91854102
252286637,G18950NM,91854101
252286636,G18670GH,91854100
252286635,G17140YY,91826583
252286634,G15450ZD,91854099
252286633,G14018AL,91854098
252286632,G12438YM,91854097
252286631,G11035GA,91854096
252286630,G10667NH,91854095
252286629,G09807KZ,91854094
252286628,G04910RR,91854093
252286627,G00673KJ,91854092
252286626,G93985ZS,91854091
252286625,G88461FF,91854090
252286624,G86053IC,71297915
252286623,G85774XI,91854089
252286622,G71006LP,91854088
252286621,G67610IY,91854087
252286620,G60875XB,91854086
252286619,G59725VP,91854085
252286618,G57522MT,91854084
252286617,G53755VF,91854083
252286616,G42672MA,91854082
252286615,G36878BL,91854081
252286614,G33244HE,91854080
252286613,G31689WF,91854079
252286612,G30960DI,91854078
252286611,G20034RK,71297924
252286610,G17063ZC,91854077
252286609,G16408YN,91854076
252286608,G09782JM,91854075
252286607,G05390PH,91854074
252286606,G00504PZ,91854073
252286605,G99372JL,91854072
252286604,G94423ZE,91854071
252286603,G95036CM,91854070
252286602,G93160RG,91854069
252286601,G92805XC,5288963
252286600,G92175CL,45266894
252286599,G85366AQ,71298251
252286598,G82748UB,91854068
252286597,G79167QY,91854067
252286596,G75461VB,53262362
252286595,G75265AZ,91854066
252286594,G74782FR,91854065
252286593,G72748AQ,91854064
252286592,G69610LB,91854063
252286591,G65432MI,91854062
252286590,G60275FD,91854061
252286589,G58452XH,91854060
252286588,G56703WU,71296169
252286587,G52845RN,91854059
252286586,G52786RM,91854058
252286585,G50116PC,91854057
252286584,G48032QH,91854056
252286583,G47457DK,91854055
252286582,G47355GG,91854054
252286581,G46092PS,91854053
252286580,G35592XL,91854052
252286579,G27814UJ,91854051
252286578,G25019XZ,91854050
252286577,G24504JY,91854049
252286576,G22689CV,91854048
252286575,G20828MB,91854047
252286574,G18130ZO,14017115
252286573,G12576KZ,91854046
252286572,G11460AB,91854045
252286571,G11346TZ,91854044
252286570,G11182SS,91854043
252286569,G09586PQ,91854042
252286568,G08911YX,91854041
252286567,G06786CI,91854040
252286566,G06169WK,91854039
252286565,G02567HW,91854038
252286564,G98699SF,91854037
252286563,G97728OX,91854036
252286562,G96598ID,91854035
252286561,G62763GO,44560080
252286560,G63677TI,91854034
252286559,G27263RW,91854033
252286558,G06206UV,91854032
252286557,G10445AY,91854031
252286556,G62807LP,91854030
252286555,G74154RA,91854029
252286554,G61074ON,91854028
252286553,G28998FZ,91854027
252286552,G44700CI,91854026
252286551,G16142UJ,91854025
252286550,G61420QM,91854024
252286549,G38905GU,91854023
252286548,G10444RV,91854022
252286547,G17119LW,91854021
252286546,G15388DM,91854020
252286545,G51197ZR,91854019
252286544,G74293NX,70698367
252286543,G25708EF,23585885
252286542,G13641BC,12303783
252286541,G23914JN,91854018
252286540,G22499EN,91854017
252286539,G66932MV,71297849
252286538,G23935WM,91854016
252286537,G34031ES,91854015
252286536,G36204EC,91854014
252286535,G26757KI,91854013
252286534,G58198HJ,91854012
252286533,G88227HW,91854011
252286532,G67878YZ,91854010
252286531,G04874PW,91854009
252286530,G65335IP,91854008
252286529,G54561II,71298295
252286528,G20924UR,91854007
252286527,G24952AH,91854006
252286526,G50033AO,91854005
252286525,G29484KH,91854004
252286524,G21507RO,91854003
252286523,G24951OO,91854002
252286522,G08703BV,91854001
252286521,G12402SU,91854000
252286520,G98790NR,91853999
252286519,G75661XS,91853998
252286518,G09318DC,91853997
252286517,G47734BC,91853996
252286516,G45776ET,91853995
252286515,G77344EP,91853994
252286514,G24635ZS,91853993
252286513,G00375ZU,91853992
252286512,G97039HI,91853991
252286511,G80587PF,91853990
252286510,G94660SN,91853989
252286509,G54471EH,91853988
252286508,G05879UW,91853987
252286507,G12634TA,91853986
252286506,G30375CE,91853985
252286505,G34127GG,91853984
252286504,G23498HL,91853983
252286503,G56563PH,91853982
252286502,G85208SY,91853981
252286501,G69832VH,91853980
252286500,G12966YL,11491574
252286499,G92306PU,91853979
252286498,G83455QZ,71298051
252286497,G01835MG,91853978
252286496,G57075OH,71297903
252286495,G96896RL,91853977
252286494,G71555EM,91850840
252286493,G25921GT,91853976
252286492,G69440RD,78225596
252286491,G46549AR,91853975
252286490,G49139QX,91853974
252286489,G52422BU,91853973
252286488,G13157PN,91853972
252286487,G24199RH,91853971
252286486,G06437BU,71298045
252286485,G97763JB,70678661
252286484,G84189YF,91853970
252286483,G54568TQ,91853969
252286482,G99608LK,91853968
252286481,G97013VN,53239694
