"gtc"	"ch"
"https://glytoucan.org/Structures/Glycans/G79965JT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80038"
"https://glytoucan.org/Structures/Glycans/G79965JT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80039"
"https://glytoucan.org/Structures/Glycans/G79965JT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80040"
"https://glytoucan.org/Structures/Glycans/G79965JT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80041"
"https://glytoucan.org/Structures/Glycans/G82104FM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80086"
"https://glytoucan.org/Structures/Glycans/G82530FA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80207"
"https://glytoucan.org/Structures/Glycans/G83989GL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80375"
"https://glytoucan.org/Structures/Glycans/G81459SE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80394"
"https://glytoucan.org/Structures/Glycans/G79331CY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80397"
"https://glytoucan.org/Structures/Glycans/G83430HE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80408"
"https://glytoucan.org/Structures/Glycans/G79609LP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80424"
"https://glytoucan.org/Structures/Glycans/G79609LP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80425"
"https://glytoucan.org/Structures/Glycans/G79609LP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80426"
"https://glytoucan.org/Structures/Glycans/G79191LJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80428"
"https://glytoucan.org/Structures/Glycans/G79191LJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80429"
"https://glytoucan.org/Structures/Glycans/G79191LJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80430"
"https://glytoucan.org/Structures/Glycans/G79191LJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80431"
"https://glytoucan.org/Structures/Glycans/G79191LJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80432"
"https://glytoucan.org/Structures/Glycans/G81945CM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80453"
"https://glytoucan.org/Structures/Glycans/G81860CD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80454"
"https://glytoucan.org/Structures/Glycans/G79615UL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80481"
"https://glytoucan.org/Structures/Glycans/G84666RT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80702"
"https://glytoucan.org/Structures/Glycans/G82115CG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80800"
"https://glytoucan.org/Structures/Glycans/G79619XV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80858"
"https://glytoucan.org/Structures/Glycans/G80178JZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81031"
"https://glytoucan.org/Structures/Glycans/G84337FN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81033"
"https://glytoucan.org/Structures/Glycans/G79828XZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81041"
"https://glytoucan.org/Structures/Glycans/G81352VE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81177"
"https://glytoucan.org/Structures/Glycans/G82622WA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81189"
"https://glytoucan.org/Structures/Glycans/G79425JH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81420"
"https://glytoucan.org/Structures/Glycans/G83436MJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81495"
"https://glytoucan.org/Structures/Glycans/G80311FW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81556"
"https://glytoucan.org/Structures/Glycans/G80419UF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81669"
"https://glytoucan.org/Structures/Glycans/G84310IT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8173"
"https://glytoucan.org/Structures/Glycans/G82883BK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:81874"
"https://glytoucan.org/Structures/Glycans/G79965JT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82041"
"https://glytoucan.org/Structures/Glycans/G82566JW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82332"
"https://glytoucan.org/Structures/Glycans/G80179HE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8234"
"https://glytoucan.org/Structures/Glycans/G80945SX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82675"
"https://glytoucan.org/Structures/Glycans/G79899CL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82804"
"https://glytoucan.org/Structures/Glycans/G84949IV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8281"
"https://glytoucan.org/Structures/Glycans/G84489FR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82838"
"https://glytoucan.org/Structures/Glycans/G82892RF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82921"
"https://glytoucan.org/Structures/Glycans/G79380EE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82941"
"https://glytoucan.org/Structures/Glycans/G79614MC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82967"
"https://glytoucan.org/Structures/Glycans/G84740FJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82979"
"https://glytoucan.org/Structures/Glycans/G80989EV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:83091"
"https://glytoucan.org/Structures/Glycans/G81729KX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:83170"
"https://glytoucan.org/Structures/Glycans/G81673VH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:83171"
"https://glytoucan.org/Structures/Glycans/G83588TZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:83486"
"https://glytoucan.org/Structures/Glycans/G82222UD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8351"
"https://glytoucan.org/Structures/Glycans/G80896CL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:83737"
"https://glytoucan.org/Structures/Glycans/G82892RF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:83774"
"https://glytoucan.org/Structures/Glycans/G80989EV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:83864"
"https://glytoucan.org/Structures/Glycans/G83880XA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:83932"
"https://glytoucan.org/Structures/Glycans/G82316VB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8414"
"https://glytoucan.org/Structures/Glycans/G82883BK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84342"
"https://glytoucan.org/Structures/Glycans/G80515IP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84347"
"https://glytoucan.org/Structures/Glycans/G82885YQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84348"
"https://glytoucan.org/Structures/Glycans/G80989HR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84367"
"https://glytoucan.org/Structures/Glycans/G80171OP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84392"
"https://glytoucan.org/Structures/Glycans/G84488NK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84434"
"https://glytoucan.org/Structures/Glycans/G82985TP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84540"
"https://glytoucan.org/Structures/Glycans/G80624GS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84564"
"https://glytoucan.org/Structures/Glycans/G80624GS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84568"
"https://glytoucan.org/Structures/Glycans/G80624GS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84569"
"https://glytoucan.org/Structures/Glycans/G83746BE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84593"
"https://glytoucan.org/Structures/Glycans/G79541AM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84682"
"https://glytoucan.org/Structures/Glycans/G79541AM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84683"
"https://glytoucan.org/Structures/Glycans/G83159ZB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84755"
"https://glytoucan.org/Structures/Glycans/G84463SB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84786"
"https://glytoucan.org/Structures/Glycans/G84058HO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:848"
"https://glytoucan.org/Structures/Glycans/G82834UM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84808"
"https://glytoucan.org/Structures/Glycans/G82369WL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84825"
"https://glytoucan.org/Structures/Glycans/G80042VN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:84837"
"https://glytoucan.org/Structures/Glycans/G79653GN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85231"
"https://glytoucan.org/Structures/Glycans/G81815TO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85242"
"https://glytoucan.org/Structures/Glycans/G84566YI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85270"
"https://glytoucan.org/Structures/Glycans/G81472TL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85296"
"https://glytoucan.org/Structures/Glycans/G80330BW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85335"
"https://glytoucan.org/Structures/Glycans/G82885YQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85343"
"https://glytoucan.org/Structures/Glycans/G80515IP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85345"
"https://glytoucan.org/Structures/Glycans/G82985TP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85369"
"https://glytoucan.org/Structures/Glycans/G80419UF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85578"
"https://glytoucan.org/Structures/Glycans/G83924WV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85650"
"https://glytoucan.org/Structures/Glycans/G79653GN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85672"
"https://glytoucan.org/Structures/Glycans/G84566YI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85783"
"https://glytoucan.org/Structures/Glycans/G80062GG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85789"
"https://glytoucan.org/Structures/Glycans/G81472TL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85797"
"https://glytoucan.org/Structures/Glycans/G80330BW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85808"
"https://glytoucan.org/Structures/Glycans/G80419UF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85913"
"https://glytoucan.org/Structures/Glycans/G83924WV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85955"
"https://glytoucan.org/Structures/Glycans/G84889XE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86014"
"https://glytoucan.org/Structures/Glycans/G84210JY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86028"
"https://glytoucan.org/Structures/Glycans/G81601DH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86095"
"https://glytoucan.org/Structures/Glycans/G82103PO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86097"
"https://glytoucan.org/Structures/Glycans/G83898TQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86217"
"https://glytoucan.org/Structures/Glycans/G79494IJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8625"
"https://glytoucan.org/Structures/Glycans/G83343LF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86280"
"https://glytoucan.org/Structures/Glycans/G84889XE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86293"
"https://glytoucan.org/Structures/Glycans/G84210JY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86308"
"https://glytoucan.org/Structures/Glycans/G80454AY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86449"
"https://glytoucan.org/Structures/Glycans/G80989EV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86459"
"https://glytoucan.org/Structures/Glycans/G80989EV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86460"
"https://glytoucan.org/Structures/Glycans/G81085EP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:87041"
"https://glytoucan.org/Structures/Glycans/G83149TF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:87089"
"https://glytoucan.org/Structures/Glycans/G82435QW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:87254"
"https://glytoucan.org/Structures/Glycans/G83149TF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:87300"
"https://glytoucan.org/Structures/Glycans/G79654JL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:87813"
"https://glytoucan.org/Structures/Glycans/G80949EA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8827"
"https://glytoucan.org/Structures/Glycans/G83879CF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88362"
"https://glytoucan.org/Structures/Glycans/G81250ZW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88377"
"https://glytoucan.org/Structures/Glycans/G84153JO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88423"
"https://glytoucan.org/Structures/Glycans/G80339DQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88484"
"https://glytoucan.org/Structures/Glycans/G81825QM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88564"
"https://glytoucan.org/Structures/Glycans/G79282QR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88574"
"https://glytoucan.org/Structures/Glycans/G82863TT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88629"
"https://glytoucan.org/Structures/Glycans/G80219OV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88671"
"https://glytoucan.org/Structures/Glycans/G82973OA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88679"
"https://glytoucan.org/Structures/Glycans/G84895EV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88686"
"https://glytoucan.org/Structures/Glycans/G82867RU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88778"
"https://glytoucan.org/Structures/Glycans/G83674IP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88872"
"https://glytoucan.org/Structures/Glycans/G79482VP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8896"
"https://glytoucan.org/Structures/Glycans/G81733ZT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88967"
"https://glytoucan.org/Structures/Glycans/G80665JV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88992"
"https://glytoucan.org/Structures/Glycans/G83970SW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:88999"
"https://glytoucan.org/Structures/Glycans/G83581ZR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89006"
"https://glytoucan.org/Structures/Glycans/G82636XB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89034"
"https://glytoucan.org/Structures/Glycans/G81172CG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89038"
"https://glytoucan.org/Structures/Glycans/G83247JL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89119"
"https://glytoucan.org/Structures/Glycans/G83610QI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89136"
"https://glytoucan.org/Structures/Glycans/G81107AK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89148"
"https://glytoucan.org/Structures/Glycans/G84130CX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89156"
"https://glytoucan.org/Structures/Glycans/G80326CL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89164"
"https://glytoucan.org/Structures/Glycans/G80832OI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89168"
"https://glytoucan.org/Structures/Glycans/G84788YP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89196"
"https://glytoucan.org/Structures/Glycans/G81835UJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89200"
"https://glytoucan.org/Structures/Glycans/G84076WD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89218"
"https://glytoucan.org/Structures/Glycans/G81556EM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89239"
"https://glytoucan.org/Structures/Glycans/G79728FH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89337"
"https://glytoucan.org/Structures/Glycans/G80006GG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89363"
"https://glytoucan.org/Structures/Glycans/G84485VV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89371"
"https://glytoucan.org/Structures/Glycans/G79384EU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89396"
"https://glytoucan.org/Structures/Glycans/G82162TG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89448"
"https://glytoucan.org/Structures/Glycans/G79593JV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89534"
"https://glytoucan.org/Structures/Glycans/G83235PX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89584"
"https://glytoucan.org/Structures/Glycans/G82624HQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89591"
"https://glytoucan.org/Structures/Glycans/G81186UO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89593"
"https://glytoucan.org/Structures/Glycans/G84944MT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89594"
"https://glytoucan.org/Structures/Glycans/G82268RG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89596"
"https://glytoucan.org/Structures/Glycans/G84652BA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89597"
"https://glytoucan.org/Structures/Glycans/G84265LE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89617"
"https://glytoucan.org/Structures/Glycans/G81102WS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89673"
"https://glytoucan.org/Structures/Glycans/G82901VT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89740"
"https://glytoucan.org/Structures/Glycans/G82035YP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89781"
"https://glytoucan.org/Structures/Glycans/G82060WF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89797"
"https://glytoucan.org/Structures/Glycans/G81318WV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89826"
"https://glytoucan.org/Structures/Glycans/G83093GV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89855"
"https://glytoucan.org/Structures/Glycans/G80452EZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89871"
"https://glytoucan.org/Structures/Glycans/G82035RV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89917"
"https://glytoucan.org/Structures/Glycans/G82266JD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89936"
"https://glytoucan.org/Structures/Glycans/G85035NB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89948"
"https://glytoucan.org/Structures/Glycans/G81256VT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:8996"
"https://glytoucan.org/Structures/Glycans/G79573TB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89964"
"https://glytoucan.org/Structures/Glycans/G84591AA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89965"
"https://glytoucan.org/Structures/Glycans/G80631UM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89966"
"https://glytoucan.org/Structures/Glycans/G84581BQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89972"
"https://glytoucan.org/Structures/Glycans/G80059UM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:89976"
"https://glytoucan.org/Structures/Glycans/G81053BV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:90021"
"https://glytoucan.org/Structures/Glycans/G82091SU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:90047"
"https://glytoucan.org/Structures/Glycans/G84350SH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:90178"
"https://glytoucan.org/Structures/Glycans/G83206LW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:90457"
"https://glytoucan.org/Structures/Glycans/G82091BS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:90577"
"https://glytoucan.org/Structures/Glycans/G79482JC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91123"
"https://glytoucan.org/Structures/Glycans/G79660CC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91358"
"https://glytoucan.org/Structures/Glycans/G82338CP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91432"
"https://glytoucan.org/Structures/Glycans/G81593NY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91511"
"https://glytoucan.org/Structures/Glycans/G84539TY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91607"
"https://glytoucan.org/Structures/Glycans/G83428SR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91636"
"https://glytoucan.org/Structures/Glycans/G84257VY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91767"
"https://glytoucan.org/Structures/Glycans/G83994EP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91901"
"https://glytoucan.org/Structures/Glycans/G80074GP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:92088"
"https://glytoucan.org/Structures/Glycans/G79965JT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:9230"
"https://glytoucan.org/Structures/Glycans/G79965JT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:9232"
"https://glytoucan.org/Structures/Glycans/G84831YZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:92724"
"https://glytoucan.org/Structures/Glycans/G81886CT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:93160"
"https://glytoucan.org/Structures/Glycans/G79244NG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:93221"
"https://glytoucan.org/Structures/Glycans/G83439GF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:93570"
"https://glytoucan.org/Structures/Glycans/G79569TK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:93800"
"https://glytoucan.org/Structures/Glycans/G82022XN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:93816"
"https://glytoucan.org/Structures/Glycans/G83040SV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:94391"
"https://glytoucan.org/Structures/Glycans/G84480SA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:94398"
"https://glytoucan.org/Structures/Glycans/G80386SB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:94716"
"https://glytoucan.org/Structures/Glycans/G84731HJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:94760"
"https://glytoucan.org/Structures/Glycans/G81176SU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:94812"
"https://glytoucan.org/Structures/Glycans/G79320SB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:94968"
"https://glytoucan.org/Structures/Glycans/G81227SM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:95168"
"https://glytoucan.org/Structures/Glycans/G80540UG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:95227"
"https://glytoucan.org/Structures/Glycans/G79573CT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:95241"
"https://glytoucan.org/Structures/Glycans/G83812RL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:95338"
"https://glytoucan.org/Structures/Glycans/G80714TU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:95486"
"https://glytoucan.org/Structures/Glycans/G80182SZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:95858"
"https://glytoucan.org/Structures/Glycans/G79227NX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:95910"
"https://glytoucan.org/Structures/Glycans/G83080BH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:97073"
"https://glytoucan.org/Structures/Glycans/G80861XY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:97106"
"https://glytoucan.org/Structures/Glycans/G84030CD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:97174"
"https://glytoucan.org/Structures/Glycans/G84840JH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:97190"
"https://glytoucan.org/Structures/Glycans/G80908UQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:97217"
