SID,REGID,CID
252293082,G21215QP,91859480
252293083,G85116XO,91859481
252293084,G87136DV,91859482
252293085,G95249HX,91859483
252293086,G59041JR,91859484
252293087,G77531WJ,91859485
252293088,G20940BB,91859486
252293089,G17051MB,91859487
252293090,G55387ZO,91859488
252293091,G08869RB,91859489
252293092,G82643CK,21581152
252293093,G50902RD,91859490
252293094,G24501PB,91859491
252293095,G66300DL,91859492
252293096,G71571NA,88719
252293097,G40786FB,91859493
252293098,G36699QN,91859494
252293099,G34940VC,91859495
252293100,G25571LJ,71298216
252293101,G86741HH,91859496
252293102,G02878SQ,91859497
252293103,G70358QM,91859498
252293104,G60404AR,91859499
252293105,G12098EN,21581149
252293106,G59062MB,91859500
252293107,G91191RB,91859501
252293108,G06754RS,45480608
252293109,G14349PZ,91859502
252293110,G60439ON,91859503
252293111,G37022BP,91859504
252293112,G11639TI,91859505
252293113,G99675PH,91859506
252293114,G76610HM,91859507
252293115,G57932KD,91859508
252293116,G51989XT,91859509
252293117,G54738RA,91859510
252293118,G42204RE,91859511
252293119,G24792UV,91859512
252293120,G67510HC,46931126
252293121,G25493OT,91859513
252293122,G44009SU,91859514
252293123,G63674GY,91859515
252293124,G87950TF,91859516
252293125,G86123DJ,46224570
252293126,G36810SX,91859517
252293127,G55479DB,91859518
252293128,G22322NG,91859519
252293129,G49535SO,91859520
252293130,G28706XG,91859521
252293131,G44993WT,91859522
252293132,G57933QE,91859523
252293133,G66333CF,91859524
252293134,G13183YB,91859525
252293135,G35787ED,91859526
252293136,G25984EB,91859527
252293137,G53674DR,91859528
252293138,G40361PL,91859529
252293139,G76571JT,445063
252293140,G94116NC,91859530
252293141,G76911HJ,91859531
252293142,G20199GJ,91859532
252293143,G83512RK,91859533
252293144,G61776FU,160514
252293145,G36222UC,11013484
252293146,G94223NU,15116240
252293147,G08843SN,91859534
252293148,G52196QV,91859123
252293149,G11635PZ,91859535
252293150,G48446KV,91859536
252293151,G72079JG,91859537
252293152,G28727DQ,91859538
252293153,G68643FB,91859539
252293154,G50178GI,91859540
252293155,G92233MO,91859541
252293156,G30133SX,91859542
252293157,G04829RO,91859543
252293158,G92182EH,91859544
252293159,G63460AE,91859545
252293160,G48308UI,91859546
252293161,G77857CF,91859547
252293162,G65499ZI,91859548
252293163,G18300DS,91859549
252293164,G75780GX,91859550
252293165,G37271WH,91859551
252293166,G12381BC,91859552
252293167,G51986TW,91859553
252293168,G39906AT,91859554
252293169,G27749HZ,91859555
252293170,G91449NW,91859556
252293171,G86794DX,91859557
252293172,G42110JE,91859558
252293173,G15830DT,91859559
252293174,G57468WV,91859560
252293175,G74498AV,91859561
252293176,G86793WG,14885847
252293177,G60963AS,91859562
252293178,G69030ZC,91859563
252293179,G20463HA,91859564
252293180,G85379DF,91859565
252293181,G11041DA,91859566
252293182,G68014YX,91859567
252293183,G42812MI,91859568
252293184,G51954FX,70678848
252293185,G39294YF,91859569
252293186,G00025MO,5288428
252293187,G79588BC,91859570
252293188,G16021ML,91859571
252293189,G34613KD,91859572
252293190,G31421EZ,91859573
252293191,G88757PX,91859574
252293192,G55327VV,91859575
252293193,G13224CR,91859576
252293194,G91563HD,9840966
252293195,G89411QC,91859577
252293196,G63946SF,91859578
252293197,G84643RB,91859579
252293198,G27432KC,70678825
252293199,G96168ED,91859580
252293200,G01927JZ,91859581
252293201,G07456BZ,91859582
252293202,G12774SN,11700999
252293203,G12091LR,91859583
252293204,G90465YT,91859584
252293205,G67898UK,71297880
252293206,G77543HU,91859585
252293207,G58487EJ,91859586
252293208,G26287PP,5289605
252293209,G53080NE,91859587
252293210,G64696WA,91859588
252293211,G28165JK,74539954
252293212,G21263MC,91859589
252293213,G92237PN,91859590
252293214,G40044ME,91859591
252293215,G64697JB,91859592
252293216,G20461NZ,91859593
252293217,G74862XX,91859594
252293218,G24712KO,91859595
252293219,G74226ZA,91850133
252293220,G05224VK,91859596
252293221,G54780MG,91859597
252293222,G78294FF,91859598
252293223,G81627HL,91859599
252293224,G45729FX,7566987
252293225,G71221SD,91859600
252293226,G28289BD,91859601
252293227,G76073FF,91859602
252293228,G45565NV,91859603
252293229,G60747QR,91859604
252293230,G04927WN,91859605
252293231,G91727DR,91859606
252293232,G03735JX,91859607
252293233,G43708DU,91859608
252293234,G36619XY,91859609
252293235,G60012ZM,91859610
252293236,G93104TM,91859611
252293237,G19278GY,91859612
252293238,G31916TE,91859613
252293239,G45628PA,91859614
252293240,G82858KU,91859615
252293241,G96719MC,91859616
252293242,G84228OY,91859617
252293243,G75253HW,91859618
252293244,G34266SX,91859619
252293245,G09314OR,89810651
252293246,G13864XR,91859620
252293247,G30372CO,91859621
252293248,G64404PV,91859622
252293249,G63651PT,91859623
252293250,G06874YZ,6912
252293251,G70913KL,91859624
252293252,G69812KU,91859625
252293253,G47203JO,5460291
252293254,G16391NR,66308
252293255,G06920GM,71297402
252293256,G50314YP,91859626
252293257,G01856RL,91859627
252293258,G57876OV,91859628
252293259,G95477ZI,91859629
252293260,G66217YX,91859630
252293261,G37414ZM,91859631
252293262,G79954CG,91859632
252293263,G50059CW,91859633
252293264,G74108QS,91859634
252293265,G30691VK,91859635
252293266,G86475BX,91859636
252293267,G43470JW,91859637
252293268,G52050JC,91859638
252293269,G21469RF,91859639
252293270,G24758NZ,91859640
252293271,G92307YW,91859641
252293272,G68891VQ,91859642
252293273,G00027MO,91859643
252293274,G43927EM,10965116
252293275,G03567YH,91859644
252293276,G43927KM,91859645
252293277,G56025JP,91859646
252293278,G30945GQ,91859647
252293279,G45795ZD,91859648
252293280,G18263DZ,91859649
252293281,G76825GP,91859650
252293282,G93460NV,91859651
252293283,G02904KY,91859652
252293284,G14023WK,195923
252293285,G13307OA,91859653
252293286,G41414JO,91859654
252293287,G18964FB,91859655
252293288,G54567NU,91859656
252293289,G08732ZV,91859657
252293290,G87260SO,91859658
252293291,G20879YX,91859659
252293292,G71610GM,91859660
252293293,G92575UZ,71297586
252293294,G16021ZZ,91859661
252293295,G57445HD,91859662
252293296,G38418SX,91859663
252293297,G00376AV,91859664
252293298,G58202EC,53262326
252293299,G34426AD,91859665
252293300,G11049II,91859666
252293301,G97765BB,91859667
252293302,G73578JC,125128
252293303,G81041HS,91859668
252293304,G43211JR,91859669
252293305,G38199RM,91859670
252293306,G31248NE,91859671
252293307,G83304GF,91859672
252293308,G38048NE,91859673
252293309,G96552CZ,91859674
252293310,G64189GC,91859675
252293311,G41106KQ,52921629
252293312,G23567MS,10953023
252293313,G26047BG,91859676
252293314,G53985AY,91859677
252293315,G64161DQ,91859678
252293316,G23473UO,91859679
252293317,G43070GQ,91859680
252293318,G41372SJ,11801477
252293319,G45056NG,91859681
252293320,G24361QY,5317448
252293321,G67226WB,91859682
252293322,G29169IA,53664872
252293323,G94804ZC,71297891
252293324,G84226PM,71298377
252293325,G05665LK,91859683
252293326,G73162BZ,91859684
252293327,G40571NN,91859685
252293328,G54883BW,91859686
252293329,G19541IU,71298016
252293330,G44772RK,71298508
252293331,G43512RT,24883458
252293332,G62371FX,91859687
252293333,G60598XD,91859688
252293334,G64098MP,91859689
252293335,G18472TI,91859690
252293336,G42666HT,439326
252293337,G17988BN,91859691
252293338,G27634IM,91859692
252293339,G22815DC,71298304
252293340,G54372MQ,91859693
252293341,G21284CB,91859694
252293342,G45742YW,91859695
252293343,G47586QH,91859696
252293344,G25946GB,91859697
252293345,G65401LF,91859698
252293346,G19915DR,91859699
252293347,G89787DN,91859700
252293348,G39178RQ,91859701
252293349,G15972DM,91859702
252293350,G75291AO,91859703
252293351,G24682DP,91859704
252293352,G55417FD,91859705
252293353,G83605AL,91859706
252293354,G03453WM,91859707
252293355,G16482XF,91859708
252293356,G91204HB,91859709
252293357,G12063FH,91859710
252293358,G10365KY,91859711
252293359,G63065KG,91859712
252293360,G06786GH,91859713
252293361,G72915US,91859714
252293362,G84988UN,91859715
252293363,G76889WG,91859716
252293364,G82931LE,91859717
252293365,G63851XY,91859718
252293366,G03960PB,91859719
252293367,G14017QU,91859720
252293368,G52895ZW,91828211
252293369,G13948MP,91859721
252293370,G96305XI,91859722
252293371,G98223HN,91859723
252293372,G84264KQ,91859724
252293373,G24893MO,90659823
252293374,G53251NX,91859725
252293375,G79127VA,91859726
252293376,G96631UP,91859727
252293377,G33286MK,91859728
252293378,G53110RW,91859729
252293379,G07380YZ,91859730
252293380,G11568IL,91859731
252293381,G95056RJ,91859732
252293382,G40125FW,91859733
252293383,G44856HU,6454902
252293384,G27786ED,46931125
252293385,G25529VQ,91859734
252293386,G32391RG,91859735
252293387,G66037DT,91859736
252293388,G44538VT,91859737
252293389,G17896UT,91859738
252293390,G27128LG,91859739
252293391,G98044DT,91859740
252293392,G19304XI,91859741
252293393,G54489QX,91859742
252293394,G53878DC,91859743
252293395,G43242DB,91859744
252293396,G98537XO,91859745
252293397,G53646PN,12314099
252293398,G75027DJ,91859746
252293399,G34917TX,91859747
252293400,G13385GQ,14841540
252293401,G04004XQ,91859748
252293402,G65311VR,91859749
252293403,G68216BK,91859750
252293404,G96446SA,7098663
252293405,G29057GU,91859751
252293406,G75412QZ,91859752
252293407,G57449OF,91859753
252293408,G68946MX,21578908
252293409,G37648HI,91859754
252293410,G60176QG,91859755
252293411,G40856SD,91859756
252293412,G53342MA,91859757
252293413,G75999PF,91859758
252293414,G90883BU,91859759
252293415,G29449JO,91859760
252293416,G82008HO,91859761
252293417,G48850YU,91859762
252293418,G94934UP,91859763
252293419,G18092LM,91859764
252293420,G61416CS,91859765
252293421,G92473LQ,91859766
252293422,G04595LN,91859767
252293423,G61903QN,91859768
252293424,G54255OI,71297686
252293425,G37246FP,91859769
252293426,G68842ZS,91859770
252293427,G09057MT,91859771
252293428,G72548RZ,444635
252293429,G17671LU,91859772
252293430,G96596OC,91859773
252293431,G71782CJ,71297564
252293432,G34464AK,91859774
252293433,G44411RJ,70678651
252293434,G99153GE,91859775
252293435,G93910CU,91859776
252293436,G65685OV,91859777
252293437,G68389HX,91859778
252293438,G44441VQ,91859779
252293439,G38315QR,91859780
252293440,G41734DZ,91859781
252293441,G20758LC,71298054
252293442,G07891AD,91859782
252293443,G25787HL,71297484
252293444,G81983KG,91859783
252293445,G22005BJ,91859784
252293446,G97224RI,15560011
252293447,G35440SA,91859785
252293448,G41461YZ,91859786
252293449,G10108GZ,91859787
252293450,G06761JX,91859788
252293451,G79106XL,91859789
252293452,G99627WO,91859790
252293453,G66653BX,91859791
252293454,G59752BW,91859792
252293455,G95490TB,91859793
252293456,G62881MD,91859794
252293457,G79453FK,90658888
252293458,G99627GJ,71297243
252293459,G24593RG,91859795
252293460,G66294YM,91859796
252293461,G83099NF,91859797
252293462,G98615GD,91859798
252293463,G95328SF,91859799
252293464,G06372FC,91859800
252293465,G30035MO,91859801
252293466,G62015ZM,91859802
252293467,G35818AH,91859803
252293468,G68411DS,91859804
252293469,G93352ES,91859805
252293470,G19408VZ,91859806
252293471,G05294UW,91859807
252293472,G16589PF,91859808
252293473,G80389EH,91859809
252293474,G56052QV,70788975
252293475,G10897SV,91859810
252293476,G03529DJ,91859811
252293477,G27160NP,91859812
252293478,G89417OZ,91859813
252293479,G63831YE,91859814
252293480,G71141IQ,91859815
252293481,G44460LC,91859816
252293482,G72456IY,91859817
252293483,G35301YI,91859818
252293484,G28324XF,91859819
252293485,G08441QC,91859820
252293486,G72869FI,91859821
252293487,G50549VU,91859822
252293488,G92176LN,91859823
252293489,G39024EU,10147854
252293490,G00647RA,91859824
252293491,G02037JY,91859825
252293492,G04190VJ,91859826
252293493,G08203AK,11768357
252293494,G08394CG,91859827
252293495,G10065EV,91859828
252293496,G11643LK,91859829
252293497,G12279LC,91859830
252293498,G18011DZ,91859831
252293499,G18920FS,91859832
252293500,G22385OT,91859833
252293501,G23659XQ,11147508
252293502,G26302AH,91859834
252293503,G26664GH,91859835
252293504,G32556JI,91859836
252293505,G32602RL,91859837
252293506,G37217YZ,71298366
252293507,G39948JD,14376875
252293508,G41539MU,91859838
252293509,G42679AH,91859839
252293510,G43059PA,91859840
252293511,G43930CF,91859841
252293512,G44244JM,91859842
252293513,G49611FS,91859843
252293514,G52067GK,74539973
252293515,G59018GA,91859844
252293516,G60672VR,91859845
252293517,G66594YD,91859846
252293518,G77395WU,91859847
252293519,G82026ML,10102976
252293520,G87399QF,91859848
252293521,G91437TJ,91859849
252293522,G92284FK,91859850
252293523,G95006CL,91859851
252293524,G94888UJ,90474425
252293525,G02081QK,91859852
252293526,G33742YO,91859853
252293527,G66188DL,71298492
252293528,G70410NP,91859854
252293529,G72526DQ,91859855
252293530,G78000JX,91859856
252293531,G93841AL,91859857
252293532,G96478UH,91859858
252293533,G00272VU,91859859
252293534,G02910YE,91859860
252293535,G06881KN,91859861
252293536,G10925II,91859862
252293537,G18625KA,45266843
252293538,G35503EE,91859863
252293539,G36573BV,91859864
252293540,G44716EV,91859865
252293541,G50739TK,91859866
252293542,G51634PP,91859867
252293543,G61101JY,91859868
252293544,G61785RY,91859869
252293545,G67887DB,91859870
252293546,G73547YJ,91859871
252293547,G73750JI,91859872
252293548,G77937PE,91859873
252293549,G90694LC,91859874
252293550,G93646CO,91859875
252293551,G54366UE,91848386
252293552,G94883GK,91859876
252293553,G88413ZO,91859877
252293554,G13267ZY,91859878
252293555,G06396BQ,91859879
252293556,G31713XX,91859880
252293557,G55958KV,46906086
252293558,G62205NF,91859881
252293559,G49185KR,91859882
252293560,G40103VO,71297281
252293561,G01434UY,91859883
252293562,G42304CA,91859884
252293563,G98862GW,91859885
252293564,G96397LD,91852744
252293565,G29231AT,91859886
252293566,G14899VS,71297693
252293567,G85060TA,91859887
252293568,G01191NN,91859888
252293569,G51963NX,71298146
252293570,G15921XS,91859889
252293571,G90945XS,91859890
252293572,G37467SW,91859891
252293573,G34679ZT,91859892
252293574,G30595OI,91859893
252293575,G80484TJ,91859894
252293576,G68337CZ,91859895
252293577,G92250BN,91859896
252293578,G35729LH,91859897
252293579,G70288YB,91859898
252293580,G00651BY,46931158
252293581,G90618YO,91859899
252293582,G98242NR,91859900
252293583,G24898YP,91859901
252293584,G43103ZB,71298282
252293585,G15414QM,91859902
252293586,G99466VW,91859903
252293587,G05559OW,91859904
252293588,G78074HX,10278847
252293589,G03789LD,91859905
252293590,G30017FQ,91859906
252293591,G84926LW,91859907
252293592,G41001SE,74539967
252293593,G66362SW,91859908
252293594,G58918TF,91859909
252293595,G64669VJ,91859910
252293596,G76090VP,91859911
252293597,G80251DR,91859912
252293598,G29242DD,91859913
252293599,G10667BH,91859914
252293600,G94707LF,91859915
252293601,G11112EF,91859916
252293602,G34442TX,91859917
252293603,G75467WH,91859918
252293604,G75907MC,91859919
252293605,G86368NO,91859920
252293606,G27761PF,91859921
252293607,G97865ZU,71298041
252293608,G12810IB,11670614
252293609,G70340UQ,91859922
252293610,G71125UE,71297937
252293611,G51347YJ,91859923
252293612,G76305AK,91859924
252293613,G36129FV,91859925
252293614,G83916HL,50909810
252293615,G18136DY,91859926
252293616,G88099FG,91859927
252293617,G25891YZ,91859928
252293618,G26459GE,91859929
252293619,G95861WO,91859930
252293620,G01586VS,91859931
252293621,G26895ZD,91859932
252293622,G84116XT,91859933
252293623,G32483HZ,91859934
252293624,G58257ON,91859935
252293625,G09784SK,91859936
252293626,G15043CE,91859937
252293627,G17287IF,91859938
252293628,G87164WU,91859939
252293629,G30657WR,91859940
252293630,G36020VB,91859941
252293631,G63782LH,91859942
252293632,G35428ZC,10147850
252293633,G23661KZ,91859943
252293634,G37011DK,91859944
252293635,G75905JY,91859945
252293636,G10664FL,91859946
252293637,G85015GB,91859947
252293638,G64109WI,91859948
252293639,G86480FG,91859949
252293640,G69363WR,91859950
252293641,G03426NI,91859951
252293642,G92054TQ,91859952
252293643,G13024JW,91859953
252293644,G27664DH,91859954
252293645,G17344QJ,91859955
252293646,G81473LO,91859956
252293647,G47302FP,91859957
